speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,locationPrivate,exoticCategory,region
mallar3,Mallard,Anas platyrhynchos,L551449,Viña del Mar,2019-01-31 08:39,1.0,-33.0146853,-71.5532684,False,1,Valparaíso
dolgul2,Dolphin Gull,Leucophaeus scoresbii,L8534677,Isla Metalqui,2019-01-31 08:20,40.0,-42.1951287,-74.149865,False,-1,Los Lagos
litshe4,Subantarctic Shearwater,Puffinus elegans,L8534677,Isla Metalqui,2019-01-31 08:20,1.0,-42.1951287,-74.149865,False,-1,Los Lagos
rosspo1,Roseate Spoonbill,Platalea ajaja,L8539160,"A-210, Arica, Región de Arica y Parinacota, CL (-18,412, -70,325)",2019-02-01 19:41,1.0,-18.4120144,-70.3245213,True,-1,Arica y Parinacota
andfla2,Andean Flamingo,Phoenicoparrus andinus,L8207026,"A-210, Arica, Humedal Desembocadura Rio Lluta (-18,409, -70,327)",2019-02-01 18:47,1.0,-18.4090962,-70.3269762,True,-1,Arica y Parinacota
silgre1,Silvery Grebe,Podiceps occipitalis,L502857,Tranque La Cadellada,2019-02-01 16:30,400.0,-33.2049405,-70.7892036,False,-1,Región Metropolitana de Santiago
pibgre,Pied-billed Grebe,Podilymbus podiceps,L551450,SN Laguna El Peral,2019-02-01 15:00,15.0,-33.5052153,-71.607154,False,-1,Valparaíso
grbani,Groove-billed Ani,Crotophaga sulcirostris,L18178959,Quebrada de Kezala--Petroglifos,2019-02-01,1.0,-23.3272819,-67.9231453,False,-1,Antofagasta
manshe,Manx Shearwater,Puffinus puffinus,L14678936,29°41’ S / 071°32’ W,2019-02-01,1.0,-29.7064569,-71.5310738,True,-1,Coquimbo
silgre1,Silvery Grebe,Podiceps occipitalis,L502857,Tranque La Cadellada,2019-02-02 18:49,98.0,-33.2049405,-70.7892036,False,-1,Región Metropolitana de Santiago
mallar3,Mallard,Anas platyrhynchos,L1003469,Estero San Jerónimo--Desembocadura,2019-02-02 16:30,1.0,-33.3553642,-71.6547096,False,1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1103148,MN Isla Cachagua,2019-02-02 15:06,1.0,-32.585585,-71.4562798,False,-1,Valparaíso
btsfin1,Band-tailed Sierra Finch,Rhopospina alaudina,L3455585,"Los Llanos, El Convento, Santo Domingo",2019-02-02 15:00,1.0,-33.8085082,-71.6588026,True,-1,Valparaíso
whfibi,White-faced Ibis,Plegadis chihi,L604463,Río Quilimarí--Desembocadura,2019-02-02 13:15,12.0,-32.1185653,-71.5119839,False,-1,Coquimbo
gyfcin1,Gray-flanked Cinclodes,Cinclodes oustaleti,L7691040,Puerto Natales--Costanera Sector Sur,2019-02-03 18:45,3.0,-51.7448025,-72.4896205,False,-1,Magallanes
whfibi,White-faced Ibis,Plegadis chihi,L570658,SN Laguna Batuco,2019-02-03 18:07,6.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L516158,Embalse El Yeso,2019-02-04 17:55,6.0,-33.6474929,-70.0670242,False,-1,Región Metropolitana de Santiago
whtkit,White-tailed Kite,Elanus leucurus,L8283352,Km 4,2019-02-04 17:30,10.0,-32.7986371,-71.4861723,True,-1,Valparaíso
burowl,Burrowing Owl,Athene cunicularia,L8283352,Km 4,2019-02-04 17:30,6.0,-32.7986371,-71.4861723,True,-1,Valparaíso
sheowl,Short-eared Owl,Asio flammeus,L8283352,Km 4,2019-02-04 17:30,5.0,-32.7986371,-71.4861723,True,-1,Valparaíso
chipig2,Chilean Pigeon,Patagioenas araucana,L6580367,Aeropuerto La Florida,2019-02-04 16:54,2.0,-29.916437,-71.2055244,False,-1,Coquimbo
mallar3,Mallard,Anas platyrhynchos,L760601,Estero Mantagua--norte del estero,2019-02-04 13:01,1.0,-32.8748026,-71.508997,False,1,Valparaíso
saffin,Saffron Finch,Sicalis flaveola,L8556395,"900 Colon, Puerto Varas, Región de los Lagos, CL (-41.331, -72.972)",2019-02-04 11:45,1.0,-41.331357,-72.9721216,True,-1,Los Lagos
bkbplo,Black-bellied Plover,Pluvialis squatarola,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-04 10:00,25.0,-33.6198013,-71.6275442,False,-1,Valparaíso
sander,Sanderling,Calidris alba,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-04 10:00,1423.0,-33.6198013,-71.6275442,False,-1,Valparaíso
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-04 10:00,64.0,-33.6198013,-71.6275442,False,-1,Valparaíso
santer1,Sandwich Tern,Thalasseus sandvicensis,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-04 10:00,3.0,-33.6198013,-71.6275442,False,-1,Valparaíso
chiswa1,Chilean Swallow,Tachycineta leucopyga,L8596193,"(-52.691, -68.663)",2019-02-05 19:20,255.0,-52.691123,-68.6630942,True,-1,Magallanes
payfin1,Patagonian Yellow-Finch,Sicalis lebruni,L8596193,"(-52.691, -68.663)",2019-02-05 19:20,33.0,-52.691123,-68.6630942,True,-1,Magallanes
rosspo1,Roseate Spoonbill,Platalea ajaja,L668852,Río Lluta--Desembocadura,2019-02-05 17:48,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
sooshe,Sooty Shearwater,Ardenna grisea,L8608115,"(-55,2414,-66,2899)",2019-02-05 16:55,900.0,-55.241362,-66.28989,True,-1,Magallanes
pibgre,Pied-billed Grebe,Podilymbus podiceps,L1003469,Estero San Jerónimo--Desembocadura,2019-02-05 15:30,12.0,-33.3553642,-71.6547096,False,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L4026975,Loma Linda,2019-02-05 14:19,2.0,-33.4357636,-71.6771027,False,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L623206,SN Bahía Lomas--Sector oeste,2019-02-05 10:00,900.0,-52.5504711,-69.3086243,False,-1,Magallanes
mallar3,Mallard,Anas platyrhynchos,L1003469,Estero San Jerónimo--Desembocadura,2019-02-05 09:04,6.0,-33.3553642,-71.6547096,False,1,Valparaíso
impcor1,Imperial Cormorant,Leucocarbo atriceps,L717821,Punta Arenas--Muelle viejo,2019-02-06 20:23,550.0,-53.1660704,-70.9000111,False,-1,Magallanes
whcpin,White-cheeked Pintail,Anas bahamensis,L629582,Rocuant--Canal El Morro,2019-02-06 19:20,52.0,-36.7354449,-73.0929422,False,-1,Bío-Bío
bknsti,Black-necked Stilt,Himantopus mexicanus,L629582,Rocuant--Canal El Morro,2019-02-06 19:20,115.0,-36.7354449,-73.0929422,False,-1,Bío-Bío
auscan1,Austral Canastero,Asthenes anthoides,L8568898,Rucañanco,2019-02-06 18:20,2.0,-38.6457949,-71.1437064,True,-1,Araucanía
sbgtyr1,Spot-billed Ground-Tyrant,Muscisaxicola maculirostris,L8568898,Rucañanco,2019-02-06 18:20,6.0,-38.6457949,-71.1437064,True,-1,Araucanía
wepdov1,West Peruvian Dove,Zenaida meloda,L8283352,Km 4,2019-02-06 17:15,1.0,-32.7986371,-71.4861723,True,-1,Valparaíso
burowl,Burrowing Owl,Athene cunicularia,L8283352,Km 4,2019-02-06 17:15,10.0,-32.7986371,-71.4861723,True,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L8572152,Pepita,2019-02-06 07:49,700.0,-52.476144,-69.3794296,True,-1,Magallanes
kelgul,Kelp Gull,Larus dominicanus,L8573775,"1361 Camino San Esteban, San Bernardo, Región Metropolitana, CL (-33.533, -70.714)",2019-02-07 20:29,95.0,-33.5333096,-70.7144478,True,-1,Región Metropolitana de Santiago
sheowl,Short-eared Owl,Asio flammeus,L8573037,"5600 G-832, Santo Domingo, Región de Valparaíso, CL (-33,776, -71,651)",2019-02-07 20:00,1.0,-33.7758875,-71.6509169,True,-1,Valparaíso
hudgod,Hudsonian Godwit,Limosa haemastica,L940213,PN Torres del Paine--Laguna de los Cisnes,2019-02-07 19:49,10.0,-51.0305723,-72.8702116,False,-1,Magallanes
fotfly,Fork-tailed Flycatcher,Tyrannus savana,L1843687,Cerro Guido,2019-02-07 19:00,1.0,-50.7642426,-72.4260674,True,-1,Magallanes
rosspo1,Roseate Spoonbill,Platalea ajaja,L668852,Río Lluta--Desembocadura,2019-02-07 18:35,2.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
wepdov1,West Peruvian Dove,Zenaida meloda,L8572482,Pichicuy--Bosque de pino,2019-02-07 18:03,1.0,-32.3389917,-71.4696492,False,-1,Valparaíso
elctin1,Elegant Crested-Tinamou,Eudromia elegans,L8570884,"Ruta 265, Chile Chico, Región de Aysén del General Carlos Ibáñez del Campo, CL (-46.704, -72.446)",2019-02-07 12:41,1.0,-46.7035767,-72.4462933,True,-1,Aisén del General Carlos Ibáñez del Campo
speduc2,Spectacled Duck,Speculanas specularis,L2411869,PN Torres del Paine--Camping Lago Pehoé (sureste),2019-02-07 09:22,11.0,-51.1072106,-72.9874004,False,-1,Magallanes
redkno,Red Knot,Calidris canutus,L8572152,Pepita,2019-02-07 07:42,3025.0,-52.476144,-69.3794296,True,-1,Magallanes
bichaw4,Chilean Hawk,Accipiter chilensis,L5419165,Parque Forestal,2019-02-08 17:11,1.0,-33.435655,-70.6412691,False,-1,Región Metropolitana de Santiago
sooshe,Sooty Shearwater,Ardenna grisea,L8576098,"(-44,777, -74,384)",2019-02-08 15:39,20000.0,-44.7768358,-74.3840859,True,-1,Aisén del General Carlos Ibáñez del Campo
hudgod,Hudsonian Godwit,Limosa haemastica,L940213,PN Torres del Paine--Laguna de los Cisnes,2019-02-08 14:36,15.0,-51.0305723,-72.8702116,False,-1,Magallanes
giacoo1,Giant Coot,Fulica gigantea,L505109,PN Nevado Tres Cruces--Laguna Santa Rosa,2019-02-08 13:00,2.0,-27.0834296,-69.1728401,False,-1,Atacama
cingrt1,Cinereous Ground-Tyrant,Muscisaxicola cinereus,L3401193,Corrales,2019-02-08 12:10,8.0,-30.189238,-69.9133042,False,-1,Coquimbo
pattyr2,Patagonian Tyrant,Colorhamphus parvirostris,L7751324,Coliumo--Playa,2019-02-08 12:10,1.0,-36.5541503,-72.9569744,False,-1,Bío-Bío
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-08 11:25,7.0,-33.6198013,-71.6275442,False,-1,Valparaíso
bkbplo,Black-bellied Plover,Pluvialis squatarola,L604483,Pichicuy--Humedal,2019-02-08 09:24,24.0,-32.3469021,-71.4466238,False,-1,Valparaíso
elctin1,Elegant Crested-Tinamou,Eudromia elegans,L8580011,"X-753, Chile Chico, Región de Aysén del General Carlos Ibáñez del Campo, CL (-46.597, -71.693)",2019-02-08 08:43,3.0,-46.5971531,-71.6929732,True,-1,Aisén del General Carlos Ibáñez del Campo
fotfly,Fork-tailed Flycatcher,Tyrannus savana,L1843687,Cerro Guido,2019-02-08 07:05,1.0,-50.7642426,-72.4260674,True,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1398216,Algarrobo (casa tía Lucía),2019-02-09 19:34,1.0,-33.3576911,-71.6571053,True,-1,Valparaíso
redsho1,Red Shoveler,Spatula platalea,L502857,Tranque La Cadellada,2019-02-09 16:30,800.0,-33.2049405,-70.7892036,False,-1,Región Metropolitana de Santiago
saffin,Saffron Finch,Sicalis flaveola,L7022803,Cruce Lynch,2019-02-09 14:05,1.0,-40.5760458,-73.1143731,True,-1,Los Lagos
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-09 10:22,30.0,-33.6198013,-71.6275442,False,-1,Valparaíso
manshe,Manx Shearwater,Puffinus puffinus,L8582821,Pelágico Tramo 2,2019-02-09 08:24,2.0,-33.019528,-71.702499,True,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L8572482,Pichicuy--Bosque de pino,2019-02-10 20:10,2.0,-32.3389917,-71.4696492,False,-1,Valparaíso
easkin,Eastern Kingbird,Tyrannus tyrannus,L2576961,Punta de Choros,2019-02-10 19:05,1.0,-29.2463748,-71.4686662,False,-1,Coquimbo
hudgod,Hudsonian Godwit,Limosa haemastica,L8590606,"Pichilemu, Región del Libertador General Bernardo O’Higgins, CL (-34.382, -72)",2019-02-10 18:44,16.0,-34.3817041,-72.0000443,True,-1,Libertador General Bernardo O'Higgins
speduc2,Spectacled Duck,Speculanas specularis,L11120006,Los aromos-Hualañé,2019-02-10 17:10,4.0,-34.9738402,-71.8134439,True,-1,Maule
fotfly,Fork-tailed Flycatcher,Tyrannus savana,L8446868,Cerro Guido--Estancia,2019-02-10 14:45,1.0,-50.9394768,-72.456283,False,-1,Magallanes
whshil1,White-sided Hillstar,Oreotrochilus leucopleurus,L8621090,"-43.253,-71.814",2019-02-10 14:44,1.0,-43.2531881,-71.8149114,True,-1,Los Lagos
slbpri1,Slender-billed Prion,Pachyptila belcheri,L8845568,At sea off Torres del Paine NP,2019-02-10 06:00,400.0,-51.4064115,-75.7487818,True,-1,Magallanes
whfibi,White-faced Ibis,Plegadis chihi,L512176,Pichilemu--Laguna Petrel (Humedal Urbano),2019-02-11 18:30,13.0,-34.3824693,-71.9981289,False,-1,Libertador General Bernardo O'Higgins
snoshe2,Snowy Sheathbill,Chionis albus,L3011376,Canal Beagle,2019-02-11 12:00,14.0,-54.9271419,-67.2589874,False,-1,Magallanes
twbplo1,Two-banded Plover,Charadrius falklandicus,L7382330,Caulin 2,2019-02-11 11:57,78.0,-41.8069272,-73.644736,True,-1,Los Lagos
strcar1,Striated Caracara,Daptrius australis,L5312689,Isla Carlos III,2019-02-11 09:30,3.0,-53.6585257,-72.2621012,False,-1,Magallanes
leasan,Least Sandpiper,Calidris minutilla,L3679772,Canal Ifarle,2019-02-11 09:01,2.0,-36.7461661,-73.0837101,False,-1,Bío-Bío
redpha1,Red Phalarope,Phalaropus fulicarius,L8845949,At sea Amalia Glacier to Puerto Montt,2019-02-11 06:00,25.0,-47.5921317,-76.4278252,True,-1,Aisén del General Carlos Ibáñez del Campo
mallar3,Mallard,Anas platyrhynchos,L1033569,Puerto Varas,2019-02-12 17:00,6.0,-41.3180932,-72.9831825,False,1,Los Lagos
barswa,Barn Swallow,Hirundo rustica,L8599754,"Y-71, Porvenir, Región de Magallanes y de la Antártica Chilena, CL (-53.437, -70.077)",2019-02-12 14:24,1.0,-53.4366365,-70.0773798,True,-1,Magallanes
robpoc1,Rosy-billed Pochard,Netta peposaca,L1414655,Embalse Convento Viejo,2019-02-12 08:30,2.0,-34.7565944,-71.1407656,True,-1,Libertador General Bernardo O'Higgins
uplgoo1,Upland Goose,Chloephaga picta,L1033151,Laguna Los Palos,2019-02-13 18:10,3500.0,-52.7358759,-71.0616302,False,-1,Magallanes
ashgoo1,Ashy-headed Goose,Chloephaga poliocephala,L1033151,Laguna Los Palos,2019-02-13 18:10,111.0,-52.7358759,-71.0616302,False,-1,Magallanes
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L8708983,"-43.317212,-71.941897",2019-02-13 17:25,1.0,-43.317022,-71.9423154,True,-1,Los Lagos
whtgre3,White-tufted Grebe,Rollandia rolland,L502857,Tranque La Cadellada,2019-02-13 16:40,60.0,-33.2049405,-70.7892036,False,-1,Región Metropolitana de Santiago
silgre1,Silvery Grebe,Podiceps occipitalis,L502857,Tranque La Cadellada,2019-02-13 16:40,200.0,-33.2049405,-70.7892036,False,-1,Región Metropolitana de Santiago
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L5071253,Humedal San Gregorio,2019-02-13 13:30,35.0,-52.5492443,-70.0828037,False,-1,Magallanes
twbplo1,Two-banded Plover,Charadrius falklandicus,L6531042,Chana,2019-02-13 13:13,45.0,-42.7459643,-72.8340326,False,-1,Los Lagos
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L1876364,Oazy Harbour (Camino a Pali Aike),2019-02-13 11:35,120.0,-52.3945715,-70.5602799,True,-1,Magallanes
saffin,Saffron Finch,Sicalis flaveola,L7382322,Calbuco--puerto,2019-02-13 10:32,1.0,-41.7639252,-73.1318591,False,-1,Los Lagos
salalb1,Salvin's Albatross,Thalassarche salvini,L8710579,"CL-Région de Valparaiso-Oceano Pacifico (-33,5791,-71,6429)",2019-02-14 19:17,150.0,-33.5787254,-71.7414921,True,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1030452,Camino a La Parva--Vegas y Pastizales,2019-02-14 18:25,4.0,-33.3442243,-70.299046,False,-1,Región Metropolitana de Santiago
speduc2,Spectacled Duck,Speculanas specularis,L11120006,Los aromos-Hualañé,2019-02-14 18:06,3.0,-34.9738402,-71.8134439,True,-1,Maule
thbsis1,Thick-billed Siskin,Spinus crassirostris,L571425,Belén--Bosque Queñua (Polylepis),2019-02-14 13:00,2.0,-18.4130883,-69.5071507,False,-1,Arica y Parinacota
santer1,Sandwich Tern,Thalasseus sandvicensis,L861844,Humedal Urbano Cartagena,2019-02-14 10:30,1.0,-33.5350454,-71.6022348,False,-1,Valparaíso
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L9878840,W of Araucania,2019-02-14,0.0,-38.9097736,-73.8164557,True,-1,Araucanía
maspet3,Masatierra Petrel,Pterodroma defilippiana,L9890265,W of Biobio,2019-02-14,12.0,-37.0685213,-74.1347799,True,-1,Bío-Bío
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1030452,Camino a La Parva--Vegas y Pastizales,2019-02-15 18:00,8.0,-33.3442243,-70.299046,False,-1,Región Metropolitana de Santiago
royalb1,Royal Albatross,Diomedea epomophora,L8720871,"(-39,5927,-74,2436)",2019-02-15 17:59,1.0,-39.592705,-74.243556,True,-1,Los Ríos
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L8720871,"(-39,5927,-74,2436)",2019-02-15 17:59,4.0,-39.592705,-74.243556,True,-1,Los Ríos
stepet,Stejneger's Petrel,Pterodroma longirostris,L8720871,"(-39,5927,-74,2436)",2019-02-15 17:59,1.0,-39.592705,-74.243556,True,-1,Los Ríos
bkbalb,Black-browed Albatross,Thalassarche melanophris,L8720855,"(-39,3437,-74,2399)",2019-02-15 17:06,1.0,-39.343688,-74.239906,True,-1,Los Ríos
pumstp1,Pincoya Storm-Petrel,Oceanites pincoyae,L8828823,"-38.914992, -74.200843 estimated",2019-02-15 14:00,3.0,-38.914992,-74.200843,True,-1,Bío-Bío
semsan,Semipalmated Sandpiper,Calidris pusilla,L6531042,Chana,2019-02-15 13:59,1.0,-42.7459643,-72.8340326,False,-1,Los Lagos
shbcan2,Sharp-billed Canastero,Asthenes pyrrholeuca,L3226509,PN Pali Aike,2019-02-15 11:49,1.0,-52.124923,-69.7727967,False,-1,Magallanes
swtgul1,Swallow-tailed Gull,Creagrus furcatus,L8827376,"-37.210891, -73.961187",2019-02-15 09:45,1.0,-37.21089,-73.961187,True,-1,Bío-Bío
santer1,Sandwich Tern,Thalasseus sandvicensis,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-15 09:00,2.0,-33.6198013,-71.6275442,False,-1,Valparaíso
wanalb,Wandering Albatross,Diomedea exulans,L8710540,"(-37,0128,-73,8956)",2019-02-15 08:49,1.0,-37.012822,-73.895595,True,-1,Bío-Bío
litshe4,Subantarctic Shearwater,Puffinus elegans,L8703001,"(-36,6469,-73,7421)",2019-02-15 07:29,1.0,-36.646874,-73.742115,True,-1,Bío-Bío
whcpin,White-cheeked Pintail,Anas bahamensis,L516521,Caulín,2019-02-16 20:00,3.0,-41.8259378,-73.6275078,False,-1,Los Lagos
plsfin1,Plumbeous Sierra Finch,Geospizopsis unicolor,L12252277,Parcela dos hermanos,2019-02-16 20:00,2.0,-45.5856237,-72.1620645,True,-1,Aisén del General Carlos Ibáñez del Campo
redjun,Red Junglefowl,Gallus gallus,L7227661,"Castro, Puente Tenten",2019-02-16 19:49,7.0,-42.4645307,-73.766201,True,1,Los Lagos
pumstp1,Pincoya Storm-Petrel,Oceanites pincoyae,L8710429,"CL-Région de Los Lagos-Oceano Pacifico (-41,9091,-72,9755)",2019-02-16 19:33,25.0,-41.909051,-72.975539,True,-1,Los Lagos
whfibi,White-faced Ibis,Plegadis chihi,L4845492,Cerrillos de Tamaya--Embalse San Antonio,2019-02-16 18:45,22.0,-30.584681,-71.4056203,False,-1,Coquimbo
magplo1,Magellanic Plover,Pluvianellus socialis,L1033151,Laguna Los Palos,2019-02-16 18:35,15.0,-52.7358759,-71.0616302,False,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L572712,Cachagua,2019-02-16 14:30,1.0,-32.583777,-71.4558506,False,-1,Valparaíso
pibgre,Pied-billed Grebe,Podilymbus podiceps,L4546594,Puerto Aysén,2019-02-17 14:30,1.0,-45.4065554,-72.7028847,False,-1,Aisén del General Carlos Ibáñez del Campo
whfibi,White-faced Ibis,Plegadis chihi,L752313,Humedal de Mantagua,2019-02-17 13:50,12.0,-32.8853535,-71.5031433,True,-1,Valparaíso
brnowl,Barn Owl,Tyto alba,L12600586,"621, Punta Arenas CL-Magallanes and Antartica Chilena -53.07075, -70.86694",2019-02-17 12:00,2.0,-53.070753,-70.866936,True,-1,Magallanes
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L2297155,Humedal el Membrillo,2019-02-17 09:25,1.0,-33.3443051,-71.6503978,False,-1,Valparaíso
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L3329407,San José de Los Lingues,2019-02-17 09:09,3.0,-34.5602762,-70.9139371,False,-1,Libertador General Bernardo O'Higgins
mallar3,Mallard,Anas platyrhynchos,L7725688,Parque Philippi,2019-02-17 09:00,3.0,-41.3111099,-72.980048,False,1,Los Lagos
fuesni1,Fuegian Snipe,Gallinago stricklandii,L22599306,Isla Wollaston--Laguna Corazón,2019-02-17 09:00,1.0,-55.7375621,-67.4038818,False,-1,Magallanes
gybsht1,Gray-bellied Shrike-Tyrant,Agriornis micropterus,L1074941,La Huayca,2019-02-17 08:04,1.0,-20.4314366,-69.561739,False,-1,Tarapacá
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L516547,Isla Robinson Crusoe,2019-02-17 08:00,5.0,-33.6454923,-78.8323975,False,-1,Valparaíso
wvspet1,Elliot's Storm-Petrel,Oceanites gracilis,L9856634,W of southern Atacama,2019-02-17,3.0,-29.695632,-72.1377092,True,-1,Coquimbo
jufpet,Juan Fernandez Petrel,Pterodroma externa,L9856634,W of southern Atacama,2019-02-17,10.0,-29.695632,-72.1377092,True,-1,Coquimbo
bulshe,Buller's Shearwater,Ardenna bulleri,L9856634,W of southern Atacama,2019-02-17,80.0,-29.695632,-72.1377092,True,-1,Coquimbo
speduc2,Spectacled Duck,Speculanas specularis,L8651150,Ruta 115,2019-02-18 17:45,4.0,-35.8767179,-70.6738443,True,-1,Maule
pifshe,Pink-footed Shearwater,Ardenna creatopus,L8753932,"(-49,1614,-76,1343)",2019-02-18 16:32,1.0,-49.161379,-76.134283,True,-1,Magallanes
redpha1,Red Phalarope,Phalaropus fulicarius,L8710349,"(-48,8416,-76,1225)",2019-02-18 15:20,8.0,-48.841634,-76.122501,True,-1,Magallanes
salalb1,Salvin's Albatross,Thalassarche salvini,L8710349,"(-48,8416,-76,1225)",2019-02-18 15:20,1.0,-48.841634,-76.122501,True,-1,Magallanes
andgul1,Andean Gull,Chroicocephalus serranus,L835079,Paso Pehuenche,2019-02-18 13:50,15.0,-35.9865838,-70.3950691,False,-1,Maule
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L677238,Valle Nevado,2019-02-18 12:55,0.0,-33.3564128,-70.2490819,False,-1,Región Metropolitana de Santiago
comter,Common Tern,Sterna hirundo,L2879941,Río Pelluco--Desembocadura,2019-02-18 12:33,2.0,-41.4878855,-72.9007137,False,-1,Los Lagos
robpoc1,Rosy-billed Pochard,Netta peposaca,L4745006,Lago Colbún--Norte,2019-02-18 09:27,20.0,-35.646228,-71.25883,False,-1,Maule
swtgul1,Swallow-tailed Gull,Creagrus furcatus,L9341713,"At sea, 43 km from the coast, NE of Antofagasta",2019-02-18,25.0,-23.272736,-71.01226,True,-1,Antofagasta
rispet1,Ringed Storm-Petrel,Hydrobates hornbyi,L9341713,"At sea, 43 km from the coast, NE of Antofagasta",2019-02-18,30.0,-23.272736,-71.01226,True,-1,Antofagasta
bulshe,Buller's Shearwater,Ardenna bulleri,L9341713,"At sea, 43 km from the coast, NE of Antofagasta",2019-02-18,15.0,-23.272736,-71.01226,True,-1,Antofagasta
nazboo1,Nazca Booby,Sula granti,L9341713,"At sea, 43 km from the coast, NE of Antofagasta",2019-02-18,1.0,-23.272736,-71.01226,True,-1,Antofagasta
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L728054,Algarrobo--Pelágico,2019-02-19 18:30,12.0,-33.355194,-71.7297363,False,-1,Valparaíso
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2019-02-19 18:00,1.0,-30.25497,-71.49359,False,-1,Coquimbo
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L6295264,Incahuasi,2019-02-19 16:00,45.0,-29.2259313,-71.0119772,False,-1,Atacama
comgal1,Common Gallinule,Gallinula galeata,L6511037,SN Humedal Angachilla--Puente Angachilla,2019-02-19 13:57,1.0,-39.8665336,-73.2387257,False,-1,Los Ríos
bkbplo,Black-bellied Plover,Pluvialis squatarola,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-19 09:50,26.0,-33.6198013,-71.6275442,False,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L504553,SN Humedal Río Maipo--Desembocadura,2019-02-19 09:50,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L629582,Rocuant--Canal El Morro,2019-02-19 09:24,55.0,-36.7354449,-73.0929422,False,-1,Bío-Bío
leasan,Least Sandpiper,Calidris minutilla,L3679772,Canal Ifarle,2019-02-19 08:12,1.0,-36.7461661,-73.0837101,False,-1,Bío-Bío
grekis,Great Kiskadee,Pitangus sulphuratus,L8669822,Talca,2019-02-19 08:00,1.0,-35.4151693,-71.6189329,True,-1,Maule
mallar3,Mallard,Anas platyrhynchos,L760564,Jardín Botánico (Viña del Mar),2019-02-20 16:20,6.0,-33.041324,-71.5000191,False,1,Valparaíso
saffin,Saffron Finch,Sicalis flaveola,L6518830,Dr. Guillermo Buhler (Pobl.Los Aromos),2019-02-20 14:00,1.0,-40.5950955,-73.1232512,True,-1,Los Lagos
wanalb,Wandering Albatross,Diomedea exulans,L8710294,"(-52,5783,-74,9846)",2019-02-20 13:12,1.0,-52.578295,-74.984566,True,-1,Magallanes
sander,Sanderling,Calidris alba,L504548,Estero Mantagua,2019-02-20 12:20,200.0,-32.8844165,-71.5067482,False,-1,Valparaíso
wbgtyr1,White-browed Ground-Tyrant,Muscisaxicola albilora,L2182085,Lago Sofía,2019-02-20 08:02,3.0,-51.5281834,-72.6458931,False,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L4119152,Cantalao,2019-02-21 20:14,1.0,-33.4313244,-71.6994347,False,-1,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L3957209,Cementerio Parque del Mar,2019-02-21 17:00,6.0,-32.9561499,-71.5073973,False,1,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L3957209,Cementerio Parque del Mar,2019-02-21 17:00,2.0,-32.9561499,-71.5073973,False,-1,Valparaíso
blacin1,Blackish Cinclodes,Cinclodes antarcticus,L8753914,"(-54,8714,-68,1035)",2019-02-21 16:04,1.0,-54.871381,-68.103464,True,-1,Magallanes
