speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,locationPrivate,exoticCategory,region
cappet,Cape Petrel,Daption capense,L1413869,Drake Passage--Chilean waters,2017-01-02 08:30,60.0,-58.6180174,-64.7815703,False,-1,Magallanes
kerpet2,Kerguelen Petrel,Aphrodroma brevirostris,L1413869,Drake Passage--Chilean waters,2017-01-02 08:30,1.0,-58.6180174,-64.7815703,False,-1,Magallanes
blupet1,Blue Petrel,Halobaena caerulea,L1413869,Drake Passage--Chilean waters,2017-01-02 08:30,10.0,-58.6180174,-64.7815703,False,-1,Magallanes
dovpri1,Antarctic Prion,Pachyptila desolata,L1413869,Drake Passage--Chilean waters,2017-01-02 08:30,4.0,-58.6180174,-64.7815703,False,-1,Magallanes
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2017-01-02 08:30,3.0,-33.6198013,-71.6275442,False,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L673642,Río Elqui--Desembocadura,2017-01-03 18:00,3.0,-29.8933968,-71.2727094,False,-1,Coquimbo
semsan,Semipalmated Sandpiper,Calidris pusilla,L673642,Río Elqui--Desembocadura,2017-01-03 18:00,1.0,-29.8933968,-71.2727094,False,-1,Coquimbo
calqua,California Quail,Callipepla californica,L774555,Campus Sur -  Universidad de Chile,2017-01-03 10:45,4.0,-33.5708994,-70.6356955,False,0,Región Metropolitana de Santiago
whtkit,White-tailed Kite,Elanus leucurus,L774555,Campus Sur -  Universidad de Chile,2017-01-03 10:45,1.0,-33.5708994,-70.6356955,False,-1,Región Metropolitana de Santiago
thbsis1,Thick-billed Siskin,Spinus crassirostris,L5225953,Baños Morales,2017-01-03 10:25,1.0,-33.8184713,-70.0173283,True,-1,Región Metropolitana de Santiago
yebfin1,Yellow-bridled Finch,Melanodera xanthogramma,L1090797,Laguna del Glaciar Universidad,2017-01-03 09:00,2.0,-34.712655,-70.3522182,False,-1,Libertador General Bernardo O'Higgins
norgip1,Northern Giant-Petrel,Macronectes halli,L1033519,Ruta CH-9--Norte de Puerto del Hambre,2017-01-04 18:57,2.0,-53.5704919,-70.9380341,False,-1,Magallanes
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L5001684,Río San Juan,2017-01-04 16:28,15.0,-53.647169,-70.960983,False,-1,Magallanes
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240271,Navegación Bahía del Padre hacia Bahía Cumberland,2017-01-04 15:00,8.0,-33.6093298,-78.9019632,False,-1,Valparaíso
fragul,Franklin's Gull,Leucophaeus pipixcan,L807422,Tranque Los Aromos,2017-01-04 11:20,30.0,-32.9710477,-71.3701916,False,-1,Valparaíso
perboo1,Peruvian Booby,Sula variegata,L2988068,SN Península de Hualpén,2017-01-04 10:00,10.0,-36.7796965,-73.1821542,False,-1,Bío-Bío
whcpin,White-cheeked Pintail,Anas bahamensis,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,13.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
whwcoo1,White-winged Coot,Fulica leucoptera,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
amgplo,American Golden-Plover,Pluvialis dominica,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,7.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
semplo,Semipalmated Plover,Charadrius semipalmatus,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,24.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
leasan,Least Sandpiper,Calidris minutilla,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,4.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
semsan,Semipalmated Sandpiper,Calidris pusilla,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,11.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
sposan,Spotted Sandpiper,Actitis macularius,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,3.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
comter,Common Tern,Sterna hirundo,L668852,Río Lluta--Desembocadura,2017-01-04 07:38,24.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
bichaw4,Chilean Hawk,Accipiter chilensis,L482281,Aeropuerto Internacional Comodoro Arturo Merino Benítez,2017-01-04,1.0,-33.397259,-70.7936829,False,-1,Región Metropolitana de Santiago
saffin,Saffron Finch,Sicalis flaveola,L4940655,Departamentos Vicente Pérez Rosales,2017-01-05 21:00,1.0,-40.5760591,-73.1077105,True,-1,Los Lagos
redkno,Red Knot,Calidris canutus,L5225724,"CL-Coquimbo-La Serena-1700000 - -29,8940x-71,2721",2017-01-05 19:37,2.0,-29.893964,-71.272148,True,-1,Coquimbo
semsan,Semipalmated Sandpiper,Calidris pusilla,L5225724,"CL-Coquimbo-La Serena-1700000 - -29,8940x-71,2721",2017-01-05 19:37,1.0,-29.893964,-71.272148,True,-1,Coquimbo
wessan,Western Sandpiper,Calidris mauri,L798344,SN Humedal La Boca,2017-01-05 19:00,1.0,-29.3064969,-71.3631535,False,-1,Coquimbo
chifla1,Chilean Flamingo,Phoenicopterus chilensis,L5286014,Cerro Manantiales,2017-01-05 17:45,122.0,-52.5518085,-69.41558,False,-1,Magallanes
royalb1,Royal Albatross,Diomedea epomophora,L5403324,Drake passage,2017-01-05 17:00,10.0,-56.7916667,-65.3666667,True,-1,Magallanes
bbspet1,Black-bellied Storm-Petrel,Fregetta tropica,L5403324,Drake passage,2017-01-05 17:00,3.0,-56.7916667,-65.3666667,True,-1,Magallanes
blupet1,Blue Petrel,Halobaena caerulea,L5403324,Drake passage,2017-01-05 17:00,5.0,-56.7916667,-65.3666667,True,-1,Magallanes
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L5240350,PN Archipiélago Juan Fernández--Mirador de Selkirk,2017-01-05 15:00,6.0,-33.6367657,-78.8515618,False,-1,Valparaíso
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L5240350,PN Archipiélago Juan Fernández--Mirador de Selkirk,2017-01-05 15:00,10.0,-33.6367657,-78.8515618,False,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L572759,PN La Campana--Ocoa,2017-01-05 14:00,2.0,-32.9273735,-71.0856199,False,-1,Valparaíso
norgip1,Northern Giant-Petrel,Macronectes halli,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2017-01-05 11:30,5.0,-53.233989,-70.6777954,False,-1,Magallanes
plsfin1,Plumbeous Sierra Finch,Geospizopsis unicolor,L5247429,Lago Portales,2017-01-05 11:00,4.0,-45.5391206,-72.5541401,True,-1,Aisén del General Carlos Ibáñez del Campo
whcpin,White-cheeked Pintail,Anas bahamensis,L668852,Río Lluta--Desembocadura,2017-01-05 10:15,8.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
leasan,Least Sandpiper,Calidris minutilla,L668852,Río Lluta--Desembocadura,2017-01-05 10:15,15.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
redkno,Red Knot,Calidris canutus,L602292,Desembocadura Río Elqui,2017-01-06 19:12,2.0,-29.8940107,-71.2723231,True,-1,Coquimbo
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L5240429,Isla Robinson Crusoe--Pelágico,2017-01-06 18:00,15.0,-33.6051837,-78.7659216,False,-1,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240429,Isla Robinson Crusoe--Pelágico,2017-01-06 18:00,1.0,-33.6051837,-78.7659216,False,-1,Valparaíso
jufpet,Juan Fernandez Petrel,Pterodroma externa,L5240429,Isla Robinson Crusoe--Pelágico,2017-01-06 18:00,70.0,-33.6051837,-78.7659216,False,-1,Valparaíso
stepet,Stejneger's Petrel,Pterodroma longirostris,L5240429,Isla Robinson Crusoe--Pelágico,2017-01-06 18:00,5.0,-33.6051837,-78.7659216,False,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1147111,Farellones,2017-01-06 17:00,1.0,-33.3520394,-70.3129292,False,-1,Región Metropolitana de Santiago
leasan,Least Sandpiper,Calidris minutilla,L668852,Río Lluta--Desembocadura,2017-01-06 16:00,3.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
easkin,Eastern Kingbird,Tyrannus tyrannus,L668852,Río Lluta--Desembocadura,2017-01-06 16:00,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
gybmar,Gray-breasted Martin,Progne chalybea,L668852,Río Lluta--Desembocadura,2017-01-06 16:00,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2017-01-06 11:00,93.0,-53.4619671,-69.3105555,False,-1,Magallanes
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L5232327,Road to Gallego Chico,2017-01-06 10:00,100.0,-52.5270314,-70.5525684,True,-1,Magallanes
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L5240397,Piedra agujereada,2017-01-06 09:30,3.0,-33.6431701,-78.7998354,True,-1,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240303,San Juan Bautista,2017-01-07 20:00,2.0,-33.6402404,-78.8313031,True,-1,Valparaíso
semplo,Semipalmated Plover,Charadrius semipalmatus,L636004,Estero Tongoy--Desembocadura,2017-01-07 19:40,3.0,-30.25497,-71.49359,False,-1,Coquimbo
semsan,Semipalmated Sandpiper,Calidris pusilla,L636004,Estero Tongoy--Desembocadura,2017-01-07 19:40,3.0,-30.25497,-71.49359,False,-1,Coquimbo
whttap1,White-throated Tapaculo,Scelorchilus albicollis,L3180812,Quebrada Paposo,2017-01-07 18:20,1.0,-25.0298822,-70.4538953,False,-1,Antofagasta
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3180812,Quebrada Paposo,2017-01-07 18:20,1.0,-25.0298822,-70.4538953,False,-1,Antofagasta
andgoo1,Andean Goose,Oressochen melanopterus,L3997325,"Laguna y Estero Km 65, Ruta D-115",2017-01-07 17:45,6.0,-29.4838517,-70.5635878,False,-1,Coquimbo
tamcon1,Tamarugo Conebill,Conirostrum tamarugense,L3255029,RN Los Flamencos--Bosque de Tambillo,2017-01-07 15:00,10.0,-23.1200457,-68.0791426,False,-1,Antofagasta
cawfin1,White-bridled Finch,Melanodera melanodera,L5234219,Gallego Chico,2017-01-07 13:30,4.0,-52.5714467,-70.5514097,False,-1,Magallanes
gragoo,Graylag Goose,Anser anser,L5231251,CL-Los Lagos-Puerto Octay-5370000 - -40.9029x-72.7602,2017-01-07 12:40,12.0,-40.902891,-72.760209,True,1,Los Lagos
amered,American Redstart,Setophaga ruticilla,L5774619,Baquedano,2017-01-07 11:00,1.0,-23.3720411,-69.9188805,True,-1,Antofagasta
sooter1,Sooty Tern,Onychoprion fuscatus,L3014379,Rano Kau,2017-01-07 10:00,2.0,-27.186414,-109.4406402,False,-1,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L3261000,"Humedal Los Batros, San Pedro de la Paz.",2017-01-07 10:00,5.0,-36.8437395,-73.1195283,True,-1,Bío-Bío
shyalb2,Chatham Albatross,Thalassarche eremita,L570161,Valparaíso--Pelágico,2017-01-07 06:00,1.0,-33.0008897,-71.9479179,False,-1,Valparaíso
cappet,Cape Petrel,Daption capense,L570161,Valparaíso--Pelágico,2017-01-07 06:00,1.0,-33.0008897,-71.9479179,False,-1,Valparaíso
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L5239198,"La escuelita, Santa Gracia",2017-01-08 17:50,42.0,-29.7312406,-71.1484641,True,-1,Coquimbo
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L1030742,PN Torres del Paine--Laguna Los Juncos,2017-01-08 17:00,1.0,-51.0273604,-72.7756906,False,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L802007,Valle de las Termas del Plomo,2017-01-08 15:00,3.0,-33.6314865,-69.9248886,False,-1,Región Metropolitana de Santiago
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L5240271,Navegación Bahía del Padre hacia Bahía Cumberland,2017-01-08 12:20,1.0,-33.6093298,-78.9019632,False,-1,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240271,Navegación Bahía del Padre hacia Bahía Cumberland,2017-01-08 12:20,12.0,-33.6093298,-78.9019632,False,-1,Valparaíso
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2017-01-08 12:00,75.0,-53.4619671,-69.3105555,False,-1,Magallanes
categr,Cattle Egret,Bubulcus ibis,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2017-01-08 12:00,1.0,-53.4619671,-69.3105555,False,-1,Magallanes
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L770069,PN Archipiélago de Juan Fernández,2017-01-08 10:00,8.0,-33.644349,-78.8440018,False,-1,Valparaíso
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L770069,PN Archipiélago de Juan Fernández,2017-01-08 10:00,4.0,-33.644349,-78.8440018,False,-1,Valparaíso
punsni1,Puna Snipe,Gallinago andina,L724695,Vados del Putana,2017-01-08 09:00,2.0,-22.533805,-68.0335236,False,-1,Antofagasta
semsan,Semipalmated Sandpiper,Calidris pusilla,L668852,Río Lluta--Desembocadura,2017-01-09 21:00,7.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
laugul,Laughing Gull,Leucophaeus atricilla,L668852,Río Lluta--Desembocadura,2017-01-09 21:00,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
reccar,Red-crested Cardinal,Paroaria coronata,L16899792,curva 14,2017-01-09 16:00,1.0,-33.3408713,-70.3387863,True,1,Región Metropolitana de Santiago
hoogre1,Hooded Grebe,Podiceps gallardoi,L572342,Laguna Santa María,2017-01-09 14:00,1.0,-53.3861952,-70.3288937,False,-1,Magallanes
bichaw4,Chilean Hawk,Accipiter chilensis,L5055761,Laguna Quiñenco,2017-01-09 13:00,4.0,-36.9876426,-73.1181979,False,-1,Bío-Bío
rubmin1,Rufous-banded Miner,Geositta rufipennis,L824302,Sierra Baguales,2017-01-09 13:00,3.0,-50.7894427,-72.4143219,False,-1,Magallanes
wbgtyr1,White-browed Ground-Tyrant,Muscisaxicola albilora,L5243268,Vado Santa Barbara,2017-01-09 13:00,1.0,-21.9395027,-68.6088145,True,-1,Antofagasta
whtcar1,White-throated Caracara,Daptrius albogularis,L5241600,"CL-Región de Magallanes y de la Antártica Chilena-Timaukel - -54,378x-68,746 - 9 ene. 2017 17:55",2017-01-09 11:06,2.0,-54.3784984,-68.7461654,True,-1,Magallanes
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2017-01-09 11:00,92.0,-53.4619671,-69.3105555,False,-1,Magallanes
redkno,Red Knot,Calidris canutus,L516521,Caulín,2017-01-09 10:00,53.0,-41.8259378,-73.6275078,False,-1,Los Lagos
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L516547,Isla Robinson Crusoe,2017-01-09 09:30,4.0,-33.6454923,-78.8323975,False,-1,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L516547,Isla Robinson Crusoe,2017-01-09 09:30,30.0,-33.6454923,-78.8323975,False,-1,Valparaíso
jufpet,Juan Fernandez Petrel,Pterodroma externa,L516547,Isla Robinson Crusoe,2017-01-09 09:30,35.0,-33.6454923,-78.8323975,False,-1,Valparaíso
stepet,Stejneger's Petrel,Pterodroma longirostris,L516547,Isla Robinson Crusoe,2017-01-09 09:30,2.0,-33.6454923,-78.8323975,False,-1,Valparaíso
rayfin1,Raimondi's Yellow-Finch,Sicalis raimondii,L5050511,Valle del Río Camarones--Campos de alfalfa,2017-01-11 15:20,100.0,-19.1141103,-70.1313972,False,-1,Arica y Parinacota
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L5246287,CL-Santiago-Lo Barnechea-Calle Camino Valle Nevado - -33.3572x-70.2577,2017-01-11 12:51,3.0,-33.357157,-70.257674,True,-1,Región Metropolitana de Santiago
hudgod,Hudsonian Godwit,Limosa haemastica,L1066157,Putemún,2017-01-12 18:10,6000.0,-42.419148,-73.7371015,False,-1,Los Lagos
mallar3,Mallard,Anas platyrhynchos,L606195,Estero Catapilco--Desembocadura (Laguna Zapallar),2017-01-12 11:50,2.0,-32.6327613,-71.426518,False,1,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L668852,Río Lluta--Desembocadura,2017-01-12 08:00,17.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
sander,Sanderling,Calidris alba,L668852,Río Lluta--Desembocadura,2017-01-12 08:00,2000.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
semsan,Semipalmated Sandpiper,Calidris pusilla,L668852,Río Lluta--Desembocadura,2017-01-12 08:00,7.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
sposan,Spotted Sandpiper,Actitis macularius,L668852,Río Lluta--Desembocadura,2017-01-12 08:00,3.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
hoogre1,Hooded Grebe,Podiceps gallardoi,L572342,Laguna Santa María,2017-01-12 06:15,1.0,-53.3861952,-70.3288937,False,-1,Magallanes
sooter1,Sooty Tern,Onychoprion fuscatus,L673642,Río Elqui--Desembocadura,2017-01-13 19:55,1.0,-29.8933968,-71.2727094,False,-1,Coquimbo
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L4019717,Parcelas Gente Grande--Sector Serrano,2017-01-13 19:30,17.0,-53.1375547,-70.2551222,False,-1,Magallanes
chisku1,Chilean Skua,Stercorarius chilensis,L3239192,Parque Marino Francisco Coloane,2017-01-13 19:25,130.0,-53.6719005,-72.2666931,False,-1,Magallanes
siltea1,Silver Teal,Spatula versicolor,L4178299,cordon arauco,2017-01-13 14:30,5.0,-51.9569611,-72.0349073,True,-1,Magallanes
hoogre1,Hooded Grebe,Podiceps gallardoi,L572342,Laguna Santa María,2017-01-13 14:00,1.0,-53.3861952,-70.3288937,False,-1,Magallanes
chutap1,Chucao Tapaculo,Scelorchilus rubecula,L5394014,Liquiñe Alto (Sendero Huilo Huilo),2017-01-13 13:30,35.0,-39.7772551,-71.8619537,False,-1,Los Ríos
magtap1,Magellanic Tapaculo,Scytalopus magellanicus,L5394014,Liquiñe Alto (Sendero Huilo Huilo),2017-01-13 13:30,16.0,-39.7772551,-71.8619537,False,-1,Los Ríos
impcor1,Imperial Cormorant,Leucocarbo atriceps,L5281493,Punta lavapie,2017-01-13 12:00,100.0,-37.1471137,-73.5846663,True,-1,Bío-Bío
madpet1,Magellanic Diving-Petrel,Pelecanoides magellani,L5312689,Isla Carlos III,2017-01-13 11:35,80.0,-53.6585257,-72.2621012,False,-1,Magallanes
rocpen1,Southern Rockhopper Penguin,Eudyptes chrysocome,L5406309,Sur de Isla Nueva,2017-01-13 10:00,1.0,-55.4416667,-66.4083333,True,-1,Magallanes
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L5403603,South Isla Nueva,2017-01-13 09:30,25.0,-55.6083333,-66.505,True,-1,Magallanes
codpet1,Common Diving-Petrel,Pelecanoides urinatrix,L5403603,South Isla Nueva,2017-01-13 09:30,1.0,-55.6083333,-66.505,True,-1,Magallanes
andduc1,Andean Duck,Oxyura ferruginea,L819240,PN Laguna del Laja,2017-01-13 09:00,10.0,-37.3925275,-71.4217758,False,-1,Bío-Bío
moucar1,Mountain Caracara,Daptrius megalopterus,L819240,PN Laguna del Laja,2017-01-13 09:00,1.0,-37.3925275,-71.4217758,False,-1,Bío-Bío
semplo,Semipalmated Plover,Charadrius semipalmatus,L504553,SN Humedal Río Maipo--Desembocadura,2017-01-13 08:00,2.0,-33.6198013,-71.6275442,False,-1,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2017-01-13 08:00,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
royalb1,Royal Albatross,Diomedea epomophora,L5403525,South of Cap Horn,2017-01-13 07:30,1.0,-56.0116667,-67.3083333,True,-1,Magallanes
wanalb,Wandering Albatross,Diomedea exulans,L5403473,South of Cap Horn,2017-01-13 06:00,1.0,-56.3466667,-67.2533333,True,-1,Magallanes
moupar2,Mountain Parakeet,Psilopsiagon aurifrons,L819912,Camino Embalse El Yeso--Vega al costado del camino,2017-01-14 17:30,40.0,-33.6900671,-70.1072252,False,-1,Región Metropolitana de Santiago
thbsis1,Thick-billed Siskin,Spinus crassirostris,L819912,Camino Embalse El Yeso--Vega al costado del camino,2017-01-14 17:30,1.0,-33.6900671,-70.1072252,False,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L819912,Camino Embalse El Yeso--Vega al costado del camino,2017-01-14 17:30,18.0,-33.6900671,-70.1072252,False,-1,Región Metropolitana de Santiago
semsan,Semipalmated Sandpiper,Calidris pusilla,L673642,Río Elqui--Desembocadura,2017-01-14 10:22,1.0,-29.8933968,-71.2727094,False,-1,Coquimbo
hoogre1,Hooded Grebe,Podiceps gallardoi,L572342,Laguna Santa María,2017-01-14 09:00,1.0,-53.3861952,-70.3288937,False,-1,Magallanes
blkrai,Black Rail,Laterallus jamaicensis,L570658,SN Laguna Batuco,2017-01-14 07:45,2.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
ongtyr1,Ochre-naped Ground-Tyrant,Muscisaxicola flavinucha,L24388788,Sitio Ramsar Complejo Lacustre Laguna Negro Francisco-Laguna Verde-Laguna Santa Rosa,2017-01-14 06:00,1.0,-27.2412,-69.0044,True,-1,Atacama
hoogre1,Hooded Grebe,Podiceps gallardoi,L572342,Laguna Santa María,2017-01-15 20:00,1.0,-53.3861952,-70.3288937,False,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3758370,"Valle Los Naranjos, Curacaví",2017-01-15 19:28,1.0,-33.376536,-71.187489,True,-1,Región Metropolitana de Santiago
leasan,Least Sandpiper,Calidris minutilla,L668852,Río Lluta--Desembocadura,2017-01-15 17:38,5.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
semsan,Semipalmated Sandpiper,Calidris pusilla,L668852,Río Lluta--Desembocadura,2017-01-15 17:38,25.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
laugul,Laughing Gull,Leucophaeus atricilla,L668852,Río Lluta--Desembocadura,2017-01-15 17:38,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2017-01-15 17:36,85.0,-53.4619671,-69.3105555,False,-1,Magallanes
royalb1,Royal Albatross,Diomedea epomophora,L5396328,sailing towards Antarctica,2017-01-15 17:30,1.0,-56.3166667,-66.25,True,-1,Magallanes
wanalb,Wandering Albatross,Diomedea exulans,L5396328,sailing towards Antarctica,2017-01-15 17:30,1.0,-56.3166667,-66.25,True,-1,Magallanes
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L5396328,sailing towards Antarctica,2017-01-15 17:30,5.0,-56.3166667,-66.25,True,-1,Magallanes
blupet1,Blue Petrel,Halobaena caerulea,L5396328,sailing towards Antarctica,2017-01-15 17:30,1.0,-56.3166667,-66.25,True,-1,Magallanes
petkne1,Peruvian Thick-knee,Burhinus superciliaris,L5038565,Comunidad agricola,2017-01-15 16:31,22.0,-18.4043262,-70.1045108,True,-1,Arica y Parinacota
