speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,locationPrivate,exoticCategory,region
rebtro,Red-billed Tropicbird,Phaethon aethereus,L1108905,RN Pingüino de Humboldt--Isla Chañaral,2022-01-03,2.0,-29.0360601,-71.5790176,False,-1,Atacama
magfri,Magnificent Frigatebird,Fregata magnificens,L1108905,RN Pingüino de Humboldt--Isla Chañaral,2022-01-03,1.0,-29.0360601,-71.5790176,False,-1,Atacama
andduc1,Andean Duck,Oxyura ferruginea,L17358042,"Laguna Cerca laguna Guagua PN Paragonia, Aysén, CL (-47,132, -72,298)",2022-01-03,3.0,-47.1324733,-72.29778,True,-1,Aisén del General Carlos Ibáñez del Campo
surfbi,Surfbird,Calidris virgata,L571538,Hoteles Apacheta y Arica,2022-01-03,109.0,-18.4907641,-70.3291285,False,-1,Arica y Parinacota
grtgra,Great-tailed Grackle,Quiscalus mexicanus,L570138,Arica,2022-01-03,1.0,-18.4770041,-70.3207397,True,1,Arica y Parinacota
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L800058,SN Quebrada de Córdova,2022-01-04,1.0,-33.4407169,-71.6549242,False,-1,Valparaíso
hudgod,Hudsonian Godwit,Limosa haemastica,L606243,Humedal Tres Puentes,2022-01-04,4.0,-53.1162328,-70.8813,False,-1,Magallanes
pecsan,Pectoral Sandpiper,Calidris melanotos,L606243,Humedal Tres Puentes,2022-01-04,1.0,-53.1162328,-70.8813,False,-1,Magallanes
comgal1,Common Gallinule,Gallinula galeata,L7730409,Laguna Quenuir bajo,2022-01-04,1.0,-41.594227,-73.671042,False,-1,Los Lagos
osprey,Osprey,Pandion haliaetus,L16906978,"Segunda Oriente Playa, Cartagena, Valparaíso, CL (-33.532, -71.6)",2022-01-04,1.0,-33.5324698,-71.5996961,True,-1,Valparaíso
blkrai,Black Rail,Laterallus jamaicensis,L504553,SN Humedal Río Maipo--Desembocadura,2022-01-04,2.0,-33.6198013,-71.6275442,False,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L504553,SN Humedal Río Maipo--Desembocadura,2022-01-04,12.0,-33.6198013,-71.6275442,False,-1,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2022-01-04,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
robpoc1,Rosy-billed Pochard,Netta peposaca,L2380967,Humedal Embalse Idahue,2022-01-04,2.0,-34.4741561,-71.1998606,False,-1,Libertador General Bernardo O'Higgins
easkin,Eastern Kingbird,Tyrannus tyrannus,L17329393,Huasco,2022-01-04,1.0,-28.4659992,-71.2171547,True,-1,Atacama
bichaw4,Chilean Hawk,Accipiter chilensis,L17333449,Quebrada de las Petras,2022-01-04,5.0,-33.3832807,-71.6789756,False,-1,Valparaíso
silgre1,Silvery Grebe,Podiceps occipitalis,L6200039,Humedal de Millahue,2022-01-04,110.0,-34.5409739,-71.2298329,False,-1,Libertador General Bernardo O'Higgins
chtsee1,Chestnut-throated Seedeater,Sporophila telasco,L1048923,Molinos,2022-01-04,41.0,-18.3821935,-69.9457765,False,-1,Arica y Parinacota
perter2,Peruvian Tern,Sternula lorata,L21748904,Pampa 1,2022-01-04,1.0,-23.0486752,-70.3592795,True,-1,Antofagasta
pecsan,Pectoral Sandpiper,Calidris melanotos,L606243,Humedal Tres Puentes,2022-01-05,1.0,-53.1162328,-70.8813,False,-1,Magallanes
guacor1,Guanay Cormorant,Leucocarbo bougainvillii,L4612317,SN Islote Peña Blanca y Punta Peña Blanca,2022-01-05,1500.0,-33.3652841,-71.6935855,False,-1,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L17358244,"1227 Avenida Philippi, Frutillar Bajo, Los Lagos, CL (-41,141, -73,025)",2022-01-05,1.0,-41.1413356,-73.0248855,True,2,Los Lagos
chithr1,Chiguanco Thrush,Turdus chiguanco,L2341824,Affasel de Taltape,2022-01-05,1.0,-19.0031301,-69.8229218,False,-1,Arica y Parinacota
bcbeag1,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,L17333406,Mi house,2022-01-05,1.0,-33.492775,-70.611967,True,-1,Región Metropolitana de Santiago
blkrai,Black Rail,Laterallus jamaicensis,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2022-01-05,2.0,-33.6255746,-71.6253229,False,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2022-01-05,11.0,-33.6255746,-71.6253229,False,-1,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2022-01-05,2.0,-33.6255746,-71.6253229,False,-1,Valparaíso
osprey,Osprey,Pandion haliaetus,L4845492,Cerrillos de Tamaya--Embalse San Antonio,2022-01-05,1.0,-30.584681,-71.4056203,False,-1,Coquimbo
perter2,Peruvian Tern,Sternula lorata,L21624525,Guala-Guala,2022-01-05,1.0,-22.8191893,-70.3027491,True,-1,Antofagasta
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17727581,CL - Santa Ines Farm,2022-01-05,4.0,-35.3241096,-71.3096784,True,-1,Maule
whcswi,White-collared Swift,Streptoprocne zonaris,L8655156,Valle de los Cóndores--Cascada Invertida,2022-01-05,1.0,-35.9547615,-70.5736841,False,-1,Maule
whcswi,White-collared Swift,Streptoprocne zonaris,L8655156,Valle de los Cóndores--Cascada Invertida,2022-01-06,6.0,-35.9547615,-70.5736841,False,-1,Maule
mallar3,Mallard,Anas platyrhynchos,L3122565,Parque Jardín del Corazón (Kokoro No Niwa),2022-01-06,8.0,-29.9037627,-71.2556934,False,2,Coquimbo
swtkit,Swallow-tailed Kite,Elanoides forficatus,L17354981,"Carlos Ibañez del Campo, Pica, Tarapacá, CL (-20.485, -69.318)",2022-01-06,1.0,-20.4852526,-69.3176388,True,-1,Tarapacá
hrshaw,Harris's Hawk,Parabuteo unicinctus,L17354981,"Carlos Ibañez del Campo, Pica, Tarapacá, CL (-20.485, -69.318)",2022-01-06,3.0,-20.4852526,-69.3176388,True,-1,Tarapacá
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L17343824,"Panamericana Norte, Chañar, Atacama, CL (-29.151, -70.967)",2022-01-06,75.0,-29.1506931,-70.966697,True,-1,Atacama
ruthaw1,Rufous-tailed Hawk,Buteo ventralis,L17344271,"Vía sin nombre, Osorno, Los Lagos, CL (-40,638, -73,026)",2022-01-06,3.0,-40.6380267,-73.0261392,True,-1,Los Lagos
easkin,Eastern Kingbird,Tyrannus tyrannus,L504551,Carrizal Bajo--Humedal,2022-01-06,1.0,-28.0840212,-71.1426115,False,-1,Atacama
perter2,Peruvian Tern,Sternula lorata,L21685643,itata-chacaya,2022-01-06,1.0,-22.9413479,-70.3013914,True,-1,Antofagasta
mallar3,Mallard,Anas platyrhynchos,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-07,1.0,-39.278091,-72.2206329,False,2,Araucanía
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1030452,Camino a La Parva--Vegas y Pastizales,2022-01-07,10.0,-33.3442243,-70.299046,False,-1,Región Metropolitana de Santiago
hudgod,Hudsonian Godwit,Limosa haemastica,L15024049,Confluencia Río Quinchilca y Río San Pedro,2022-01-07,6.0,-39.857129,-72.756266,False,-1,Los Ríos
saytan1,Sayaca Tanager,Thraupis sayaca,L17422936,"San Pedro de Atacama, Antofagasta, CL (-22.961, -68.335)",2022-01-07,1.0,-22.9607359,-68.3347725,True,-1,Antofagasta
whbmoc1,White-banded Mockingbird,Mimus triurus,L10149534,Mari Mari,2022-01-07,1.0,-41.4638858,-73.8410133,True,-1,Los Lagos
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L2528008,Craighouse,2022-01-07,1.0,-33.316659,-70.5731893,True,-1,Región Metropolitana de Santiago
pecsan,Pectoral Sandpiper,Calidris melanotos,L606243,Humedal Tres Puentes,2022-01-07,1.0,-53.1162328,-70.8813,False,-1,Magallanes
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L9190382,El Arrayán / El Litre,2022-01-07,1.0,-33.6479494,-71.6250704,True,-1,Valparaíso
perter2,Peruvian Tern,Sternula lorata,L21688439,Michilla,2022-01-07,1.0,-22.7049634,-70.2788353,True,-1,Antofagasta
gregre1,Great Grebe,Podiceps major,L6517732,"Huitag, Lago Calafquén",2022-01-08,33.0,-39.5169318,-72.2751638,True,-1,Los Ríos
soasni3,Magellanic Snipe,Gallinago magellanica,L6517732,"Huitag, Lago Calafquén",2022-01-08,6.0,-39.5169318,-72.2751638,True,-1,Los Ríos
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L16993183,RN Río Blanco--Sendero Cerro Potrero Alto,2022-01-08,2.0,-32.9315869,-70.3008858,False,-1,Valparaíso
easkin,Eastern Kingbird,Tyrannus tyrannus,L17370246,Little Birdhouse,2022-01-08,1.0,-22.9553848,-68.1688438,True,-1,Antofagasta
mallar3,Mallard,Anas platyrhynchos,L815484,Sausalito,2022-01-08,0.0,-33.0131979,-71.5365314,False,2,Valparaíso
moucar1,Mountain Caracara,Daptrius megalopterus,L17443772,"Sendero Volcán Casablanca, Los Lagos, CL (-40.771, -72.172)",2022-01-08,2.0,-40.7711169,-72.1715178,True,-1,Los Lagos
gramin1,Grayish Miner,Geositta maritima,L17030986,Planta Tratamiento de Aguas,2022-01-08,6.0,-23.7605967,-70.4578297,True,-1,Antofagasta
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17113365,"Cruce Ruta 5 - La Montaña - Cruce J-55 (Puente Hernán Briones), Teno CL-Maule -34.87960, -71.07945",2022-01-08,3.0,-34.879601,-71.079448,True,-1,Maule
elctin1,Elegant Crested-Tinamou,Eudromia elegans,L10197655,Bahía Dirección,2022-01-08,6.0,-52.3965491,-69.5302562,False,-1,Magallanes
swtkit,Swallow-tailed Kite,Elanoides forficatus,L516522,Pica,2022-01-08,1.0,-20.4873261,-69.3197823,False,-1,Tarapacá
pomjae,Pomarine Jaeger,Stercorarius pomarinus,L3136238,Playa Pajonales de Cuchi,2022-01-08,1.0,-35.1385576,-72.2352791,True,-1,Maule
whcalb1,White-capped Albatross,Thalassarche cauta,L570174,Quintero--Pelágico,2022-01-08,1.0,-32.7693779,-71.5838242,False,-1,Valparaíso
whbbla2,White-browed Meadowlark,Leistes superciliaris,L3180812,Quebrada Paposo,,1.0,-25.0298822,-70.4538953,False,-1,Antofagasta
dutcan1,Dusky-tailed Canastero,Pseudasthenes humicola,L17384243,"1271976, Taltal CL-Antofagasta -25.01445, -70.44970",2022-01-09,1.0,-25.014447,-70.4497,True,-1,Antofagasta
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L11646829,Parque Natural Kan-Kan,2022-01-09,2.0,-33.038707,-71.553607,False,-1,Valparaíso
shbmin1,Short-billed Miner,Geositta antarctica,L1033151,Laguna Los Palos,2022-01-09,2.0,-52.7358759,-71.0616302,False,-1,Magallanes
gryfin2,Greater Yellow-Finch,Sicalis auriventris,L3151126,Quebrada Paposo--Sector alto,2022-01-09,1.0,-24.9606362,-70.3740406,False,-1,Antofagasta
redkno,Red Knot,Calidris canutus,L18473398,SN Bahía Lomas--Desembocadura Río Side,2022-01-09,14073.0,-52.6825516,-69.1846815,False,-1,Magallanes
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L9407623,Cerro Isla Carlos Condell,2022-01-09,2.0,-34.9793643,-71.2299946,False,-1,Maule
swtkit,Swallow-tailed Kite,Elanoides forficatus,L516522,Pica,2022-01-09,1.0,-20.4873261,-69.3197823,False,-1,Tarapacá
whcpin,White-cheeked Pintail,Anas bahamensis,L4082292,La Tirana,2022-01-09,11.0,-20.336056,-69.6564639,False,-1,Tarapacá
wantat1,Wandering Tattler,Tringa incana,L16788462,Playa sur Capilla Militar,2022-01-09,1.0,-23.6828617,-70.41603,False,-1,Antofagasta
dowcra1,Dot-winged Crake,Porzana spiloptera,L6517732,"Huitag, Lago Calafquén",2022-01-09,1.0,-39.5169318,-72.2751638,True,-1,Los Ríos
blkrai,Black Rail,Laterallus jamaicensis,L6517732,"Huitag, Lago Calafquén",2022-01-09,2.0,-39.5169318,-72.2751638,True,-1,Los Ríos
andgul1,Andean Gull,Chroicocephalus serranus,L4845492,Cerrillos de Tamaya--Embalse San Antonio,2022-01-10,78.0,-30.584681,-71.4056203,False,-1,Coquimbo
whcpin,White-cheeked Pintail,Anas bahamensis,L15066167,"Cerro El Trebal, Maipú, RM, CL",2022-01-10,18.0,-33.537044,-70.820596,True,-1,Región Metropolitana de Santiago
lakduc1,Lake Duck,Oxyura vittata,L15066167,"Cerro El Trebal, Maipú, RM, CL",2022-01-10,11.0,-33.537044,-70.820596,True,-1,Región Metropolitana de Santiago
musduc,Muscovy Duck,Cairina moschata,L10495783,Puerto Varas--Muelle,2022-01-10,1.0,-41.317067,-72.981546,False,2,Los Lagos
mallar3,Mallard,Anas platyrhynchos,L10495783,Puerto Varas--Muelle,2022-01-10,18.0,-41.317067,-72.981546,False,2,Los Lagos
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L17427965,Santa Gracia,2022-01-10,25.0,-29.7919,-71.070588,True,-1,Coquimbo
perter2,Peruvian Tern,Sternula lorata,L21605051,Buchanan jones,2022-01-10,1.0,-23.1085052,-70.4674037,True,-1,Antofagasta
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L9418233,Talca--Parque Costanera,2022-01-10,1.0,-35.4366995,-71.6617365,False,-1,Maule
woosto,Wood Stork,Mycteria americana,L17431394,"149 Panamericana Norte, Copiapó, Atacama, CL (-27,329, -70,391)",2022-01-10,1.0,-27.3286007,-70.3909335,True,-1,Atacama
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L660240,Plaza Teresa Salas,2022-01-11,4.0,-33.4432505,-70.6215978,False,-1,Región Metropolitana de Santiago
blaoys1,Blackish Oystercatcher,Haematopus ater,L718035,Península Cavancha,2022-01-11,27.0,-20.2357846,-70.1519966,False,-1,Tarapacá
amgplo,American Golden-Plover,Pluvialis dominica,L3363886,Río Blanco--Desembocadura,2022-01-11,1.0,-42.9222175,-72.7198792,False,-1,Los Lagos
semsan,Semipalmated Sandpiper,Calidris pusilla,L3363886,Río Blanco--Desembocadura,2022-01-11,1.0,-42.9222175,-72.7198792,False,-1,Los Lagos
soapas1,South American Painted-Snipe,Nycticryphes semicollaris,L2345204,Complejo Humedal Rocuant-Andalién,2022-01-11,1.0,-36.7393839,-73.0612278,False,-1,Bío-Bío
stbbit1,Stripe-backed Bittern,Ixobrychus involucris,L629575,Laguna Avendaño,2022-01-11,1.0,-36.7526393,-72.4488258,False,-1,Ñuble
easkin,Eastern Kingbird,Tyrannus tyrannus,L11790719,On Safari Atacama,2022-01-11,1.0,-22.9562622,-68.1687219,True,-1,Antofagasta
saffin,Saffron Finch,Sicalis flaveola,L6718912,"25 Avenida Alonso de Ercilla, Chillan, Región del Bío Bío, CL (-36.626, -72.068)",2022-01-12,8.0,-36.6257289,-72.0679034,True,-1,Ñuble
soasni3,Magellanic Snipe,Gallinago magellanica,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-12,27.0,-39.278091,-72.2206329,False,-1,Araucanía
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L504548,Estero Mantagua,2022-01-12,1.0,-32.8844165,-71.5067482,False,-1,Valparaíso
gryfin2,Greater Yellow-Finch,Sicalis auriventris,L1098965,Socaire (Quebrada de Nacimiento),2022-01-12,1.0,-23.6167272,-67.85182,False,-1,Antofagasta
musduc,Muscovy Duck,Cairina moschata,L7284828,Parque El Trapiche,2022-01-12,8.0,-33.5964559,-70.8972208,False,2,Región Metropolitana de Santiago
brcmar1,Brown-chested Martin,Progne tapera,L3255029,RN Los Flamencos--Bosque de Tambillo,2022-01-12,1.0,-23.1200457,-68.0791426,False,-1,Antofagasta
tamcon1,Tamarugo Conebill,Conirostrum tamarugense,L3255029,RN Los Flamencos--Bosque de Tambillo,2022-01-12,6.0,-23.1200457,-68.0791426,False,-1,Antofagasta
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-01-12,1.0,-39.8202614,-73.2580601,False,-1,Los Ríos
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-01-13,1.0,-39.8202614,-73.2580601,False,-1,Los Ríos
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17421883,"Cruce Ruta 115 CH (San Miguel) - Cruce K-15 (Punta de Diamante), San Clemente CL-Maule -35.49562, -71.32068",2022-01-13,3.0,-35.495619,-71.320684,True,-1,Maule
saffin,Saffron Finch,Sicalis flaveola,L8474333,"Chillán, Región del Bío Bío, CL (-36.624, -72.068)",2022-01-13,11.0,-36.6241691,-72.0676962,True,-1,Ñuble
gybsht1,Gray-bellied Shrike-Tyrant,Agriornis micropterus,L5082246,San Pedro de Atacama--Estanque,2022-01-13,4.0,-22.9316904,-68.1950462,False,-1,Antofagasta
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L572712,Cachagua,2022-01-13,1.0,-32.583777,-71.4558506,False,-1,Valparaíso
spwpig3,Spot-winged Pigeon,Patagioenas maculosa,L2527444,Toconao,2022-01-13,2.0,-23.190547,-68.0069308,False,-1,Antofagasta
tamcon1,Tamarugo Conebill,Conirostrum tamarugense,L3255029,RN Los Flamencos--Bosque de Tambillo,2022-01-13,12.0,-23.1200457,-68.0791426,False,-1,Antofagasta
mallar3,Mallard,Anas platyrhynchos,L606195,Estero Catapilco--Desembocadura (Laguna Zapallar),2022-01-13,8.0,-32.6327613,-71.426518,False,2,Valparaíso
blhduc1,Black-headed Duck,Heteronetta atricapilla,L17416665,Río Cruces -- Sector Rialejo,2022-01-13,1.0,-39.714106,-73.216107,True,-1,Los Ríos
pugtyr1,Puna Ground-Tyrant,Muscisaxicola juninensis,L17558821,Río de Juana--Vega en Ruta B-159,2022-01-13,2.0,-22.5011556,-68.0650374,False,-1,Antofagasta
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L17414076,"41 Nva La Parva, Farellones, Región Metropolitana, CL (-33,335, -70,291)",2022-01-13,3.0,-33.3346899,-70.2914862,True,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3029056,PN Gomez Carreño,2022-01-14,4.0,-32.9874278,-71.5156746,False,-1,Valparaíso
andduc1,Andean Duck,Oxyura ferruginea,L17453098,Laguna Estancia Skyring,2022-01-14,3.0,-52.4983238,-71.9298402,True,-1,Magallanes
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-01-14,2.0,-39.8202614,-73.2580601,False,-1,Los Ríos
amgplo,American Golden-Plover,Pluvialis dominica,L3363886,Río Blanco--Desembocadura,2022-01-14,1.0,-42.9222175,-72.7198792,False,-1,Los Lagos
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L17430265,"Cruce D-201 (Islón) - Almirante Latorre - Cruce D-215 (Viñita Baja), La Serena CL-Coquimbo -29.80161, -71.07771",2022-01-14,200.0,-29.801608,-71.077715,True,-1,Coquimbo
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2022-01-14,1.0,-30.25497,-71.49359,False,-1,Coquimbo
whcpin,White-cheeked Pintail,Anas bahamensis,L4236827,Machuca--Laguna al sur,2022-01-14,2.0,-22.6112377,-68.0592299,False,-1,Antofagasta
perter2,Peruvian Tern,Sternula lorata,L21623833,Gatico,2022-01-14,1.0,-22.4712156,-70.2514932,True,-1,Antofagasta
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17424190,"Cruce Ruta 115 CH (San Miguel) - Cruce K-15 (Punta de Diamante), San Clemente CL-Maule -35.49583, -71.32050",2022-01-14,2.0,-35.495829,-71.320498,True,-1,Maule
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17424190,"Cruce Ruta 115 CH (San Miguel) - Cruce K-15 (Punta de Diamante), San Clemente CL-Maule -35.49583, -71.32050",2022-01-15,3.0,-35.495829,-71.320498,True,-1,Maule
moucar1,Mountain Caracara,Daptrius megalopterus,L17445801,Lonquimay - Mirador de los Volcanes,2022-01-15,1.0,-38.363361,-71.530139,True,-1,Araucanía
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L570653,Baños Morales,2022-01-15,2.0,-33.822913,-70.0613058,False,-1,Región Metropolitana de Santiago
wantat1,Wandering Tattler,Tringa incana,L16788462,Playa sur Capilla Militar,2022-01-15,1.0,-23.6828617,-70.41603,False,-1,Antofagasta
eleter1,Elegant Tern,Thalasseus elegans,L16788462,Playa sur Capilla Militar,2022-01-15,1500.0,-23.6828617,-70.41603,False,-1,Antofagasta
pecsan,Pectoral Sandpiper,Calidris melanotos,L606243,Humedal Tres Puentes,2022-01-15,1.0,-53.1162328,-70.8813,False,-1,Magallanes
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L632248,Punta Choros,2022-01-15,1.0,-29.2519574,-71.4530182,False,-1,Coquimbo
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2022-01-15,1.0,-33.6255746,-71.6253229,False,-1,Valparaíso
swtkit,Swallow-tailed Kite,Elanoides forficatus,L516522,Pica,2022-01-15,1.0,-20.4873261,-69.3197823,False,-1,Tarapacá
amgplo,American Golden-Plover,Pluvialis dominica,L3363886,Río Blanco--Desembocadura,2022-01-15,1.0,-42.9222175,-72.7198792,False,-1,Los Lagos
shyalb2,Chatham Albatross,Thalassarche eremita,L17441374,Pelágico — Reserva Pingüino de Humboldt,2022-01-15,1.0,-29.185249,-71.754746,True,-1,Coquimbo
wvspet1,Elliot's Storm-Petrel,Oceanites gracilis,L17441374,Pelágico — Reserva Pingüino de Humboldt,2022-01-15,2.0,-29.185249,-71.754746,True,-1,Coquimbo
maspet3,Masatierra Petrel,Pterodroma defilippiana,L17441374,Pelágico — Reserva Pingüino de Humboldt,2022-01-15,25.0,-29.185249,-71.754746,True,-1,Coquimbo
andfla2,Andean Flamingo,Phoenicoparrus andinus,L20771746,Laguna Chepical,2022-01-15,1.0,-32.260652,-70.498897,False,-1,Valparaíso
diaplo1,Diademed Sandpiper-Plover,Phegornis mitchellii,L17441842,Parque Valle del Yeso - Termas del Plomo,2022-01-15,7.0,-33.6179666,-69.9104819,True,-1,Región Metropolitana de Santiago
andduc1,Andean Duck,Oxyura ferruginea,L17453098,Laguna Estancia Skyring,2022-01-15,3.0,-52.4983238,-71.9298402,True,-1,Magallanes
shicow,Shiny Cowbird,Molothrus bonariensis,L21951805,Parque Isabel Riquelme,2022-01-16,602.0,-33.4833237,-70.7403975,False,-1,Región Metropolitana de Santiago
semplo,Semipalmated Plover,Charadrius semipalmatus,L12642862,Caleta Bahía Salada,2022-01-16,6.0,-27.6272745,-70.905088,False,-1,Atacama
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1030452,Camino a La Parva--Vegas y Pastizales,2022-01-16,0.0,-33.3442243,-70.299046,False,-1,Región Metropolitana de Santiago
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L3043296,Río Salado--atrás de Laguna Inka Coya,2022-01-16,2.0,-22.3420579,-68.5950494,False,-1,Antofagasta
sander,Sanderling,Calidris alba,L504553,SN Humedal Río Maipo--Desembocadura,2022-01-16,1200.0,-33.6198013,-71.6275442,False,-1,Valparaíso
chvtyr2,Chocolate-vented Tyrant,Neoxolmis rufiventris,L18132905,"Cima del Cerro Cinchao (-45.514,-72.029)",2022-01-16,1.0,-45.5142625,-72.0293998,True,-1,Aisén del General Carlos Ibáñez del Campo
spwpig3,Spot-winged Pigeon,Patagioenas maculosa,L1128473,Baños de Turi,2022-01-16,6.0,-22.2485876,-68.3193398,False,-1,Antofagasta
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-01-16,2.0,-39.8202614,-73.2580601,False,-1,Los Ríos
whtcar1,White-throated Caracara,Daptrius albogularis,L18382825,PN Yendegaia--Caleta 2 de Mayo,2022-01-16,6.0,-54.8659818,-68.6831901,False,-1,Magallanes
swtkit,Swallow-tailed Kite,Elanoides forficatus,L516522,Pica,2022-01-17,1.0,-20.4873261,-69.3197823,False,-1,Tarapacá
