speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,locationPrivate,exoticCategory,region
whttap1,White-throated Tapaculo,Scelorchilus albicollis,L672968,Estero Puangue (Cerro Viejo),2018-01-01 19:57,6.0,-33.2168522,-71.1630392,False,-1,Valparaíso
bcbeag1,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,L6663924,"Panguipulli, Región de los Ríos, CL (-39,516, -71,751)",2018-01-01 19:09,1.0,-39.5159681,-71.7512844,True,-1,Los Ríos
margod,Marbled Godwit,Limosa fedoa,L2869629,Estero Tongoy,2018-01-01 18:46,1.0,-30.2601051,-71.4792395,True,-1,Coquimbo
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1557345,Caleu - Lo Marín,2018-01-01 18:40,3.0,-32.9888318,-70.9765152,True,-1,Región Metropolitana de Santiago
semsan,Semipalmated Sandpiper,Calidris pusilla,L6649619,"1532 Avenida Grecia, Antofagasta, Región de Antofagasta, CL (-23.661, -70.403)",2018-01-01 18:24,2.0,-23.6609291,-70.4033861,True,-1,Antofagasta
yebpin1,Yellow-billed Pintail,Anas georgica,L4606851,Campo Caipulli,2018-01-01 16:40,10.0,-40.6481502,-72.754705,True,-1,Los Lagos
gyfcin1,Gray-flanked Cinclodes,Cinclodes oustaleti,L6663905,"Laguna Azul (-39,543, -71,748)",2018-01-01 16:24,1.0,-39.5434333,-71.7481048,True,-1,Los Ríos
brnboo,Brown Booby,Sula leucogaster,L7142196,"CL-Valparaíso-Hanga Roa-Islas del Océano - -27,1425x-109,4268",2018-01-02 19:30,1.0,-27.142453,-109.426754,True,-1,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L6656030,"(-33,901, -70,654)",2018-01-02 16:55,3.0,-33.9011591,-70.6542802,True,-1,Región Metropolitana de Santiago
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L6687700,Oazy Harbour-acceso San Jorge,2018-01-02 15:01,40.0,-52.583194,-70.356604,True,-1,Magallanes
thbsis1,Thick-billed Siskin,Spinus crassirostris,L594542,Embalse El Yeso--Vegas superiores,2018-01-02 14:30,2.0,-33.6250545,-70.0251281,False,-1,Región Metropolitana de Santiago
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L5240320,PN Archipiélago Juan Fernández--Plazoleta el Yunque,2018-01-02 14:00,3.0,-33.6495471,-78.8425148,False,-1,Valparaíso
blupet1,Blue Petrel,Halobaena caerulea,L6699177,"(-56.8991,-66.5897)",2018-01-02 11:30,6.0,-56.899055,-66.589681,True,-1,Magallanes
gybsht1,Gray-bellied Shrike-Tyrant,Agriornis micropterus,L3568114,PN Torres del Paine--Trek de Los Cuernos a Chileno/Las Torres,2018-01-02 10:10,2.0,-51.0013062,-72.9237914,False,-1,Magallanes
snoshe2,Snowy Sheathbill,Chionis albus,L3239168,MN Los Pingüinos--Isla Marta,2018-01-02 10:00,2.0,-52.8471046,-70.5799913,False,-1,Magallanes
wanalb,Wandering Albatross,Diomedea exulans,L6699178,"(-57.2887,-66.3484)",2018-01-02 07:15,2.0,-57.288665,-66.348421,True,-1,Magallanes
royalb1,Royal Albatross,Diomedea epomophora,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2018-01-03 20:24,1.0,-53.233989,-70.6777954,False,-1,Magallanes
rucdot1,Rufous-chested Dotterel,Charadrius modestus,L791057,Estero El Culebrón--Desembocadura,2018-01-03 19:20,1.0,-29.9617015,-71.3218206,False,-1,Coquimbo
sctear1,Scale-throated Earthcreeper,Upucerthia dumetaria,L1153126,Valle de Azapa--Tranque Sobraya,2018-01-03 17:47,1.0,-18.5752738,-70.0235939,False,-1,Arica y Parinacota
rudtur,Ruddy Turnstone,Arenaria interpres,L673642,Río Elqui--Desembocadura,2018-01-03 12:45,85.0,-29.8933968,-71.2727094,False,-1,Coquimbo
soasni3,Magellanic Snipe,Gallinago magellanica,L4153100,"Lagunillas, caminata a MO Las Tetonas",2018-01-03 11:00,1.0,-33.6079798,-70.2478909,True,-1,Región Metropolitana de Santiago
yelpip3,Peruvian Pipit,Anthus peruvianus,L5959426,humedal del río lluta,2018-01-03 09:00,1.0,-18.3880855,-70.3526688,True,-1,Arica y Parinacota
osprey,Osprey,Pandion haliaetus,L11222680,Guala,2018-01-03 08:20,1.0,-22.8392867,-70.2978889,True,-1,Antofagasta
rulowl1,Rufous-legged Owl,Strix rufipes,L4461369,Lomas de El Manzano,2018-01-03 04:00,1.0,-33.5798597,-70.3935436,False,-1,Región Metropolitana de Santiago
redjun,Red Junglefowl,Gallus gallus,L6295308,Costanera de Castro,2018-01-04 19:19,7.0,-42.4781748,-73.7557442,True,1,Los Lagos
buwtea,Blue-winged Teal,Spatula discors,L668852,Río Lluta--Desembocadura,2018-01-04 19:15,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240271,Navegación Bahía del Padre hacia Bahía Cumberland,2018-01-04 18:00,2.0,-33.6093298,-78.9019632,False,-1,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L4968603,Laguna de Zapallar ,2018-01-05 20:43,15.0,-32.632934,-71.425738,True,1,Valparaíso
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L4785622,Camino Liucura - Icalma,2018-01-05 19:00,4.0,-38.7214624,-71.1130896,True,-1,Araucanía
moucar1,Mountain Caracara,Daptrius megalopterus,L5094181,Paso Pino Hachado,2018-01-05 18:17,2.0,-38.6441598,-70.9391928,False,-1,Araucanía
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2018-01-05 16:30,1.0,-30.25497,-71.49359,False,-1,Coquimbo
rngtyr1,Rufous-naped Ground-Tyrant,Muscisaxicola rufivertex,L1087750,Calderilla,2018-01-05 14:00,1.0,-27.0909184,-70.85289,False,-1,Atacama
gybsht1,Gray-bellied Shrike-Tyrant,Agriornis micropterus,L6670763,"(-50.9673,-72.7878)",2018-01-05 09:46,1.0,-50.967303,-72.787781,True,-1,Magallanes
macpen1,Macaroni Penguin,Eudyptes chrysolophus,L6687937,Barnevelt,2018-01-05 08:00,1.0,-55.8130021,-66.7990637,True,-1,Magallanes
rocpen1,Southern Rockhopper Penguin,Eudyptes chrysocome,L6687937,Barnevelt,2018-01-05 08:00,600.0,-55.8130021,-66.7990637,True,-1,Magallanes
strcar1,Striated Caracara,Daptrius australis,L6687937,Barnevelt,2018-01-05 08:00,1.0,-55.8130021,-66.7990637,True,-1,Magallanes
blacin1,Blackish Cinclodes,Cinclodes antarcticus,L6687937,Barnevelt,2018-01-05 08:00,2.0,-55.8130021,-66.7990637,True,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L6679936,"Algarrobo, Región de Valparaíso, CL (-33,278, -71,555)",2018-01-06 21:06,2.0,-33.2776369,-71.5545595,True,-1,Valparaíso
speduc2,Spectacled Duck,Speculanas specularis,L6682343,Río Lonquimay -- desde puente la puntilla al pueblo,2018-01-06 18:00,12.0,-38.5138002,-71.4037855,True,-1,Araucanía
comter,Common Tern,Sterna hirundo,L861844,Humedal Urbano Cartagena,2018-01-06 16:00,12.0,-33.5350454,-71.6022348,False,-1,Valparaíso
santer1,Sandwich Tern,Thalasseus sandvicensis,L861844,Humedal Urbano Cartagena,2018-01-06 16:00,2.0,-33.5350454,-71.6022348,False,-1,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L815484,Sausalito,2018-01-06 15:00,3.0,-33.0131979,-71.5365314,False,1,Valparaíso
bhsfin1,Black-hooded Sierra Finch,Phrygilus atriceps,L6692065,Quebrada El Calvario--Vega La Piedra,2018-01-06 14:28,7.0,-29.4021263,-70.4748943,False,-1,Coquimbo
twbplo1,Two-banded Plover,Charadrius falklandicus,L2347815,SN Bahía Lomas--Acceso este,2018-01-06 11:55,300.0,-52.6992739,-69.0952492,False,-1,Magallanes
redkno,Red Knot,Calidris canutus,L2347815,SN Bahía Lomas--Acceso este,2018-01-06 11:55,2000.0,-52.6992739,-69.0952492,False,-1,Magallanes
corpip1,Correndera Pipit,Anthus correndera,L606243,Humedal Tres Puentes,2018-01-06 10:50,12.0,-53.1162328,-70.8813,False,-1,Magallanes
sander,Sanderling,Calidris alba,L6676269,"34 Calle del Mar, Rocas de Santo Domingo, Región de Valparaíso, CL (-33,626, -71,632)",2018-01-06 10:30,451.0,-33.626396,-71.6324754,True,-1,Valparaíso
leasan,Least Sandpiper,Calidris minutilla,L6676269,"34 Calle del Mar, Rocas de Santo Domingo, Región de Valparaíso, CL (-33,626, -71,632)",2018-01-06 10:30,2.0,-33.626396,-71.6324754,True,-1,Valparaíso
semsan,Semipalmated Sandpiper,Calidris pusilla,L6676269,"34 Calle del Mar, Rocas de Santo Domingo, Región de Valparaíso, CL (-33,626, -71,632)",2018-01-06 10:30,20.0,-33.626396,-71.6324754,True,-1,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L6676269,"34 Calle del Mar, Rocas de Santo Domingo, Región de Valparaíso, CL (-33,626, -71,632)",2018-01-06 10:30,1.0,-33.626396,-71.6324754,True,-1,Valparaíso
rocpen1,Southern Rockhopper Penguin,Eudyptes chrysocome,L6681309,"(-56.9149,-66.8591)",2018-01-06 08:45,2.0,-56.914947,-66.859082,True,-1,Magallanes
royalb1,Royal Albatross,Diomedea epomophora,L6681309,"(-56.9149,-66.8591)",2018-01-06 08:45,2.0,-56.914947,-66.859082,True,-1,Magallanes
wanalb,Wandering Albatross,Diomedea exulans,L6681309,"(-56.9149,-66.8591)",2018-01-06 08:45,1.0,-56.914947,-66.859082,True,-1,Magallanes
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-06 07:25,10.0,-33.6051837,-78.7659216,False,-1,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-06 07:25,2.0,-33.6051837,-78.7659216,False,-1,Valparaíso
jufpet,Juan Fernandez Petrel,Pterodroma externa,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-06 07:25,700.0,-33.6051837,-78.7659216,False,-1,Valparaíso
stepet,Stejneger's Petrel,Pterodroma longirostris,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-06 07:25,1.0,-33.6051837,-78.7659216,False,-1,Valparaíso
bbspet1,Black-bellied Storm-Petrel,Fregetta tropica,L6681302,"(-57.3312,-66.6664)",2018-01-06 06:44,1.0,-57.331174,-66.666434,True,-1,Magallanes
blupet1,Blue Petrel,Halobaena caerulea,L6681302,"(-57.3312,-66.6664)",2018-01-06 06:44,55.0,-57.331174,-66.666434,True,-1,Magallanes
musduc,Muscovy Duck,Cairina moschata,L551449,Viña del Mar,2018-01-06,1.0,-33.0146853,-71.5532684,False,1,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L5426557,Santa Teresita de Los Andes,2018-01-07 16:00,3.0,-33.0305179,-70.696249,True,-1,Región Metropolitana de Santiago
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L1997312,Agua Buena,2018-01-07 15:00,4.0,-34.6528562,-70.850063,True,-1,Libertador General Bernardo O'Higgins
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2018-01-07 14:30,84.0,-53.4619671,-69.3105555,False,-1,Magallanes
pattin1,Patagonian Tinamou,Tinamotis ingoufi,L1297471,Laguna salobre S/N,2018-01-07 12:09,3.0,-52.4796961,-69.8345947,True,-1,Magallanes
sander,Sanderling,Calidris alba,L6681583,"2932-3014 Avenida Carlos Alessandri, Algarrobo, Región de Valparaíso, CL (-33,365, -71,677)",2018-01-07 11:28,500.0,-33.36488,-71.6769557,True,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L827540,MN El Morado--Laguna Morales,2018-01-07 11:00,15.0,-33.7831067,-70.0728607,False,-1,Región Metropolitana de Santiago
saffin,Saffron Finch,Sicalis flaveola,L6595398,Frente entrada de Sago Fisur,2018-01-07 10:30,3.0,-40.5737855,-73.1102103,True,-1,Los Lagos
gramin1,Grayish Miner,Geositta maritima,L6691336,Antofagasta carrizo,2018-01-07 10:05,7.0,-23.6958254,-70.383482,True,-1,Antofagasta
wespet1,Westland Petrel,Procellaria westlandica,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2018-01-07 09:30,1.0,-53.233989,-70.6777954,False,-1,Magallanes
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L5240320,PN Archipiélago Juan Fernández--Plazoleta el Yunque,2018-01-07 08:20,9.0,-33.6495471,-78.8425148,False,-1,Valparaíso
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L5240320,PN Archipiélago Juan Fernández--Plazoleta el Yunque,2018-01-07 08:20,3.0,-33.6495471,-78.8425148,False,-1,Valparaíso
willet1,Willet,Tringa semipalmata,L629582,Rocuant--Canal El Morro,2018-01-07 07:34,1.0,-36.7354449,-73.0929422,False,-1,Bío-Bío
andduc1,Andean Duck,Oxyura ferruginea,L3638924,Laguna San Pedro,2018-01-08 19:52,18.0,-38.439279,-71.333663,False,-1,Araucanía
ameoys,American Oystercatcher,Haematopus palliatus,L6696799,Fundo Los Leones Lodge--restricted access,2018-01-08 18:41,2.0,-43.791239,-72.946411,True,-1,Aisén del General Carlos Ibáñez del Campo
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L6728085,PN Archipiélago Juan Fernández--Sendero Sal Si Puedes,2018-01-08 18:00,1.0,-33.6288296,-78.8375553,False,-1,Valparaíso
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-08 16:50,70.0,-33.6051837,-78.7659216,False,-1,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-08 16:50,1.0,-33.6051837,-78.7659216,False,-1,Valparaíso
jufpet,Juan Fernandez Petrel,Pterodroma externa,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-08 16:50,20.0,-33.6051837,-78.7659216,False,-1,Valparaíso
pifshe,Pink-footed Shearwater,Ardenna creatopus,L5240429,Isla Robinson Crusoe--Pelágico,2018-01-08 16:50,1500.0,-33.6051837,-78.7659216,False,-1,Valparaíso
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L1087903,MN Canquén Colorado,2018-01-08 15:10,12.0,-53.6514552,-70.9430552,False,-1,Magallanes
redkno,Red Knot,Calidris canutus,L516521,Caulín,2018-01-08 13:22,56.0,-41.8259378,-73.6275078,False,-1,Los Lagos
gyhalb,Gray-headed Albatross,Thalassarche chrysostoma,L7672845,"CL-Magallanes y La Antártica Chilena-Oceano Pacifico (-54,4563,-69,0192)",2018-01-08 12:15,1.0,-54.456348,-69.019163,True,-1,Magallanes
whcpin,White-cheeked Pintail,Anas bahamensis,L793367,SN Humedal Río Copiapó--Desembocadura,2018-01-08 09:30,1.0,-27.3177895,-70.9263611,False,-1,Atacama
hudgod,Hudsonian Godwit,Limosa haemastica,L636004,Estero Tongoy--Desembocadura,2018-01-09 20:26,6.0,-30.25497,-71.49359,False,-1,Coquimbo
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2018-01-09 20:26,1.0,-30.25497,-71.49359,False,-1,Coquimbo
rebtro,Red-billed Tropicbird,Phaethon aethereus,L6701012,143 Millas,2018-01-09 19:04,1.0,-33.240081,-74.455522,True,-1,Libertador General Bernardo O'Higgins
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L1087903,MN Canquén Colorado,2018-01-09 16:11,27.0,-53.6514552,-70.9430552,False,-1,Magallanes
parjae,Parasitic Jaeger,Stercorarius parasiticus,L6701047,166 Millas,2018-01-09 16:04,3.0,-33.274695,-74.920559,True,-1,Libertador General Bernardo O'Higgins
lotjae,Long-tailed Jaeger,Stercorarius longicaudus,L6701070,190 Millas,2018-01-09 13:09,4.0,-33.310859,-75.38529,True,-1,Valparaíso
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L6701070,190 Millas,2018-01-09 13:09,2.0,-33.310859,-75.38529,True,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L717563,Zapallar,2018-01-09 11:00,1.0,-32.5548076,-71.4580822,False,-1,Valparaíso
robpoc1,Rosy-billed Pochard,Netta peposaca,L10390689,La Serena,2018-01-09 09:00,1.0,-29.9481055,-71.2946276,True,-1,Coquimbo
saffin,Saffron Finch,Sicalis flaveola,L6704340,Hotel Ancud,2018-01-09 08:30,1.0,-41.8621782,-73.8313007,True,-1,Los Lagos
wvspet1,Elliot's Storm-Petrel,Oceanites gracilis,L6701102,242 Millas,2018-01-09 07:08,1.0,-33.408463,-76.403826,True,-1,Valparaíso
whbmoc1,White-banded Mockingbird,Mimus triurus,L862580,Isla Santa María,2018-01-10 16:00,1.0,-37.0348991,-73.5074615,False,-1,Bío-Bío
redkno,Red Knot,Calidris canutus,L8549740,"(-41.8256,-73.6318)",2018-01-10 12:40,90.0,-41.825578,-73.631802,True,-1,Los Lagos
pedpet1,Peruvian Diving-Petrel,Pelecanoides garnotii,L862580,Isla Santa María,2018-01-10 11:00,300.0,-37.0348991,-73.5074615,False,-1,Bío-Bío
fotfly,Fork-tailed Flycatcher,Tyrannus savana,L6764010,DGM,2018-01-10 10:30,1.0,-23.425936,-68.7992419,True,-1,Antofagasta
santer1,Sandwich Tern,Thalasseus sandvicensis,L504553,SN Humedal Río Maipo--Desembocadura,2018-01-10 08:15,2.0,-33.6198013,-71.6275442,False,-1,Valparaíso
stbbit1,Stripe-backed Bittern,Ixobrychus involucris,L570658,SN Laguna Batuco,2018-01-10 08:15,2.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2018-01-10 08:15,2.0,-33.6198013,-71.6275442,False,-1,Valparaíso
grygul,Gray Gull,Leucophaeus modestus,L6725006,"Diego de Almagro, III Región, CL (-26.242, -69.984)",2018-01-11 23:30,1.0,-26.2417499,-69.98444,True,-1,Atacama
soumar,Southern Martin,Progne elegans,L907103,Laguna Jara,2018-01-11 19:15,1.0,-38.4531854,-71.2938881,False,-1,Araucanía
redjun,Red Junglefowl,Gallus gallus,L6295308,Costanera de Castro,2018-01-11 19:03,6.0,-42.4781748,-73.7557442,True,1,Los Lagos
demwir1,Des Murs's Wiretail,Sylviorthorhynchus desmursii,L6704298,"Unnamed Road, Queilén, X Región, CL (-42,93, -73,433)",2018-01-11 17:24,14.0,-42.9303869,-73.4333756,True,-1,Los Lagos
chitin1,Chilean Tinamou,Nothoprocta perdicaria,L774555,Campus Sur -  Universidad de Chile,2018-01-11 15:59,1.0,-33.5708994,-70.6356955,False,-1,Región Metropolitana de Santiago
whtkit,White-tailed Kite,Elanus leucurus,L774555,Campus Sur -  Universidad de Chile,2018-01-11 15:59,2.0,-33.5708994,-70.6356955,False,-1,Región Metropolitana de Santiago
wrlrus1,Wren-like Rushbird,Phleocryptes melanops,L2466880,Río Loa--Puente Ruta 24,2018-01-11 15:50,3.0,-22.2781364,-69.5607519,False,-1,Antofagasta
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2018-01-11 15:49,109.0,-53.4619671,-69.3105555,False,-1,Magallanes
rubmin1,Rufous-banded Miner,Geositta rufipennis,L6704349,"Ruta 9, Torres de Paine, Región de Magallanes y de la Antártica Chilena, CL (-50.82, -72.404)",2018-01-11 14:02,3.0,-50.8201128,-72.4035694,True,-1,Magallanes
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2018-01-11 14:00,1.0,-30.25497,-71.49359,False,-1,Coquimbo
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L5240350,PN Archipiélago Juan Fernández--Mirador de Selkirk,2018-01-11 12:00,8.0,-33.6367657,-78.8515618,False,-1,Valparaíso
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L5240350,PN Archipiélago Juan Fernández--Mirador de Selkirk,2018-01-11 12:00,5.0,-33.6367657,-78.8515618,False,-1,Valparaíso
wanalb,Wandering Albatross,Diomedea exulans,L6706401,"CL (-50.697, -74.604)",2018-01-11 08:53,3.0,-50.6965587,-74.6036063,True,-1,Magallanes
grygul,Gray Gull,Leucophaeus modestus,L6791266,"Pampa Indio Muerto, norte Diego de Almagro",2018-01-12 23:30,1.0,-26.2091237,-69.9275064,True,-1,Atacama
mallar3,Mallard,Anas platyrhynchos,L6707254,"CL-Valparaíso-Puchuncaví (-32,6316,-71,4213)",2018-01-12 20:22,10.0,-32.631581,-71.421277,True,1,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L6719750,Inicio Cuesta Chacabuco,2018-01-12 18:15,1.0,-33.0133778,-70.7056046,True,-1,Región Metropolitana de Santiago
semplo,Semipalmated Plover,Charadrius semipalmatus,L516521,Caulín,2018-01-12 16:30,3.0,-41.8259378,-73.6275078,False,-1,Los Lagos
impcor1,Imperial Cormorant,Leucocarbo atriceps,L770027,Pilolcura,2018-01-13 16:00,0.0,-39.6361666,-73.3207798,False,-1,Los Ríos
gybsht1,Gray-bellied Shrike-Tyrant,Agriornis micropterus,L835069,Laguna del Maule,2018-01-13 16:00,2.0,-36.0565381,-70.4971291,False,-1,Maule
whcpin,White-cheeked Pintail,Anas bahamensis,L5082246,San Pedro de Atacama--Estanque,2018-01-13 15:45,2.0,-22.9316904,-68.1950462,False,-1,Antofagasta
whcswi,White-collared Swift,Streptoprocne zonaris,L3098933,Ruta CH-115--Sector Saltos del Maule,2018-01-13 13:49,7.0,-35.9588303,-70.5706894,False,-1,Maule
redkno,Red Knot,Calidris canutus,L6710507,Estuario y desembocadura Río Maipo,2018-01-13 11:30,1.0,-33.619703,-71.630928,True,-1,Valparaíso
buwtea,Blue-winged Teal,Spatula discors,L668852,Río Lluta--Desembocadura,2018-01-13 08:00,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
soater1,South American Tern,Sterna hirundinacea,L6765664,"AR-Tierra del Fuego-Ushuaia (-54.9152,-67.3825)",2018-01-14 21:33,2500.0,-54.91525,-67.382499,True,-1,Magallanes
impcor1,Imperial Cormorant,Leucocarbo atriceps,L6765664,"AR-Tierra del Fuego-Ushuaia (-54.9152,-67.3825)",2018-01-14 21:33,7500.0,-54.91525,-67.382499,True,-1,Magallanes
gragoo,Graylag Goose,Anser anser,L6718052,"Cucao, Villa",2018-01-14 17:06,12.0,-42.6317018,-74.1043337,True,1,Los Lagos
amgplo,American Golden-Plover,Pluvialis dominica,L4905604,Lepihué,2018-01-14 16:25,1.0,-41.5931514,-73.5721302,False,-1,Los Lagos
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2018-01-14 15:42,92.0,-53.4619671,-69.3105555,False,-1,Magallanes
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2018-01-14 13:55,1.0,-30.25497,-71.49359,False,-1,Coquimbo
semsan,Semipalmated Sandpiper,Calidris pusilla,L636004,Estero Tongoy--Desembocadura,2018-01-14 13:55,1.0,-30.25497,-71.49359,False,-1,Coquimbo
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L3344678,PN Radal Siete Tazas--El Bolsón,2018-01-14 13:00,4.0,-35.497352,-70.9038875,False,-1,Maule
bulshe,Buller's Shearwater,Ardenna bulleri,L6718925,Chañaral Whale Watch,2018-01-14 11:36,4.0,-29.077094,-71.492068,True,-1,Atacama
pumstp1,Pincoya Storm-Petrel,Oceanites pincoyae,L6722412,"Canal Moraleda, Aysen, 44°04.4 S 073°20.2 W",2018-01-14 10:20,1.0,-44.0733333,-73.3366667,True,-1,Aisén del General Carlos Ibáñez del Campo
yelpip3,Peruvian Pipit,Anthus peruvianus,L5959426,humedal del río lluta,2018-01-14 09:00,1.0,-18.3880855,-70.3526688,True,-1,Arica y Parinacota
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3029056,PN Gomez Carreño,2018-01-15 15:00,2.0,-32.9874278,-71.5156746,False,-1,Valparaíso
blupet1,Blue Petrel,Halobaena caerulea,L6765694,"South Atlantic Ocean (-57.6212,-64.2320)",2018-01-15 13:04,5.0,-57.621235,-64.231958,True,-1,Magallanes
royalb1,Royal Albatross,Diomedea epomophora,L6765689,"South Atlantic Ocean (-56.9678,-64.8056)",2018-01-15 09:46,2.0,-56.967768,-64.805639,True,-1,Magallanes
shyalb2,Chatham Albatross,Thalassarche eremita,L570174,Quintero--Pelágico,2018-01-15 07:00,1.0,-32.7693779,-71.5838242,False,-1,Valparaíso
bbspet1,Black-bellied Storm-Petrel,Fregetta tropica,L6765675,"South Atlantic Ocean (-56.2789,-65.3940)",2018-01-15 06:06,1.0,-56.278899,-65.393985,True,-1,Magallanes
gragoo,Graylag Goose,Anser anser,L6222237,Laguna Quinched,2018-01-16 20:20,1.0,-42.5663566,-73.7707257,False,1,Los Lagos
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L7212186,CL - Tupungato route - Aguas Buenas,2018-01-16 19:30,12.0,-33.3872442,-69.9398232,True,-1,Región Metropolitana de Santiago
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2018-01-16 19:13,1.0,-30.25497,-71.49359,False,-1,Coquimbo
speduc2,Spectacled Duck,Speculanas specularis,L2993802,Rio Pichoy,2018-01-16 18:08,8.0,-39.6928894,-73.0962789,False,-1,Los Ríos
barswa,Barn Swallow,Hirundo rustica,L2993802,Rio Pichoy,2018-01-16 18:08,25.0,-39.6928894,-73.0962789,False,-1,Los Ríos
blupet1,Blue Petrel,Halobaena caerulea,L7402384,"(-57.1407,-66.3170)",2018-01-16 10:49,4.0,-57.140696,-66.316958,True,-1,Magallanes
btsfin1,Band-tailed Sierra Finch,Rhopospina alaudina,L3514054,"Brea, Ruta B-902",2018-01-16 10:07,6.0,-25.5022883,-70.4115044,False,-1,Antofagasta
bbspet1,Black-bellied Storm-Petrel,Fregetta tropica,L7402382,"(-56.4475,-66.4287)",2018-01-16 08:00,2.0,-56.447547,-66.428702,True,-1,Magallanes
categr,Cattle Egret,Bubulcus ibis,L6739787,"CH-5, Villa Alegre CL-Maule (-35,7484,-71,6735)",2018-01-17 17:48,750.0,-35.748409,-71.673515,True,-1,Maule
fragul,Franklin's Gull,Leucophaeus pipixcan,L6274693,Estadio Elías Figueroa Brander,2018-01-17 16:51,12000.0,-33.0230586,-71.6385867,False,-1,Valparaíso
blnswa2,Black-necked Swan,Cygnus melancoryphus,L6741337,"CL-Santiago-Buin (-33.7258,-70.6741) Santa Rita winery",2018-01-17 16:03,2.0,-33.725755,-70.674083,True,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3029056,PN Gomez Carreño,2018-01-17 15:00,2.0,-32.9874278,-71.5156746,False,-1,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L2022413,Horcón,2018-01-17 14:30,1.0,-32.7113333,-71.4889383,False,-1,Valparaíso
hudgod,Hudsonian Godwit,Limosa haemastica,L6761377,"(-52.6998,-69.0940)",2018-01-17 14:30,300.0,-52.699798,-69.094005,True,-1,Magallanes
redkno,Red Knot,Calidris canutus,L6761377,"(-52.6998,-69.0940)",2018-01-17 14:30,250.0,-52.699798,-69.094005,True,-1,Magallanes
