REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,TOTAL PINO INSIGNE,EUCALIPTO,OTRAS SP.,TOTAL,ARBOLADO,MATORRAL,PASTIZAL,TOTAL,TOTAL  FORESTAL ,AGRICOLA,DESECHOS,TOTAL OTRAS SUPERFICIES,TOTAL SUPERFICIE AFECTADA
VIII,CORONEL,63,"0,00","0,00","0,00","0,00","0,95","0,00","0,95","0,50","17,78","31,56","49,84","50,79","0,10","0,00","0,10","50,89"
VIII,SAN PEDRO DE LA PAZ,24,"1,40","0,00","0,00","1,40","0,00","0,00","1,40","0,00","2,26","7,91","10,17","11,57","0,00","0,04","0,04","11,61"
VIII,CHIGUAYANTE,6,"0,00","0,00","0,05","0,05","0,00","0,00","0,05","0,05","1,91","0,66","2,62","2,67","0,00","0,10","0,10","2,77"
VIII,LEBU,117,"5,72","2,00","1,12","8,84","9,71","0,10","18,65","0,50","32,63","2,14","35,28","53,93","0,00","8,47","8,47","62,40"
VIII,CURANILAHUE,220,"0,00","0,70","0,00","0,70","26,60","0,00","27,30","0,00","40,90","0,00","40,90","68,20","0,00","0,02","0,02","68,22"
VIII,ARAUCO,37,"0,00","0,00","0,00","0,00","6,71","0,00","6,71","0,00","14,75","27,59","42,34","49,05","0,00","0,20","0,20","49,25"
VIII,LOS ALAMOS,157,"1,66","0,80","0,00","2,46","25,16","7,00","34,62","0,00","37,87","3,03","40,90","75,52","0,00","0,01","0,01","75,53"
VIII,CANETE,84,"4,30","4,34","15,39","24,03","37,80","0,00","61,83","1,10","37,33","13,71","52,14","113,97","3,00","31,54","34,54","148,51"
VIII,CONTULMO,39,"6,04","0,00","18,00","24,04","139,98","0,06","164,08","0,06","77,94","0,00","78,00","242,08","0,00","17,75","17,75","259,83"
VIII,TIRUA,76,"62,29","15,18","0,53","78,00","67,72","0,00","145,72","25,60","47,04","39,36","112,00","257,72","0,00","161,33","161,33","419,05"
IX,ANGOL,46,"23,00","0,00","1,00","24,00","555,49","0,00","579,49","12,00","263,11","10,59","285,70","865,19","0,00","19,00","19,00","884,19"
IX,PUREN,16,"1,00","0,04","0,20","1,24","12,34","0,00","13,58","0,00","1,23","0,76","1,99","15,57","0,00","2,27","2,27","17,84"
IX,LOS SAUCES,36,"0,20","0,09","0,00","0,29","36,51","0,00","36,80","0,00","122,54","50,19","172,73","209,53","0,45","24,94","25,39","234,92"
IX,RENAICO,4,"0,00","0,10","0,00","0,10","0,00","0,00","0,10","0,00","1,25","2,30","3,55","3,65","0,00","0,10","0,10","3,75"
IX,COLLIPULLI,226,"307,93","8,46","31,96","348,35","55,48","0,00","403,83","23,23","175,72","23,89","222,84","626,67","295,34","61,37","356,71","983,38"
IX,ERCILLA,64,"81,38","17,67","604,23","703,28","1.060,62","275,05","2.038,95","121,31","1.872,46","738,49","2.732,26","4.771,21","7,30","927,54","934,84","5.706,05"
IX,TRAIGUEN,29,"234,54","0,00","273,49","508,03","116,26","23,31","647,60","43,76","100,38","108,25","252,39","899,99","187,20","47,73","234,93","1.134,92"
IX,LUMACO,81,"36,53","10,26","11,00","57,79","25,01","0,00","82,80","9,51","52,11","5,46","67,08","149,88","0,00","11,22","11,22","161,10"
IX,VICTORIA,69,"103,70","0,00","29,34","133,04","102,31","0,00","235,35","18,59","189,19","118,46","326,24","561,59","221,97","354,49","576,46","1.138,05"
IX,CURACAUTIN,6,"0,00","1,27","0,00","1,27","0,00","0,00","1,27","0,20","0,69","0,02","0,91","2,18","0,00","14,70","14,70","16,88"
IX,LONQUIMAY,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","8,77","1,50","0,00","10,27","10,27","0,00","0,00","0,00","10,27"
IX,TEMUCO,62,"2,35","0,25","5,90","8,50","18,57","0,00","27,07","1,81","34,46","19,68","55,95","83,02","0,80","24,27","25,07","108,09"
IX,LAUTARO,19,"0,00","0,00","32,50","32,50","8,10","0,00","40,60","3,20","13,70","52,90","69,80","110,40","0,00","26,30","26,30","136,70"
IX,PERQUENCO,7,"0,00","0,00","1,00","1,00","0,01","0,00","1,01","2,50","9,95","7,50","19,95","20,96","58,00","66,40","124,40","145,36"
IX,GALVARINO,102,"115,71","82,88","535,97","734,55","651,00","1,67","1.387,22","225,96","234,83","150,90","611,69","1.998,91","0,00","503,67","503,67","2.502,58"
IX,NUEVA IMPERIAL,16,"1,00","0,00","13,60","14,60","41,80","0,00","56,40","7,70","25,60","67,25","100,55","156,95","1,20","0,00","1,20","158,15"
IX,CARAHUE,51,"2,53","15,92","5,40","23,85","26,78","0,00","50,63","2,30","82,92","7,21","92,43","143,06","0,00","4,66","4,66","147,72"
IX,SAAVEDRA,,,,,,,,,,,,,,,,,
IX,VILCUN,6,"0,20","0,00","0,05","0,25","0,40","0,00","0,65","0,30","1,05","0,16","1,51","2,16","0,00","4,00","4,00","6,16"
IX,CHOL CHOL,33,"2,76","41,60","2,10","46,46","58,12","66,56","171,14","1,20","9,06","17,97","28,23","199,37","5,80","0,70","6,50","205,87"
IX,FREIRE,8,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,30","6,05","8,10","17,45","17,45","0,00","1,05","1,05","18,50"
IX,CUNCO,6,"0,00","0,00","5,00","5,00","1,00","0,00","6,00","11,70","0,81","20,50","33,01","39,01","0,00","4,01","4,01","43,02"
IX,PITRUFQUEN,16,"0,00","0,01","2,00","2,01","7,80","0,00","9,81","1,80","13,80","7,86","23,46","33,27","0,00","2,90","2,90","36,17"
IX,GORBEA,2,"0,00","0,00","0,00","0,00","0,94","0,00","0,94","0,50","0,39","0,10","0,99","1,93","0,00","0,00","0,00","1,93"
IX,TOLTEN,1,"0,00","0,00","0,00","0,00","0,03","0,00","0,03","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,03"
IX,LONCOCHE,17,"0,00","0,00","6,00","6,00","1,00","0,00","7,00","1,61","6,36","2,55","10,52","17,52","0,00","0,65","0,65","18,17"
IX,VILLARRICA,11,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,22","4,91","2,41","7,54","7,54","0,00","0,06","0,06","7,60"
IX,PUCON,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25","0,25","0,25"
IX,CURARREHUE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","0,20","0,50","0,50","0,00","0,00","0,00","0,50"
IX,MELIPEUCO,1,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,10","0,30","0,30","0,70","0,90","0,00","0,00","0,00","0,90"
IX,TEODORO SCHMIDT,4,"5,00","0,00","0,03","5,03","10,52","0,00","15,55","0,43","4,50","6,40","11,33","26,88","0,00","0,32","0,32","27,20"
IX,PADRE LAS CASAS,22,"0,00","0,00","0,30","0,30","3,33","0,01","3,64","0,20","7,96","3,81","11,97","15,61","0,00","4,60","4,60","20,21"
XIV,VALDIVIA,15,"0,00","0,00","0,01","0,01","1,20","0,00","1,21","0,41","4,94","1,40","6,74","7,95","0,00","0,04","0,04","7,99"
XIV,MARIQUINA,14,"60,00","0,00","0,00","60,00","107,06","0,00","167,06","58,00","47,66","10,65","116,31","283,37","0,00","79,12","79,12","362,49"
XIV,LANCO,2,"0,00","0,00","1,20","1,20","0,81","0,00","2,01","0,00","0,10","0,72","0,82","2,83","0,00","0,00","0,00","2,83"
XIV,LOS LAGOS,21,"1,50","0,00","0,20","1,70","1,63","0,00","3,33","2,00","9,86","0,18","12,04","15,37","1,00","18,90","19,90","35,27"
XIV,CORRAL,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25","0,85","0,00","1,10","1,10","0,00","0,00","0,00","1,10"
XIV,MAFIL,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,20","0,00","1,00","1,00","1,20"
XIV,PANGUIPULLI,1,"0,00","0,00","0,00","0,00","0,05","0,00","0,05","0,00","0,00","0,05","0,05","0,10","0,00","0,00","0,00","0,10"
XIV,PAILLACO,11,"0,00","0,00","3,86","3,86","1,60","0,00","5,46","0,00","4,33","0,79","5,12","10,58","0,00","0,00","0,00","10,58"
XIV,LA UNIÓN,11,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","2,68","0,38","3,36","3,36","0,00","6,71","6,71","10,07"
XIV,FUTRONO,,,,,,,,,,,,,,,,,
XIV,RÍO BUENO,6,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","0,77","1,07","1,07","0,00","0,10","0,10","1,17"
XIV,LAGO RANCO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,15","0,15","0,15"
X,OSORNO,4,"0,00","0,14","0,10","0,24","0,56","0,00","0,80","0,70","1,80","0,00","2,50","3,30","0,00","0,00","0,00","3,30"
X,SAN PABLO,3,"0,00","0,10","1,00","1,10","0,30","0,00","1,40","0,00","0,20","0,10","0,30","1,70","0,00","2,66","2,66","4,36"
X,PEYUHUE,,,,,,,,,,,,,,,,,
X,PUERTO OCTAY,,,,,,,,,,,,,,,,,
X,ENTRE LAGOS,,,,,,,,,,,,,,,,,
X,RIO NEGRO,3,"0,00","1,30","0,00","1,30","0,60","0,00","1,90","0,00","1,50","0,00","1,50","3,40","0,00","0,00","0,00","3,40"
X,PURRANQUE,2,"0,00","0,00","0,00","0,00","1,00","0,00","1,00","1,50","4,00","1,00","6,50","7,50","0,00","0,00","0,00","7,50"
X,SAN JUAN DE LA COSTA,12,"3,00","0,00","0,00","3,00","2,30","0,00","5,30","3,60","8,46","2,11","14,17","19,47","0,00","1,51","1,51","20,98"
X,PUERTO MONTT,51,"0,00","0,00","0,00","0,00","1,00","0,00","1,00","0,59","63,06","1,00","64,65","65,65","0,00","0,00","0,00","65,65"
X,COCHAMO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,10","0,10","0,00","0,00","0,00","0,10"
X,CALBUCO,7,"0,00","0,00","0,00","0,00","260,15","0,00","260,15","27,61","59,83","0,80","88,24","348,39","0,00","7,91","7,91","356,30"
X,MAULLIN,1,"0,00","0,00","0,00","0,00","0,90","0,00","0,90","0,00","0,00","0,00","0,00","0,90","0,00","0,10","0,10","1,00"
X,LOS MUERMOS,,,,,,,,,,,,,,,,,
X,FRESIA,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,00","0,00","0,50","0,50","0,00","0,00","0,00","0,50"
X,FRUTILLAR,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,03","0,03","0,00","0,02","0,02","0,05"
X,LLANQUIHUE,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,90","2,50","4,40","4,40","0,00","0,00","0,00","4,40"
X,PUERTO VARAS,15,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","5,33","0,02","5,37","5,37","0,00","0,00","0,00","5,37"
X,CASTRO,18,"0,00","0,00","0,00","0,00","1,70","0,00","1,70","2,41","19,80","0,60","22,81","24,51","0,00","2,07","2,07","26,58"
X,ANCUD,6,"0,00","0,00","0,00","0,00","0,50","0,00","0,50","2,15","5,55","0,59","8,29","8,79","0,00","4,75","4,75","13,54"
X,QUEMCHI,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","3,60","0,00","3,70","3,70","0,00","1,10","1,10","4,80"
X,CURACO DE VELEZ,,,,,,,,,,,,,,,,,
X,DALCAHUE,11,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,23","4,58","0,00","4,81","4,81","0,00","0,54","0,54","5,35"
X,QUINCHAO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,80","0,00","0,85","0,85","0,00","0,00","0,00","0,85"
X,PUQUELDON,,,,,,,,,,,,,,,,,
X,CHONCHI,7,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,80","7,90","0,00","8,70","8,70","0,00","0,51","0,51","9,21"
X,QUEILEN,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,10","0,50","0,50","0,00","0,00","0,00","0,50"
X,QUELLON,,,,,,,,,,,,,,,,,
X,CHAITEN,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,00","0,50","0,50","0,00","0,00","0,00","0,50"
X,PALENA,4,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","55,00","32,32","0,00","87,32","87,32","0,00","10,00","10,00","97,32"
X,FUTALEUFU,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,01","0,00","0,01","0,01","0,02"
X,HUALAIHUE,,,,,,,,,,,,,,,,,
XI,COYHAIQUE,9,"0,00","0,00","0,10","0,10","0,00","0,00","0,10","0,01","0,05","1,73","1,79","1,89","0,00","0,24","0,24","2,13"
XI,LAGO VERDE,,,,,,,,,,,,,,,,,
XI,AYSEN,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,28","1,13","0,01","1,42","1,42","0,00","0,00","0,00","1,42"
XI,CISNES,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,02","0,03","0,06","0,06","0,00","0,24","0,24","0,30"
XI,GUAYTECAS,,,,,,,,,,,,,,,,,
XI,CHILE CHICO,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,20","11,40","20,44","33,04","33,04","0,00","0,00","0,00","33,04"
XI,RIO IBAÑEZ,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,37","2,10","3,23","7,70","7,70","0,00","0,50","0,50","8,20"
XI,COCHRANE,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,53","2,47","0,00","8,00","8,00","0,00","2,00","2,00","10,00"
XI,OHIGGINS,,,,,,,,,,,,,,,,,
XI,TORTEL,,,,,,,,,,,,,,,,,
XII,PUNTA ARENAS,6,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,10","0,12","0,12","0,00","0,01","0,01","0,13"
XII,LAGUNA BLANCA,,,,,,,,,,,,,,,,,
XII,RIO VERDE,,,,,,,,,,,,,,,,,
XII,SAN GREGORIO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","40,00","61,00","101,00","101,00","0,00","0,00","0,00","101,00"
XII,PUERTO NATALES,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,03","0,03","0,00","0,00","0,00","0,03"
XII,TORRES DEL PAINE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","0,30","0,30","0,00","0,00","0,00","0,30"
XII,PORVENIR,,,,,,,,,,,,,,,,,
XII,TIMAUKEL,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,00","0,02","0,02","0,00","0,00","0,00","0,02"
XII,PRIMAVERA,,,,,,,,,,,,,,,,,
XII,NAVARINO,,,,,,,,,,,,,,,,,
RM,COLINA,31,"0,10","0,00","0,00","0,10","0,50","0,00","0,60","7,00","153,55","397,67","558,22","558,82","0,00","0,00","0,00","558,82"
RM,LAMPA,65,"0,00","0,00","0,00","0,00","0,70","2,60","3,30","31,00","162,00","387,81","580,81","584,11","0,00","2,20","2,20","586,31"
RM,TILTIL,24,"0,00","0,00","0,00","0,00","5,50","0,00","5,50","33,06","156,46","462,89","652,41","657,91","0,00","0,00","0,00","657,91"
RM,PUENTE ALTO,20,"0,00","0,00","0,00","0,00","2,50","0,00","2,50","2,60","11,92","28,90","43,42","45,92","0,00","0,00","0,00","45,92"
RM,PIRQUE,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,60","2,41","3,01","3,01","0,00","0,00","0,00","3,01"
RM,SAN JOSE DE MAIPO,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","14,00","27,50","36,30","77,80","77,80","0,00","0,00","0,00","77,80"
RM,SAN BERNARDO,14,"0,00","0,00","0,00","0,00","3,00","1,00","4,00","3,20","15,40","130,77","149,37","153,37","0,00","0,00","0,00","153,37"
RM,BUIN,2,"0,00","0,00","0,00","0,00","0,00","5,00","5,00","0,00","3,20","7,30","10,50","15,50","0,00","0,00","0,00","15,50"
RM,PAINE,14,"0,00","0,00","0,00","0,00","1,30","0,00","1,30","169,90","108,12","161,70","439,72","441,02","0,00","0,00","0,00","441,02"
RM,CALERA DE TANGO,2,"0,00","0,00","0,00","0,00","1,00","0,00","1,00","0,00","22,20","60,00","82,20","83,20","0,00","0,00","0,00","83,20"
RM,TALAGANTE,13,"0,00","0,00","0,00","0,00","1,50","0,20","1,70","48,70","41,40","173,21","263,31","265,01","0,00","0,00","0,00","265,01"
RM,PENAFLOR,13,"0,00","0,00","0,00","0,00","0,10","0,20","0,30","2,80","13,51","32,36","48,67","48,97","5,00","0,35","5,35","54,32"
RM,EL MONTE,6,"0,00","0,60","0,00","0,60","0,00","0,00","0,60","1,90","5,70","9,95","17,55","18,15","0,01","0,00","0,01","18,16"
RM,ISLA DE MAIPO,8,"0,00","0,00","0,00","0,00","23,41","2,00","25,41","2,70","14,50","23,19","40,39","65,80","0,00","0,00","0,00","65,80"
RM,PADRE HURTADO,7,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,70","52,40","177,81","231,91","231,91","0,00","0,00","0,00","231,91"
RM,MELIPILLA,47,"0,00","0,00","0,00","0,00","27,55","1,50","29,05","23,00","220,80","380,07","623,87","652,92","0,00","0,01","0,01","652,93"
RM,MARIA PINTO,17,"0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,57","3,83","10,70","15,10","15,11","0,00","0,00","0,00","15,11"
RM,SAN PEDRO,46,"0,00","0,00","0,00","0,00","9,70","2,00","11,70","39,80","180,86","418,19","638,85","650,55","0,00","8,50","8,50","659,05"
RM,CURACAVI,53,"0,00","0,00","0,00","0,00","0,05","2,30","2,35","4,32","29,75","95,56","129,63","131,98","0,00","0,61","0,61","132,59"
RM,ALHUE,21,"0,00","0,00","0,00","0,00","5,80","0,20","6,00","22,50","70,82","82,65","175,97","181,97","0,00","0,00","0,00","181,97"
RM,SANTIAGO,,,,,,,,,,,,,,,,,
RM,INDEPENDENCIA,,,,,,,,,,,,,,,,,
RM,RECOLETA,10,"0,00","1,00","0,00","1,00","1,10","1,00","3,10","2,00","3,65","7,88","13,53","16,63","0,00","0,00","0,00","16,63"
RM,ESTACION CENTRAL,,,,,,,,,,,,,,,,,
RM,CONCHALI,,,,,,,,,,,,,,,,,
RM,HUECHURABA,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,00","18,06","50,22","73,28","73,28","0,00","0,00","0,00","73,28"
RM,QUILICURA,12,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","6,90","58,82","65,92","65,92","0,00","0,00","0,00","65,92"
RM,RENCA,12,"0,00","0,00","0,00","0,00","6,80","0,00","6,80","1,20","18,80","99,40","119,40","126,20","0,00","0,00","0,00","126,20"
RM,QUINTA NORMAL,,,,,,,,,,,,,,,,,
RM,PUDAHUEL,18,"0,00","0,00","0,00","0,00","6,60","0,20","6,80","3,90","129,40","355,70","489,00","495,80","0,30","0,50","0,80","496,60"
RM,CERRO NAVIA,,,,,,,,,,,,,,,,,
RM,LO PRADO,,,,,,,,,,,,,,,,,
RM,MAIPU,9,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,12","11,48","31,10","46,70","46,70","0,00","0,00","0,00","46,70"
RM,PEDRO AGUIRRE CERDA,,,,,,,,,,,,,,,,,
RM,CERRILLOS,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","24,30","24,80","24,80","0,00","0,00","0,00","24,80"
RM,LO ESPEJO,,,,,,,,,,,,,,,,,
RM,LA PINTANA,,,,,,,,,,,,,,,,,
RM,EL BOSQUE,,,,,,,,,,,,,,,,,
RM,LA FLORIDA,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,31","0,41","0,41","0,00","0,00","0,00","0,41"
RM,LA GRANJA,,,,,,,,,,,,,,,,,
RM,MACUL,,,,,,,,,,,,,,,,,
RM,PENALOLEN,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,71","0,81","0,81","0,00","0,00","0,00","0,81"
RM,LA REINA,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,50","0,70","0,70","0,00","0,00","0,00","0,70"
RM,PROVIDENCIA,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,01","0,00","0,00","0,00","0,01"
RM,ÑUÑOA,,,,,,,,,,,,,,,,,
RM,LAS CONDES,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,61","0,81","0,81","0,00","0,00","0,00","0,81"
RM,VITACURA,,,,,,,,,,,,,,,,,
RM,LO BARNECHEA,4,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,11","0,91","1,02","1,02","0,00","0,00","0,00","1,02"
RM,SAN MIGUEL,,,,,,,,,,,,,,,,,
RM,LA CISTERNA,,,,,,,,,,,,,,,,,
RM,SAN JOAQUIN,,,,,,,,,,,,,,,,,
RM,SAN RAMON,,,,,,,,,,,,,,,,,
