REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,EUCALIPTO,OTRAS SP.,ARBOLADO,MATORRAL,PASTIZAL,AGRICOLA,DESECHOS,TOTAL SUPERFICIE AFECTADA
VII,VICHUQUEN,18.0,0.0,0.0,0.01,0.5,0.0,0.02,4.81,1.17,0.0,4.2,10.71
VII,LICANTEN,6.0,0.0,0.4,0.0,0.0,0.0,0.0,1.67,0.1,0.0,0.0,2.17
VII,HUALANE,24.0,0.0,0.2,0.44,0.5,0.0,0.15,7.89,5.2,1.15,1.49,17.02
VII,MOLINA,26.0,0.0,0.0,0.0,19.42,0.0,16.13,15.03,29.25,0.0,0.52,80.35
VII,SAGRADAFAMILIA,24.0,0.0,0.0,0.0,1.0,0.0,6.34,19.23,11.22,0.0,3.25,41.04
VII,TALCA,79.0,0.0,0.0,0.0,0.2,0.0,1.6,11.23,43.88,0.21,5.24,62.35
VII,SANCLEMENTE,41.0,0.0,0.3,0.0,5.2,0.0,16.0,17.91,59.05,0.0,4.1,102.56
VII,PELARCO,15.0,0.15,0.0,0.0,0.0,0.0,0.4,5.22,10.05,0.0,0.23,16.04
VII,RIOCLARO,28.0,6.0,0.0,0.0,8.72,0.0,3.7,12.81,54.79,0.0,9.1,95.12
VII,PENCAHUE,14.0,1.9,0.25,7.0,0.0,0.0,0.2,5.34,5.37,0.0,2.2,22.26
VII,MAULE,61.0,0.0,0.0,0.0,0.05,0.0,1.6,24.38,39.75,0.0,0.91,66.69
VII,CUREPTO,19.0,6.8,0.0,4.26,0.0,0.0,1.8,3.52,5.1,0.0,0.0,21.48
VII,CONSTITUCION,26.0,0.66,0.09,0.0,0.5,0.0,0.0,4.47,1.56,0.0,0.12,7.40
VII,EMPEDRADO,9.0,0.0,0.0,0.68,0.0,0.0,0.0,0.4,0.02,0.0,0.31,1.41
VII,SANRAFAEL,24.0,0.0,0.0,0.0,7.4,0.0,1.11,10.89,34.32,0.0,21.5,75.22
VII,LINARES,46.0,1.8,0.0,0.0,4.01,0.0,112.45,45.38,81.32,1.0,11.7,257.66
VII,YERBASBUENAS,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.85,1.78,0.0,4.3,7.03
VII,COLBUN,12.0,0.0,0.0,0.0,0.7,0.0,1.1,4.75,3.75,1.0,2.0,13.30
VII,LONGAVI,33.0,0.0,0.0,0.0,4.0,0.0,194.41,15.03,23.79,0.0,10.5,247.73
VII,PARRAL,36.0,5.53,0.1,0.96,0.0,0.0,13.0,15.79,229.08,0.8,31.12,296.38
VII,RETIRO,15.0,0.0,0.0,0.0,0.0,0.0,0.75,14.38,10.34,0.1,5.52,31.08
VII,SANJAVIER,72.0,4.1,3.4,0.07,3.2,3.72,8.0,106.98,199.17,3.64,14.72,347.00
VII,VILLAALEGRE,12.0,8.0,0.0,0.0,0.0,0.0,1.2,4.06,7.89,0.0,2.5,23.65
VII,CAUQUENES,28.0,2.0,104.88,0.0,0.7,0.0,2.01,80.82,64.85,0.0,59.11,314.37
VII,CHANCO,7.0,0.08,0.0,0.0,0.0,0.0,0.0,3.39,2.59,0.0,2.9,8.96
VII,PELLUHUE,5.0,0.0,0.0,1.5,0.15,0.0,0.0,0.07,0.15,0.0,4.0,5.87
VIII,CHILLAN,80.0,3.07,0.0,10.0,2.93,0.0,4.33,28.62,83.99,0.53,0.93,134.40
VIII,PINTO,8.0,0.3,0.0,0.0,0.1,0.0,0.18,0.3,1.34,2.16,1.92,6.30
VIII,PORTEZUELO,12.0,0.67,56.7,0.01,1.52,0.0,0.0,15.39,16.53,0.2,1.0,92.01
VIII,SANCARLOS,33.0,1.31,0.0,0.0,0.62,0.2,3.89,32.25,52.57,0.44,55.1,146.38
VIII,NIQUEN,11.0,3.63,0.0,0.0,4.0,0.0,2.5,89.59,76.77,0.0,40.2,216.69
VIII,SANFABIAN,11.0,0.0,0.0,0.0,0.0,0.0,2.41,5.36,8.27,0.0,0.01,16.05
VIII,COIHUECO,54.0,0.15,0.33,0.0,8.39,0.0,42.71,20.6,20.28,0.0,48.1,140.56
VIII,SANIGNACIO,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.51,3.0,0.0,5.67,9.48
VIII,ELCARMEN,5.0,0.1,0.0,0.0,1.47,0.0,0.1,4.2,2.0,0.0,100.16,108.03
VIII,YUNGAY,17.0,1.94,0.0,2.0,0.0,0.0,0.8,2.49,1.6,12.86,42.25,63.94
VIII,PEMUCO,15.0,0.5,6.2,0.0,0.0,0.0,0.0,9.11,8.04,10.0,0.0,33.85
VIII,BULNES,21.0,15.0,0.0,0.0,116.8,0.0,0.0,8.16,42.94,0.0,4.93,187.83
VIII,QUILLON,30.0,0.06,0.5,4.99,6.66,0.2,0.0,28.84,8.59,0.0,0.0,49.84
VIII,COELEMU,34.0,1.21,4.6,0.06,4.49,0.02,0.2,29.74,1.08,0.0,2.25,43.65
VIII,TREGUACO,4.0,0.5,0.0,0.0,0.1,0.0,0.0,2.82,5.1,0.0,1.0,9.52
VIII,RANQUIL,10.0,0.0,0.0,0.01,2.02,0.0,0.0,23.64,1.71,0.0,0.0,27.38
VIII,COBQUECURA,7.0,0.2,0.73,0.0,1.3,0.0,0.1,1.01,0.5,0.0,4.4,8.24
VIII,QUIRIHUE,22.0,332.16,52.24,81.04,15.0,0.0,1.7,37.06,52.75,81.0,2.12,655.07
VIII,NINHUE,7.0,22.39,0.0,0.2,0.0,0.0,4.82,2.0,0.07,0.0,2.0,31.48
VIII,SANNICOLAS,20.0,0.4,0.0,6.14,20.29,0.0,1.09,44.42,52.48,2.87,0.47,128.16
VIII,CHILLANVIEJO,25.0,2.78,4.01,0.3,91.07,0.0,1.07,61.13,159.57,0.0,75.2,395.13
VIII,LOSANGELES,134.0,2.2,0.4,3.13,11.4,0.01,0.0,113.67,138.35,0.6,11.84,281.61
VIII,LAJA,25.0,0.06,88.99,41.53,100.78,0.04,8.9,162.76,119.81,50.0,1.86,574.73
VIII,SANROSENDO,11.0,10.03,0.0,0.0,0.0,0.0,0.0,11.73,13.21,0.0,0.0,34.97
VIII,YUMBEL,40.0,0.66,1.17,8.51,3.09,0.1,3.36,28.54,41.4,0.0,2.2,89.03
VIII,CABRERO,42.0,162.74,51.55,3.1,1.22,0.0,0.0,78.71,21.62,0.0,21.33,340.27
VIII,TUCAPEL,22.0,5.0,0.1,0.0,2.6,0.0,0.37,39.22,4.3,28.0,3.79,83.38
VIII,QUILLECO,17.0,0.2,0.0,0.0,0.14,0.0,1.0,4.82,6.33,0.0,37.61,50.10
VIII,SANTABARBARA,9.0,0.4,0.0,0.0,1.0,0.0,1.98,2.82,9.28,0.0,5.53,21.01
VIII,ALTOBIOBIO,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,68.00
VIII,QUILACO,11.0,47.8,0.0,0.0,7.0,0.0,0.0,10.46,17.01,9.0,0.11,91.38
VIII,MULCHEN,102.0,37.64,0.05,37.23,122.88,0.0,27.76,199.28,125.81,28.9,358.93,938.48
VIII,NACIMIENTO,35.0,2.77,0.0,2.0,5.4,0.0,0.0,6.84,2.92,0.0,44.68,64.61
VIII,NEGRETE,25.0,1.0,0.0,0.0,2.82,0.0,0.0,4.49,33.07,5.8,0.1,47.28
VIII,ANTUCO,3.0,0.0,0.0,0.0,0.0,0.0,2.2,1.3,2.0,0.0,0.2,5.70
VIII,CONCEPCION,23.0,0.0,0.0,0.65,47.2,0.01,0.0,6.29,0.91,0.0,0.11,55.17
VIII,TALCAHUANO,26.0,0.0,0.0,0.2,0.0,0.0,0.0,2.89,12.51,0.0,0.1,15.70
VIII,HUALPEN,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,9.16,1.7,0.0,15.11
VIII,PENCO,56.0,0.07,0.0,0.11,1.27,0.0,0.49,8.21,0.71,0.0,0.23,11.09
VIII,TOME,150.0,5.41,2.14,2.31,35.13,4.5,3.13,40.4,0.97,0.0,6.61,100.60
VIII,FLORIDA,21.0,0.0,0.35,0.0,2.2,0.0,0.0,4.64,0.63,2.0,5.71,15.53
VIII,HUALQUI,45.0,44.66,4.06,3.18,14.13,0.4,1.67,39.29,26.32,0.0,6.94,140.65
VIII,SANTAJUANA,14.0,0.0,0.0,4.72,0.55,0.0,1.0,5.99,8.98,0.0,2.8,24.04
VIII,LOTA,37.0,0.0,0.0,0.0,0.21,0.0,0.0,4.98,0.71,0.0,0.0,5.90
VIII,CORONEL,63.0,0.0,0.0,0.0,0.95,0.0,0.5,17.78,31.56,0.1,0.0,50.89
VIII,SANPEDRODELAPAZ,24.0,1.4,0.0,0.0,0.0,0.0,0.0,2.26,7.91,0.0,0.04,11.61
VIII,CHIGUAYANTE,6.0,0.0,0.0,0.05,0.0,0.0,0.05,1.91,0.66,0.0,0.1,2.77
VIII,LEBU,117.0,5.72,2.0,1.12,9.71,0.1,0.5,32.63,2.14,0.0,8.47,62.40
VIII,CURANILAHUE,220.0,0.0,0.7,0.0,26.6,0.0,0.0,40.9,0.0,0.0,0.02,68.22
VIII,ARAUCO,37.0,0.0,0.0,0.0,6.71,0.0,0.0,14.75,27.59,0.0,0.2,49.25
VIII,LOSALAMOS,157.0,1.66,0.8,0.0,25.16,7.0,0.0,37.87,3.03,0.0,0.01,75.53
VIII,CANETE,84.0,4.3,4.34,15.39,37.8,0.0,1.1,37.33,13.71,3.0,31.54,148.51
VIII,CONTULMO,39.0,6.04,0.0,18.0,139.98,0.06,0.06,77.94,0.0,0.0,17.75,259.83
VIII,TIRUA,76.0,62.29,15.18,0.53,67.72,0.0,25.6,47.04,39.36,0.0,161.33,419.05
IX,ANGOL,46.0,23.0,0.0,1.0,555.49,0.0,12.0,263.11,10.59,0.0,19.0,884.19
IX,PUREN,16.0,1.0,0.04,0.2,12.34,0.0,0.0,1.23,0.76,0.0,2.27,17.84
IX,LOSSAUCES,36.0,0.2,0.09,0.0,36.51,0.0,0.0,122.54,50.19,0.45,24.94,234.92
IX,RENAICO,4.0,0.0,0.1,0.0,0.0,0.0,0.0,1.25,2.3,0.0,0.1,3.75
IX,COLLIPULLI,226.0,307.93,8.46,31.96,55.48,0.0,23.23,175.72,23.89,295.34,61.37,983.38
IX,ERCILLA,64.0,81.38,17.67,604.23,1060.62,275.05,121.31,1872.46,738.49,7.3,927.54,5706.05
IX,TRAIGUEN,29.0,234.54,0.0,273.49,116.26,23.31,43.76,100.38,108.25,187.2,47.73,1134.92
IX,LUMACO,81.0,36.53,10.26,11.0,25.01,0.0,9.51,52.11,5.46,0.0,11.22,161.10
IX,VICTORIA,69.0,103.7,0.0,29.34,102.31,0.0,18.59,189.19,118.46,221.97,354.49,1138.05
IX,CURACAUTIN,6.0,0.0,1.27,0.0,0.0,0.0,0.2,0.69,0.02,0.0,14.7,16.88
IX,LONQUIMAY,5.0,0.0,0.0,0.0,0.0,0.0,8.77,1.5,0.0,0.0,0.0,10.27
IX,TEMUCO,62.0,2.35,0.25,5.9,18.57,0.0,1.81,34.46,19.68,0.8,24.27,108.09
IX,LAUTARO,19.0,0.0,0.0,32.5,8.1,0.0,3.2,13.7,52.9,0.0,26.3,136.70
IX,PERQUENCO,7.0,0.0,0.0,1.0,0.01,0.0,2.5,9.95,7.5,58.0,66.4,145.36
IX,GALVARINO,102.0,115.71,82.88,535.97,651.0,1.67,225.96,234.83,150.9,0.0,503.67,2502.58
IX,NUEVAIMPERIAL,16.0,1.0,0.0,13.6,41.8,0.0,7.7,25.6,67.25,1.2,0.0,158.15
IX,CARAHUE,51.0,2.53,15.92,5.4,26.78,0.0,2.3,82.92,7.21,0.0,4.66,147.72
IX,SAAVEDRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IX,VILCUN,6.0,0.2,0.0,0.05,0.4,0.0,0.3,1.05,0.16,0.0,4.0,6.16
IX,CHOLCHOL,33.0,2.76,41.6,2.1,58.12,66.56,1.2,9.06,17.97,5.8,0.7,205.87
IX,FREIRE,8.0,0.0,0.0,0.0,0.0,0.0,3.3,6.05,8.1,0.0,1.05,18.50
IX,CUNCO,6.0,0.0,0.0,5.0,1.0,0.0,11.7,0.81,20.5,0.0,4.01,43.02
IX,PITRUFQUEN,16.0,0.0,0.01,2.0,7.8,0.0,1.8,13.8,7.86,0.0,2.9,36.17
IX,GORBEA,2.0,0.0,0.0,0.0,0.94,0.0,0.5,0.39,0.1,0.0,0.0,1.93
IX,TOLTEN,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03
IX,LONCOCHE,17.0,0.0,0.0,6.0,1.0,0.0,1.61,6.36,2.55,0.0,0.65,18.17
IX,VILLARRICA,11.0,0.0,0.0,0.0,0.0,0.0,0.22,4.91,2.41,0.0,0.06,7.60
IX,PUCON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
IX,CURARREHUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.50
IX,MELIPEUCO,1.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.3,0.0,0.0,0.90
IX,TEODOROSCHMIDT,4.0,5.0,0.0,0.03,10.52,0.0,0.43,4.5,6.4,0.0,0.32,27.20
IX,PADRELASCASAS,22.0,0.0,0.0,0.3,3.33,0.01,0.2,7.96,3.81,0.0,4.6,20.21
