REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,EUCALIPTO,OTRAS SP.,ARBOLADO,MATORRAL,PASTIZAL,AGRICOLA,DESECHOS,TOTAL SUPERFICIE AFECTADA
IV,COMBARBALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
IV,MONTEPATRIA,3.0,0.0,0.0,0.0,0.0,0.0,4.5,8.0,0.31,0.0,0.0,12.81
IV,OVALLE,36.0,0.0,0.0,0.0,8.47,0.0,16.44,99.53,33.64,0.0,0.0,158.08
IV,PUNITAQUI,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.30
IV,RIOHURTADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
IV,CANELA,4.0,0.0,0.0,0.0,0.4,0.0,0.3,0.81,1.01,0.0,0.0,2.51
IV,ILLAPEL,2.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,0.5,0.0,0.0,3.50
IV,LOSVILOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
IV,MINCHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
IV,SALAMANCA,3.0,0.0,0.0,0.0,0.0,0.0,4.5,3.7,2.1,0.0,0.0,10.30
V,CABILDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
V,LALIGUA,14.0,0.0,0.0,0.0,0.06,0.0,107.02,181.6,12.64,0.0,0.0,301.32
V,PAPUDO,7.0,0.0,0.0,0.0,0.03,0.0,0.0,0.68,0.74,0.0,0.01,1.46
V,PETORCA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.62,0.3,0.0,0.95
V,ZAPALLAR,7.0,0.0,0.0,0.0,0.15,0.0,9.85,21.3,4.73,0.0,0.05,36.08
V,CALLELARGA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3.8,0.0,0.0,3.83
V,LOSANDES,6.0,0.0,0.0,0.0,0.28,0.0,5.66,4.69,5.06,0.0,0.0,15.69
V,RINCONADA,6.0,0.0,0.0,0.0,0.02,0.0,0.0,0.85,0.81,0.0,0.0,1.67
V,SANESTEBAN,6.0,0.0,0.0,0.0,0.0,0.0,6.5,12.11,15.48,0.0,0.0,34.09
V,CATEMU,8.0,0.44,0.0,0.0,3.21,0.0,0.0,7.12,2.94,0.0,0.3,14.01
V,LLAILLAY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,5.49,0.0,0.0,11.03
V,PANQUEHUE,22.0,0.0,0.0,0.0,3.13,0.1,47.12,11.93,5.55,0.0,0.01,67.84
V,PUTAENDO,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.96,0.51,0.0,0.0,1.97
V,SANFELIPE,10.0,0.0,0.0,0.0,18.0,0.0,0.0,12.39,9.17,0.02,0.01,39.59
V,SANTAMARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
V,HIJUELAS,25.0,4.0,0.0,0.0,4.59,0.33,0.15,24.56,4.04,0.0,0.01,37.67
V,CALERA,18.0,0.0,0.0,0.0,3.44,0.0,0.46,6.6,4.12,0.1,0.08,14.80
V,LACRUZ,18.0,0.0,0.0,0.0,0.1,0.18,0.0,16.55,4.12,0.5,0.06,21.51
V,NOGALES,28.0,0.0,0.0,0.0,0.5,0.0,20.79,52.55,16.67,0.2,0.18,90.89
V,QUILLOTA,50.0,0.0,0.0,0.0,3.25,0.39,11.18,52.13,36.15,3.2,0.31,106.61
V,CASABLANCA,16.0,0.0,1351.84,0.0,689.42,0.0,353.23,774.01,411.0,0.0,62.64,3642.14
V,CONCON,15.0,0.0,1.0,0.0,2.5,0.0,0.1,6.07,4.64,0.0,0.58,14.89
V,PUCHUNCAVI,4.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.69,0.0,0.2,1.69
V,QUINTERO,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.2,1.4,0.0,0.0,6.60
V,VALPARAISO,108.0,2.17,253.97,195.68,531.73,0.2,146.62,196.11,174.1,0.0,7.96,1508.53
V,VINADELMAR,51.0,0.0,0.0,0.43,3.23,0.0,0.45,7.28,7.54,0.0,0.05,18.98
V,JUANFERNANDEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
V,ALGARROBO,9.0,0.0,0.1,0.42,0.05,0.0,0.01,0.02,0.77,0.0,0.0,1.37
V,CARTAGENA,8.0,0.0,0.0,0.01,0.13,0.0,0.0,0.32,0.92,0.0,0.02,1.40
V,ELQUISCO,8.0,0.0,45.22,0.1,402.62,0.0,53.71,123.46,40.12,0.0,0.0,665.23
V,ELTABO,7.0,0.0,0.0,0.0,1.25,0.0,0.0,1.22,1.84,0.0,0.0,4.31
V,SANANTONIO,36.0,0.4,0.05,0.02,4.51,0.0,3.5,3.09,11.72,0.0,0.32,23.60
V,SANTODOMINGO,10.0,0.0,0.0,0.0,0.3,0.0,0.06,1.63,2.83,0.0,0.0,4.82
V,ISLADEPASCUA,21.0,0.0,0.0,0.0,0.3,0.0,5.5,38.1,314.0,0.0,0.0,357.90
V,LIMACHE,35.0,0.0,0.0,0.0,1.43,0.07,0.54,6.92,4.95,0.0,0.38,14.29
V,OLMUE,7.0,0.0,0.0,0.0,0.0,0.0,6.49,11.88,6.08,0.0,0.0,24.45
V,QUILPUE,34.0,0.04,0.0,0.0,2.14,0.0,454.62,942.18,343.49,0.0,0.94,1743.41
V,VILLAALEMANA,12.0,0.0,0.0,0.0,0.15,0.0,0.0,0.72,2.12,0.0,0.06,3.04
VI,RANCAGUA,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.75,2.73,0.0,0.0,3.50
VI,MACHALI,19.0,0.0,0.0,0.0,0.23,0.0,39.0,127.68,39.09,0.0,0.0,205.99
VI,GRANEROS,2.0,0.0,0.0,0.0,0.0,0.0,3.42,1.01,0.32,0.0,0.0,4.75
VI,CODEGUA,8.0,0.0,0.0,0.0,3.7,0.3,29.7,17.05,7.3,0.0,0.0,58.05
VI,MOSTAZAL,4.0,0.0,0.0,0.0,2.55,0.0,0.2,3.1,0.85,0.0,0.0,6.70
VI,REQUINOA,6.0,0.0,0.0,0.0,0.0,0.0,2015.0,94.21,142.8,0.0,0.02,2252.03
VI,OLIVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
VI,RENGO,26.0,0.0,0.0,0.0,9.51,0.0,5.99,31.71,17.22,0.05,4.55,69.02
VI,QUINTADETILCOCO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.91,0.0,0.0,2.42
VI,MALLOA,13.0,0.0,0.0,0.0,1.06,0.0,1.25,6.37,2.15,0.0,0.3,11.13
VI,SANVICENTETAGUATAGUA,33.0,0.0,0.0,0.0,4.41,0.0,7.61,19.31,10.99,0.5,3.9,46.71
VI,DONIHUE,12.0,0.0,0.0,0.0,0.09,0.0,2.78,7.78,10.65,0.0,4.0,25.30
VI,COINCO,17.0,0.0,0.0,0.0,3.3,1.7,2.45,12.56,6.55,0.05,0.7,27.31
VI,COLTAUCO,23.0,0.0,0.0,0.0,0.1,2.1,107.42,326.68,155.75,0.3,0.6,592.94
VI,PICHIDEGUA,21.0,0.0,0.0,0.0,1.11,0.0,11.65,9.61,4.36,0.0,10.5,37.23
VI,PEUMO,2.0,0.0,0.0,0.0,0.5,0.2,0.0,0.3,0.01,0.0,0.0,1.01
VI,LASCABRAS,19.0,0.05,0.0,0.0,1.1,0.0,18.55,52.62,29.31,0.1,0.03,101.76
VI,SANFERNANDO,26.0,0.0,0.0,0.0,16.09,0.6,0.7,14.97,8.49,0.2,0.0,41.05
VI,CHIMBARONGO,11.0,0.0,0.0,0.0,1.9,0.0,18.2,19.12,27.5,0.0,0.0,66.72
VI,NANCAGUA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.10
VI,PLACILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
VI,CHEPICA,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.55,0.31,0.0,30.3,31.22
VI,SANTACRUZ,15.0,0.0,0.0,0.0,16.3,0.0,3.0,9.79,20.46,9.0,8.25,66.79
VI,PALMILLA,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.20
VI,LOLOL,15.0,0.0,0.0,0.0,5.4,0.0,6.6,30.55,75.81,0.0,4.33,122.69
VI,PUMANQUE,7.0,0.0,0.0,0.0,1.4,0.0,0.5,1.21,1.01,0.0,0.0,4.12
VI,PERALILLO,8.0,0.0,0.0,0.0,26.1,0.0,0.1,8.17,18.88,22.0,5.0,80.25
VI,PICHILEMU,16.0,0.11,2.4,3.6,1.0,0.0,0.6,3.11,2.0,0.0,4.38,17.20
VI,PAREDONES,33.0,119.4,135.4,1.0,9.3,2.0,0.15,185.35,36.3,0.9,61.88,551.68
VI,MARCHIHUE,4.0,0.0,0.0,0.0,3.53,0.0,0.0,3.33,4.93,0.0,0.0,11.79
VI,LITUECHE,33.0,3.4,0.0,7.3,3.42,0.0,9.4,23.79,24.59,8.0,8.48,88.38
VI,LAESTRELLA,7.0,0.0,0.0,0.0,5.5,0.0,3.3,10.9,16.91,12.3,0.02,48.93
VI,NAVIDAD,9.0,0.0,0.1,2.5,5.07,0.0,2.03,7.63,25.95,0.0,1.05,44.33
VII,CURICO,73.0,0.13,10.0,0.0,12.1,0.0,292.15,164.98,144.99,1.0,6.01,631.36
VII,RAUCO,26.0,0.3,0.0,0.0,3.33,0.0,229.3,134.58,168.68,0.0,3.0,539.19
VII,ROMERAL,7.0,227.0,0.0,350.0,3.2,0.0,212.4,124.3,176.22,0.0,211.0,1304.12
VII,TENO,25.0,0.0,0.0,0.0,0.0,0.0,13.0,24.55,45.59,0.0,0.05,83.19
VII,VICHUQUEN,18.0,0.6,243.2,342.25,38.25,1.08,144.66,268.99,51.2,0.0,29.65,1119.88
VII,LICANTEN,13.0,0.0,0.0,0.0,0.11,0.0,0.2,4.5,5.16,0.0,0.0,9.97
VII,HUALANE,39.0,0.0,0.8,35.9,0.3,0.0,0.02,63.93,103.13,0.26,18.79,223.13
VII,MOLINA,40.0,27.93,0.01,1312.6,2.1,337.1,8334.0,5319.08,77.24,0.5,1.12,15411.68
VII,SAGRADAFAMILIA,45.0,0.4,2.73,0.6,4.51,0.0,5.78,49.47,125.71,0.0,6.13,195.33
VII,TALCA,105.0,0.0,0.0,24.5,8.0,0.3,7.51,53.17,61.57,0.0,4.49,159.53
VII,SANCLEMENTE,79.0,0.05,4.1,0.5,5.6,0.0,66.21,135.69,83.34,1.7,45.01,342.20
VII,PELARCO,9.0,4.0,0.0,0.0,0.0,0.0,3.0,3.96,8.35,0.0,2.3,21.61
VII,RIOCLARO,37.0,12.59,0.0,0.1,9.98,0.0,2.05,15.85,26.53,0.0,8.5,75.60
VII,PENCAHUE,46.0,0.72,16.1,12.6,0.0,0.0,0.05,51.89,41.15,3.0,8.76,134.26
VII,MAULE,65.0,0.0,0.0,0.0,13.6,1.0,18.18,55.95,156.77,1.0,1.52,248.01
VII,CUREPTO,52.0,8.1,0.6,239.3,0.5,0.0,53.8,95.75,40.29,0.1,15.03,453.47
VII,CONSTITUCION,66.0,45.25,0.41,57.1,29.06,0.0,1.0,29.52,16.67,0.0,7.32,186.32
VII,EMPEDRADO,16.0,0.0,12.2,2.93,2.0,0.0,0.2,22.11,0.22,0.0,0.82,40.48
VII,SANRAFAEL,19.0,0.0,0.0,0.0,0.6,0.0,3.43,10.71,15.93,0.0,0.0,30.67
VII,LINARES,59.0,0.0,0.0,0.6,3.47,0.2,105.59,139.03,71.6,0.0,6.7,327.19
VII,YERBASBUENAS,24.0,0.0,0.0,0.0,0.8,0.0,7.55,11.83,7.41,0.0,28.3,55.89
VII,COLBUN,6.0,0.0,0.0,0.0,0.2,0.2,18.2,10.21,13.32,0.0,0.0,42.13
VII,LONGAVI,34.0,0.0,0.0,13.9,3.16,0.2,5.36,32.83,62.97,0.5,37.62,156.54
VII,PARRAL,41.0,0.0,1.5,1.0,0.0,1.4,2.04,37.11,100.25,1.0,97.2,241.49
VII,RETIRO,30.0,0.0,0.0,1.5,5.2,0.0,3.21,17.85,33.56,0.04,40.54,101.90
VII,SANJAVIER,81.0,154.57,0.0,79.74,36.6,0.5,30.21,140.5,121.9,0.5,64.46,628.98
VII,VILLAALEGRE,17.0,0.0,0.0,0.0,0.7,0.0,2.3,4.1,13.78,0.0,16.6,37.48
VII,CAUQUENES,74.0,181.63,0.65,22.9,5.32,0.0,9.3,208.48,36.96,0.0,4.37,469.61
VII,CHANCO,8.0,0.0,0.0,0.0,1.9,0.0,0.0,0.18,1.42,0.0,0.0,3.50
VII,PELLUHUE,7.0,0.0,0.26,3.0,0.0,0.0,0.0,1.2,1.76,0.0,0.0,6.23
XVI,BULNES,16.0,0.0,0.51,0.13,0.64,8.0,0.07,5.78,2.14,0.0,1.02,18.29
XVI,CHILLAN,59.0,20.45,0.1,8.13,358.85,16.29,120.0,198.44,78.04,49.29,1.44,851.03
XVI,PINTO,10.0,1.0,0.0,1.0,2.5,0.0,0.9,5.27,1.06,15.8,42.5,70.02
XVI,CHILLANVIEJO,28.0,0.23,0.0,0.8,13.78,0.05,0.1,31.72,92.38,0.0,1.4,140.46
XVI,ELCARMEN,7.0,0.0,0.0,0.26,0.0,0.0,13.3,8.85,0.79,0.0,0.1,23.30
XVI,PEMUCO,19.0,0.0,0.0,0.7,1.0,0.0,0.0,6.61,2.67,5.02,4.02,20.02
XVI,QUILLON,32.0,0.0,3.5,6.15,28.2,0.0,35.93,54.97,46.74,1.8,0.0,177.29
XVI,SANIGNACIO,18.0,0.01,0.0,1.1,0.0,0.4,0.53,8.17,7.76,5.0,51.35,74.32
XVI,YUNGAY,30.0,0.06,0.0,0.0,0.0,0.0,1.2,13.17,7.85,43.0,10.16,75.44
XVI,COBQUECURA,10.0,1.2,0.0,0.0,0.5,0.0,0.0,6.12,0.6,0.7,0.01,9.13
XVI,COELEMU,54.0,2.58,2.9,0.4,6.81,0.0,0.0,20.9,4.7,0.0,5.28,43.57
XVI,NINHUE,10.0,0.13,0.0,0.0,2.63,0.0,0.0,7.74,1.99,0.0,0.0,12.49
XVI,PORTEZUELO,5.0,0.0,0.04,3.2,0.0,1.15,0.0,1.66,19.5,1.5,0.0,27.05
XVI,QUIRIHUE,15.0,166.0,25.12,0.37,45.19,0.0,9.0,13.24,21.21,0.0,0.01,280.14
XVI,RANQUIL,21.0,21.0,0.0,0.0,1.5,0.0,0.2,10.83,3.06,0.1,0.0,36.69
XVI,TREGUACO,8.0,5.16,0.4,0.0,4.5,0.0,0.0,5.02,2.38,0.0,17.38,34.84
XVI,COIHUECO,77.0,7.08,3.0,1.2,0.0,0.0,27.48,52.93,36.39,0.8,47.83,176.71
XVI,NIQUEN,7.0,0.0,0.0,0.0,0.0,0.8,0.0,15.57,22.78,50.0,12.75,101.90
XVI,SANCARLOS,26.0,0.0,0.0,0.0,1.4,0.0,0.0,71.91,43.84,10.0,15.62,142.77
XVI,SANFABIAN,10.0,0.57,0.0,0.0,0.5,0.0,0.18,2.26,6.14,0.0,0.0,9.65
XVI,SANNICOLAS,20.0,0.0,0.0,0.0,19.12,0.0,0.25,10.25,15.71,0.0,16.47,61.80
XVI,LOSANGELES,174.0,117.35,13.02,55.13,75.76,49.63,2.26,232.18,127.31,75.11,2.02,749.76
XVI,LAJA,43.0,307.76,0.02,1.18,35.85,0.0,0.0,196.27,15.93,0.61,0.02,557.64
XVI,SANROSENDO,13.0,10.84,0.0,7.96,0.0,0.0,0.0,4.86,7.53,0.0,0.72,31.91
XVI,YUMBEL,55.0,0.97,0.12,9.88,2.86,0.5,10.35,16.71,23.98,0.8,0.54,66.71
XVI,CABRERO,71.0,2.91,4.19,100.92,14.23,0.01,0.0,70.29,114.46,0.0,0.52,307.53
XVI,TUCAPEL,43.0,0.0,0.0,87.62,3.5,0.0,0.55,17.09,30.28,0.0,6.3,145.34
XVI,QUILLECO,62.0,27.15,16.47,0.0,10.0,0.0,554.0,58.59,1.27,0.4,0.0,667.88
XVI,SANTABARBARA,11.0,0.0,1.03,0.0,0.06,0.0,1.11,1.7,0.79,1.5,1.0,7.19
XVI,ALTOBIOBIO,25.0,13.5,0.0,2.0,0.0,0.0,907.81,44.59,63.9,0.0,0.0,1031.80
XVI,QUILACO,11.0,0.07,0.08,0.0,0.0,0.0,0.0,7.06,2.8,0.0,0.12,10.13
XVI,MULCHEN,169.0,0.72,8.86,0.0,157.73,0.0,7.18,142.89,108.79,135.98,279.44,841.59
XVI,NACIMIENTO,42.0,5.71,0.5,16.65,110.71,1.21,33.86,23.63,10.22,79.14,1.01,282.64
XVI,NEGRETE,19.0,12.5,0.05,3.99,23.28,0.0,0.0,74.69,60.3,6.1,8.97,189.88
XVI,ANTUCO,4.0,0.0,0.01,0.0,0.0,0.0,8.0,1.2,0.0,0.0,0.15,9.36
XVI,CONCEPCION,20.0,0.0,0.0,0.1,3.5,0.3,0.0,5.73,2.69,0.0,0.0,12.32
XVI,TALCAHUANO,20.0,0.02,0.0,1.46,1.58,0.0,2.8,13.1,11.33,0.0,0.01,30.30
XVI,HUALPEN,6.0,0.2,0.0,0.03,0.3,0.0,0.0,6.35,3.75,0.0,0.0,10.63
XVI,PENCO,44.0,0.21,0.1,0.1,2.7,0.0,0.0,64.32,1.35,0.0,0.04,68.82
XVI,TOME,217.0,1.93,4.58,4.8,32.15,0.0,10.0,80.19,5.42,0.0,3.13,142.19
XVI,FLORIDA,53.0,0.0,2.0,2.25,7.71,0.0,0.11,25.51,5.23,0.0,6.4,49.21
XVI,HUALQUI,59.0,16.83,49.7,245.54,525.04,35.0,118.93,231.62,135.85,0.0,5.5,1364.01
XVI,SANTAJUANA,40.0,117.62,0.0,172.45,460.25,0.0,466.44,192.18,34.08,51.68,12.11,1506.81
XVI,LOTA,69.0,0.0,0.0,0.01,1.77,0.0,0.0,14.49,1.72,0.0,0.18,18.17
XVI,CORONEL,61.0,0.0,0.0,1.23,2.05,0.15,6.0,35.82,50.78,0.0,0.33,96.36
XVI,SANPEDRODELAPAZ,37.0,4.5,1.82,3.73,0.02,0.0,0.0,11.74,18.59,0.0,2.02,42.42
XVI,CHIGUAYANTE,3.0,11.41,0.0,40.71,548.27,5.0,263.89,316.62,8.15,0.64,0.0,1194.69
XVI,LEBU,280.0,0.2,0.6,0.2,38.84,0.0,0.4,91.55,7.89,0.0,3.44,143.13
XVI,CURANILAHUE,299.0,60.59,44.87,12.78,99.51,0.0,67.1,114.12,5.96,0.0,4.66,409.59
XVI,ARAUCO,145.0,0.0,1.35,2.5,8.93,0.0,0.0,653.91,67.88,0.0,18.5,753.07
XVI,LOSALAMOS,219.0,0.02,0.4,3.0,17.04,0.0,11.27,103.09,26.83,0.4,16.66,178.70
XVI,CANETE,248.0,1233.49,114.42,26.15,730.74,0.0,51.2,755.22,271.08,49.8,167.47,3399.57
XVI,CONTULMO,71.0,153.49,68.59,38.11,191.03,0.9,16.92,504.32,23.61,0.0,100.27,1097.24
XVI,TIRUA,157.0,105.43,53.9,49.04,235.72,0.0,47.1,497.18,118.8,0.0,172.13,1279.30
IX,ANGOL,95.0,101.18,8.3,47.78,858.62,1.34,73.34,418.34,175.22,0.0,68.19,1752.31
IX,PUREN,21.0,2.65,0.0,0.7,6.5,0.0,1.0,4.35,5.04,0.01,10.53,30.78
IX,LOSSAUCES,61.0,264.18,27.93,81.65,1674.11,18.5,185.64,210.07,388.29,0.0,303.69,3154.06
IX,RENAICO,19.0,24.67,0.0,265.15,592.0,42.48,163.36,149.95,97.57,91.5,1.43,1428.11
IX,COLLIPULLI,393.0,274.03,35.9,58.29,249.36,1.69,54.97,910.56,132.94,542.39,130.8,2390.93
IX,ERCILLA,92.0,10.88,0.66,841.28,1042.12,0.0,540.37,715.35,418.19,474.17,661.3,4704.31
IX,TRAIGUEN,67.0,352.95,52.32,570.62,2790.01,0.0,816.96,888.33,2150.16,170.29,556.32,8347.96
IX,LUMACO,191.0,197.83,93.18,177.68,406.58,0.2,204.46,1639.41,244.97,200.45,195.62,3360.38
IX,VICTORIA,131.0,27.49,6.36,137.66,197.67,0.5,349.31,450.69,317.37,1085.22,5440.39,8012.66
IX,CURACAUTIN,6.0,0.0,0.0,0.0,0.5,0.0,0.01,0.23,0.22,0.0,3.62,4.58
IX,LONQUIMAY,11.0,0.0,0.0,0.0,0.0,0.0,6.41,7.09,12.75,0.0,0.51,26.76
IX,TEMUCO,93.0,2.33,0.02,1.56,35.52,0.06,26.56,61.75,151.62,22.07,84.82,386.31
IX,LAUTARO,49.0,0.3,1.57,4.38,154.83,0.4,24.66,57.0,48.37,53.47,231.69,576.67
IX,PERQUENCO,9.0,0.33,39.98,80.63,31.52,0.0,108.36,19.4,10.03,124.73,381.95,796.93
IX,GALVARINO,185.0,115.25,73.58,150.57,778.82,0.84,258.95,466.95,642.04,55.3,508.8,3051.10
IX,NUEVAIMPERIAL,53.0,13.71,29.78,57.66,172.94,5.43,34.13,85.03,140.53,27.45,75.73,642.39
IX,CARAHUE,69.0,256.66,1.56,64.77,94.17,0.0,141.07,319.21,46.8,5.31,173.22,1102.77
IX,SAAVEDRA,5.0,0.0,0.0,0.0,3.0,0.0,0.25,2.04,2.62,0.0,0.0,7.91
IX,VILCUN,15.0,0.0,0.0,0.0,2.0,1.0,11.44,15.05,16.36,6.46,129.97,182.28
IX,CHOLCHOL,69.0,72.77,69.65,2.73,92.97,0.3,52.62,78.69,92.37,1.63,29.06,492.79
IX,FREIRE,14.0,0.05,0.0,0.0,0.0,0.0,18.4,19.46,22.65,3.72,46.88,111.16
IX,CUNCO,7.0,0.0,0.0,0.0,2.1,0.0,0.09,0.63,0.4,2.32,1.07,6.61
IX,PITRUFQUEN,22.0,0.0,0.0,6.69,129.01,0.0,181.11,56.0,183.54,83.8,17.41,657.56
IX,GORBEA,12.0,3.05,0.0,2.36,14.53,0.0,8.56,43.14,5.84,0.0,10.7,88.18
IX,TOLTEN,8.0,0.0,5.0,4.0,3.0,0.0,6.78,10.52,1.52,0.0,9.0,39.82
IX,LONCOCHE,6.0,0.0,0.7,0.0,0.99,0.0,1.53,10.17,1.42,0.0,2.08,16.89
IX,VILLARRICA,17.0,0.0,0.0,0.0,0.0,0.0,0.62,3.49,6.01,0.0,0.42,10.54
IX,PUCON,4.0,0.0,0.0,0.0,0.0,0.0,1.53,2.0,2.0,0.0,0.03,5.56
IX,CURARREHUE,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.11
IX,MELIPEUCO,4.0,0.0,0.3,0.0,0.0,0.0,0.31,0.1,0.0,0.0,0.5,1.21
IX,TEODOROSCHMIDT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,3.0,3.70
IX,PADRELASCASAS,70.0,21.85,23.53,16.0,30.89,0.0,41.41,118.7,68.22,16.17,85.96,422.73
