REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,EUCALIPTO,OTRAS SP.,ARBOLADO,MATORRAL,PASTIZAL,AGRICOLA,DESECHOS,TOTAL SUPERFICIE AFECTADA
IV,LAHIGUERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,LASERENA,9.0,0.0,0.0,0.0,0.2,0.0,0.11,0.98,0.46,0.0,0.11,1.85
IV,PAIHUANO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,2.60
IV,VICUNA,3.0,0.0,0.0,0.0,0.0,0.0,9.4,12.17,0.0,0.0,0.0,21.57
IV,COMBARBALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,MONTEPATRIA,5.0,0.0,0.0,0.0,0.0,0.0,45.0,52.41,21.1,5.0,0.1,123.61
IV,OVALLE,17.0,0.0,0.0,0.0,9.5,0.0,8.69,8.9,4.76,0.0,0.01,31.85
IV,PUNITAQUI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,8.0,0.0,10.0,40.00
IV,RIOHURTADO,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.50
IV,CANELA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01
IV,ILLAPEL,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,2.00
IV,LOSVILOS,7.0,0.0,0.0,0.0,0.0,2.0,675.12,771.11,115.71,0.0,0.0,1563.93
IV,MINCHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,SALAMANCA,9.0,0.0,0.0,0.0,0.0,0.0,32.3,112.81,108.52,0.0,0.0,253.62
V,CABILDO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.33,0.0,0.0,5.50
V,LALIGUA,10.0,0.0,0.0,0.0,0.12,0.0,76.01,212.73,50.54,0.0,0.01,339.41
V,PAPUDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,PETORCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,ZAPALLAR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.31,0.0,0.0,0.38
V,CALLELARGA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.09
V,LOSANDES,5.0,0.0,0.0,0.0,0.09,0.0,0.0,0.32,0.26,0.0,0.0,0.67
V,RINCONADA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03
V,SANESTEBAN,5.0,0.0,0.0,0.0,0.1,0.0,0.4,0.35,0.24,0.0,0.0,1.09
V,CATEMU,8.0,0.0,0.0,0.0,0.01,0.0,1.46,6.54,2.5,3.0,0.3,13.81
V,LLAILLAY,6.0,0.0,0.0,0.0,0.01,0.09,0.0,1.59,2.24,0.0,0.0,3.93
V,PANQUEHUE,10.0,0.0,0.0,0.0,2.0,0.06,61.37,74.66,45.56,0.0,0.2,183.85
V,PUTAENDO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.0,0.0,0.15
V,SANFELIPE,5.0,0.0,0.0,0.0,0.0,0.0,0.15,9.93,7.63,0.0,0.0,17.71
V,SANTAMARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,HIJUELAS,5.0,0.0,0.0,0.0,0.21,0.0,0.01,0.02,0.35,0.0,0.15,0.74
V,CALERA,24.0,0.0,0.0,0.0,0.34,0.0,0.37,7.85,5.05,0.0,1.11,14.72
V,LACRUZ,2.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.04,0.0,0.02,0.16
V,NOGALES,17.0,0.0,0.0,0.0,0.04,0.0,0.62,21.24,13.38,1.5,3.71,40.49
V,QUILLOTA,17.0,0.0,0.0,0.0,0.0,0.0,1.8,2.76,2.94,0.0,0.09,7.59
V,CASABLANCA,27.0,0.2,0.29,10.35,2.8,0.0,6.35,14.43,15.8,0.0,0.41,50.63
V,CONCON,4.0,0.1,0.13,0.0,0.03,0.0,0.0,0.16,0.01,0.0,0.2,0.63
V,PUCHUNCAVI,7.0,0.03,0.0,0.0,10.3,0.0,1.41,6.7,8.1,0.0,0.0,26.54
V,QUINTERO,25.0,0.0,0.01,0.18,2.55,0.0,2.21,6.65,6.25,0.0,0.18,18.03
V,VALPARAISO,97.0,2.49,0.36,158.38,126.15,0.0,17.87,225.13,80.22,0.0,24.87,635.47
V,VINADELMAR,22.0,0.0,0.0,0.0,0.01,0.01,0.5,2.99,1.72,0.0,0.24,5.47
V,JUANFERNANDEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,ALGARROBO,9.0,0.0,0.04,0.0,2.0,0.0,23.3,25.58,22.68,0.0,0.1,73.70
V,CARTAGENA,4.0,0.0,0.0,0.0,0.2,0.0,2.7,1.5,2.3,0.0,0.0,6.70
V,ELQUISCO,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.20
V,ELTABO,2.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.01,0.12
V,SANANTONIO,21.0,0.0,0.0,1.9,39.72,0.0,99.64,135.27,54.46,0.0,0.06,331.05
V,SANTODOMINGO,8.0,0.0,0.0,0.0,0.52,0.0,0.0,0.45,2.95,0.0,0.52,4.44
V,ISLADEPASCUA,63.0,0.0,0.0,0.0,12.3,0.0,167.47,95.19,532.03,0.0,0.0,806.99
V,LIMACHE,8.0,0.0,0.0,0.08,0.0,0.0,14.1,9.6,4.74,0.0,2.15,30.67
V,OLMUE,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.05
V,QUILPUE,13.0,0.0,0.0,0.0,0.46,0.0,0.2,0.85,0.77,0.0,0.0,2.28
V,VILLAALEMANA,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.28,0.21,0.0,0.03,0.58
VI,RANCAGUA,4.0,0.0,0.0,0.0,0.0,0.0,5.5,0.21,4.42,0.7,0.0,10.83
VI,MACHALI,1.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.5,0.0,0.0,0.82
VI,GRANEROS,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.0,0.0,0.70
VI,CODEGUA,2.0,0.0,0.0,0.0,0.82,0.0,0.1,0.34,0.2,0.0,0.0,1.46
VI,MOSTAZAL,4.0,0.0,0.0,0.0,2.15,0.05,0.0,14.77,31.6,0.0,0.0,48.57
VI,REQUINOA,5.0,0.0,0.0,0.0,104.0,0.0,462.8,235.9,505.94,0.0,0.0,1308.64
VI,OLIVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VI,RENGO,22.0,0.0,0.0,0.0,3.68,0.0,1.0,4.52,4.42,0.0,0.0,13.61
VI,QUINTADETILCOCO,5.0,0.0,0.0,0.0,0.6,0.0,0.7,3.1,1.1,0.0,0.0,5.50
VI,MALLOA,6.0,0.0,0.0,0.0,0.0,0.0,0.65,1.49,1.02,0.0,0.0,3.16
VI,SANVICENTETAGUATAGUA,23.0,0.0,0.0,0.0,1.61,0.0,5.95,8.41,8.15,7.29,15.0,46.41
VI,DONIHUE,11.0,0.0,0.0,0.0,0.18,0.0,0.01,1.42,3.28,0.0,0.4,5.29
VI,COINCO,5.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2.6,0.0,0.0,3.80
VI,COLTAUCO,20.0,0.0,0.0,0.0,0.06,0.0,247.15,19.31,7.95,0.0,2.79,277.25
VI,PICHIDEGUA,15.0,0.0,0.0,0.0,0.0,0.0,0.4,10.12,19.6,0.0,28.85,58.96
VI,PEUMO,5.0,0.0,0.0,0.0,0.0,0.0,1.5,2.2,0.6,0.0,0.1,4.40
VI,LASCABRAS,18.0,0.0,0.0,0.0,2.42,0.0,1.22,2.77,2.31,0.0,0.14,8.86
VI,SANFERNANDO,19.0,27.0,0.0,0.0,0.5,0.0,89.1,28.36,35.01,0.0,0.01,179.97
VI,CHIMBARONGO,9.0,0.0,0.0,0.0,37.65,0.0,2051.0,441.6,504.7,0.0,0.0,3034.95
VI,NANCAGUA,6.0,0.0,0.0,0.0,0.0,0.0,0.5,1.83,1.7,0.0,0.07,4.10
VI,PLACILLA,2.0,0.0,0.0,0.0,0.1,0.0,0.49,0.22,0.04,0.0,0.0,0.85
VI,CHEPICA,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,4.0,4.5,10.60
VI,SANTACRUZ,5.0,14.2,3.0,0.0,0.0,0.0,45.1,41.4,16.7,0.0,2.5,122.90
VI,PALMILLA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,1.5,5.00
VI,LOLOL,9.0,8.0,0.0,0.0,0.3,0.0,3.0,8.47,5.53,0.0,0.4,25.70
VI,PUMANQUE,13.0,0.0,0.0,0.0,2.07,0.0,0.2,32.85,22.17,0.0,0.16,57.45
VI,PERALILLO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,23.8,0.0,0.0,26.31
VI,PICHILEMU,14.0,1.2,9.75,4.0,0.79,0.0,0.0,0.7,0.1,0.0,0.96,17.50
VI,PAREDONES,19.0,1.2,0.0,1.0,10.0,0.0,0.5,4.33,1.55,0.0,2.05,20.63
VI,MARCHIHUE,15.0,0.0,0.0,3.0,18.3,0.0,1.0,42.02,55.35,1.3,2.25,123.22
VI,LITUECHE,13.0,0.0,0.0,0.0,2.5,0.0,0.0,2.11,17.44,5.3,0.11,27.45
VI,LAESTRELLA,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,1.65,3.5,0.0,5.27
VI,NAVIDAD,20.0,0.0,0.1,1.0,1.9,0.0,4.79,15.09,13.3,0.1,4.66,40.93
VII,CURICO,45.0,0.0,0.0,70.51,0.4,0.0,188.15,38.27,39.36,1.2,13.78,351.67
VII,RAUCO,5.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,2.21,5.21
VII,ROMERAL,18.0,1.5,0.0,0.0,13.0,0.0,3.05,40.62,10.06,0.0,0.0,68.23
VII,TENO,11.0,0.0,0.0,0.0,2.0,0.0,0.4,7.0,15.6,3.0,2.2,30.20
VII,VICHUQUEN,14.0,0.3,0.0,0.5,0.02,0.0,1.0,5.45,2.48,0.0,1.25,11.00
VII,LICANTEN,8.0,0.0,0.33,1.3,0.16,0.0,1.0,1.26,0.47,0.0,0.3,4.82
VII,HUALANE,12.0,15.8,0.0,0.13,0.0,0.0,1.26,12.3,16.18,0.0,0.0,45.67
VII,MOLINA,25.0,0.0,0.0,1.08,1.77,0.0,4.62,9.44,25.75,0.0,0.01,42.67
VII,SAGRADAFAMILIA,24.0,0.0,85.0,245.5,0.0,0.0,149.95,179.56,42.55,0.0,0.3,702.86
VII,TALCA,56.0,0.0,0.0,0.0,1.5,0.0,4.05,8.27,37.07,5.6,16.77,73.26
VII,SANCLEMENTE,60.0,9.2,0.0,2.12,9.7,0.0,3.84,46.35,28.5,0.0,18.22,117.93
VII,PELARCO,13.0,16.42,0.0,0.0,5.0,9.95,1.1,19.4,15.61,0.0,0.0,67.48
VII,RIOCLARO,17.0,0.0,0.0,0.0,0.26,0.0,4.5,8.25,9.21,0.0,0.0,22.22
VII,PENCAHUE,33.0,2.0,0.0,0.38,2.0,0.0,0.2,14.87,26.48,0.0,8.2,54.13
VII,MAULE,55.0,0.0,0.0,0.0,5.2,0.0,8.01,13.75,71.76,0.0,0.05,98.77
VII,CUREPTO,31.0,4.84,2.62,0.0,0.0,0.0,0.39,13.43,3.0,0.0,0.0,24.28
VII,CONSTITUCION,68.0,2.01,0.3,3.81,22.8,0.0,0.2,6.69,5.58,0.0,0.92,42.31
VII,EMPEDRADO,4.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.66
VII,SANRAFAEL,15.0,0.0,0.0,0.0,4.5,0.0,1.6,4.0,12.49,0.5,0.8,23.89
VII,LINARES,82.0,3.2,0.0,3.28,12.31,0.3,34.05,45.64,62.17,0.0,13.86,174.81
VII,YERBASBUENAS,18.0,0.0,0.0,0.0,9.2,0.0,9.98,18.5,19.85,1.0,0.1,58.63
VII,COLBUN,17.0,0.0,0.0,0.0,0.0,0.0,22.0,6.39,16.52,0.0,0.7,45.61
VII,LONGAVI,43.0,0.1,8.97,0.3,0.7,0.0,7.61,21.6,29.21,9.5,16.88,94.87
VII,PARRAL,35.0,6.02,0.2,0.0,0.0,0.0,16.6,43.3,116.02,26.4,48.85,257.39
VII,RETIRO,26.0,0.0,0.0,1.3,2.23,7.5,10.14,30.91,40.25,7.0,6.5,105.83
VII,SANJAVIER,72.0,80.58,0.0,7.32,6.79,0.0,11.1,105.05,101.83,4.44,8.02,325.13
VII,VILLAALEGRE,14.0,0.1,0.0,0.0,8.3,0.0,0.03,2.75,2.47,9.0,1.0,23.65
VII,CAUQUENES,44.0,453.2,0.0,488.8,70.5,0.0,81.52,314.91,275.95,0.0,45.03,1729.91
VII,CHANCO,19.0,0.15,0.0,0.43,1.41,0.0,1.4,2.81,3.56,0.0,1.6,11.35
VII,PELLUHUE,14.0,0.52,0.0,3.92,1.45,0.01,0.0,1.95,2.99,0.0,1.0,11.84
XVI,BULNES,31.0,0.0,8.0,0.0,45.43,0.03,0.8,36.16,57.84,12.23,6.51,167.00
XVI,CHILLAN,53.0,10.0,9.0,0.0,6.51,19.53,15.44,105.46,144.56,2.11,29.2,341.81
XVI,PINTO,22.0,0.0,0.5,0.0,4.18,12.09,0.06,5.61,2.38,12.0,97.96,134.77
XVI,CHILLANVIEJO,34.0,0.0,0.39,0.0,8.51,0.64,10.48,25.16,75.52,47.0,120.61,288.31
XVI,ELCARMEN,25.0,0.55,2.0,0.0,13.98,34.0,18.17,15.71,41.35,3.4,269.94,399.10
XVI,PEMUCO,19.0,50.0,0.0,0.01,20.0,40.0,40.0,109.51,306.45,0.0,1413.63,1979.60
XVI,QUILLON,62.0,252.79,1149.62,1.34,9.3,217.53,1.08,470.52,281.88,0.0,2.05,2386.11
XVI,SANIGNACIO,13.0,0.0,0.31,0.0,0.1,11.6,3.2,5.14,7.31,0.0,18.4,46.06
XVI,YUNGAY,35.0,0.0,0.13,4.78,0.0,38.92,1.48,6.31,20.51,19.0,218.48,309.61
XVI,COBQUECURA,5.0,7.72,2.69,0.0,6.8,0.0,1.12,15.6,0.0,0.0,4.97,38.90
XVI,COELEMU,35.0,208.21,398.71,130.2,488.58,0.0,80.0,405.05,703.12,0.0,0.05,2413.91
XVI,NINHUE,10.0,73.55,67.86,23.87,0.0,0.0,9.7,0.84,3.39,1.55,0.01,180.76
XVI,PORTEZUELO,6.0,1.42,261.44,0.0,200.0,3.06,0.0,107.0,203.74,0.0,5.0,781.66
XVI,QUIRIHUE,14.0,0.9,4.0,0.05,0.0,7.08,0.0,7.78,2.84,0.0,0.17,22.82
XVI,RANQUIL,33.0,1.14,0.0,0.0,1.3,1.23,0.0,6.24,7.1,0.0,1.21,18.22
XVI,TREGUACO,7.0,0.12,0.0,0.0,0.25,0.0,0.0,4.78,0.13,0.1,0.01,5.39
XVI,COIHUECO,35.0,0.0,0.0,0.91,1.5,0.6,1.3,7.77,11.29,2.0,14.52,39.90
XVI,NIQUEN,18.0,0.0,0.0,0.0,0.21,0.1,0.15,2.56,10.14,1.5,8.64,23.30
XVI,SANCARLOS,37.0,0.0,0.0,0.0,2.0,0.15,0.0,13.38,31.62,54.53,22.46,124.14
XVI,SANFABIAN,7.0,0.33,0.0,0.0,0.0,0.01,0.01,0.69,0.5,0.0,0.0,1.54
XVI,SANNICOLAS,29.0,0.12,5.01,0.0,7.52,4.01,0.88,34.69,67.22,0.42,53.62,173.48
XVI,LOSANGELES,151.0,63.27,0.15,78.63,74.87,3.13,3.99,108.97,109.11,0.06,9.34,451.51
XVI,LAJA,52.0,51.79,0.62,1.0,6.33,0.0,0.13,16.49,19.45,0.0,9.03,104.84
XVI,SANROSENDO,46.0,11.6,1.57,0.73,0.02,0.0,0.0,29.66,18.65,0.0,0.0,62.23
XVI,YUMBEL,56.0,818.82,16.5,1132.57,254.58,114.6,498.1,431.9,1171.36,1.2,2.38,4442.01
XVI,CABRERO,51.0,1.21,2.69,3.88,0.47,0.05,0.0,6.88,5.96,0.0,0.1,21.24
XVI,TUCAPEL,22.0,1.94,4.8,0.32,0.0,0.0,0.0,15.01,5.25,40.19,7.85,75.36
XVI,QUILLECO,28.0,0.83,0.7,0.11,0.18,0.01,0.01,4.58,0.49,0.0,0.08,6.99
XVI,SANTABARBARA,14.0,0.0,0.8,0.0,4.54,0.0,0.62,2.05,1.34,0.0,1.6,10.95
XVI,ALTOBIOBIO,9.0,0.0,0.0,0.0,0.0,0.0,2.55,5.4,3.84,0.0,0.0,11.79
XVI,QUILACO,10.0,0.41,0.2,0.0,0.0,0.0,0.21,1.94,3.94,4.2,0.65,11.55
XVI,MULCHEN,165.0,748.13,343.52,371.5,1344.19,339.25,552.39,3474.71,1422.04,2305.74,144.61,11046.08
XVI,NACIMIENTO,75.0,10.62,23.43,30.51,120.29,0.0,8.44,116.51,77.18,0.0,0.98,387.96
XVI,NEGRETE,59.0,0.0,0.0,0.02,3.6,3.13,0.2,23.7,11.84,22.21,1.43,66.13
XVI,ANTUCO,5.0,0.0,0.0,0.0,0.0,0.0,36.42,20.94,0.8,0.0,0.0,58.16
XVI,CONCEPCION,49.0,0.15,0.0,3.86,4.11,0.0,1.0,11.09,5.87,0.0,1.03,27.11
XVI,TALCAHUANO,29.0,0.5,0.2,1.73,2.23,0.0,7.0,11.21,11.84,0.0,0.0,34.71
XVI,HUALPEN,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.47,0.03,0.0,0.0,0.60
XVI,PENCO,74.0,0.83,3.05,2.1,20.84,0.0,2.0,16.38,1.28,0.0,0.5,46.98
XVI,TOME,214.0,62.03,15.59,52.56,925.21,0.06,69.77,264.55,26.03,0.03,0.3,1416.12
XVI,FLORIDA,53.0,9.42,1.1,2.02,0.33,0.0,0.0,20.13,6.25,0.0,2.05,41.30
XVI,HUALQUI,81.0,76.95,23.22,470.05,625.99,0.0,155.95,518.46,283.63,0.0,1.42,2155.66
XVI,SANTAJUANA,26.0,0.0,0.0,0.1,6.7,0.0,0.35,9.83,7.61,0.0,10.35,34.94
XVI,LOTA,48.0,0.0,0.0,0.0,1.43,0.0,0.2,9.15,0.2,0.0,0.0,10.98
XVI,CORONEL,64.0,0.15,0.0,0.4,1.06,0.0,0.0,17.29,11.08,0.0,0.13,30.11
XVI,SANPEDRODELAPAZ,52.0,5.01,2.08,6.26,15.81,0.0,0.1,20.13,4.21,0.0,0.56,54.15
XVI,CHIGUAYANTE,10.0,0.03,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.0,0.0,0.27
XVI,LEBU,232.0,0.0,0.3,2.58,15.95,0.0,0.1,81.14,2.54,0.73,39.44,142.78
XVI,CURANILAHUE,235.0,0.03,3.26,0.25,0.52,0.0,0.25,46.78,0.0,0.0,9.77,60.86
XVI,ARAUCO,71.0,1.0,0.11,2.49,5.13,0.0,27.82,48.51,110.9,0.0,3.7,199.66
XVI,LOSALAMOS,350.0,7.96,39.93,0.26,24.19,0.0,0.0,144.91,4.58,0.0,7.47,229.30
XVI,CANETE,98.0,317.01,30.86,41.15,182.33,4.41,6.87,627.42,39.14,1.0,76.62,1326.81
XVI,CONTULMO,15.0,66.3,0.0,40.08,114.6,0.0,41.7,128.02,5.88,0.4,11.72,408.70
XVI,TIRUA,25.0,85.13,10.33,2.96,14.46,4.7,10.72,86.62,4.2,0.0,49.26,268.38
IX,ANGOL,109.0,9.11,0.0,10.88,509.19,3.0,33.54,1259.58,159.3,10.0,104.79,2099.39
IX,PUREN,31.0,24.44,0.0,1.76,39.36,0.0,1.5,36.19,11.29,0.0,10.05,124.59
IX,LOSSAUCES,67.0,845.72,1724.55,1490.16,2512.41,94.31,583.52,11087.36,561.91,57.75,184.11,19141.78
IX,RENAICO,25.0,0.0,0.0,0.92,19.75,0.0,10.63,8.29,10.76,12.9,81.14,144.39
IX,COLLIPULLI,260.0,90.39,191.86,1120.53,1350.97,2.81,839.55,2042.23,225.68,684.64,300.09,6848.75
IX,ERCILLA,76.0,551.94,804.31,456.31,2011.63,5.47,444.02,3310.91,301.29,963.37,765.31,9614.56
IX,TRAIGUEN,53.0,569.77,941.63,97.24,783.49,10.5,788.4,819.33,317.29,706.65,4020.18,9054.48
IX,LUMACO,160.0,900.84,412.69,321.7,720.76,0.0,239.98,1263.13,336.13,122.46,812.73,5130.43
IX,VICTORIA,98.0,188.78,13.75,239.69,307.15,0.0,154.81,373.69,214.99,1338.37,1177.83,4009.06
IX,CURACAUTIN,4.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,0.0,1.2,6.20
IX,LONQUIMAY,9.0,0.0,0.0,0.0,0.0,0.0,10.88,57.67,56.83,0.0,0.5,125.88
IX,TEMUCO,54.0,1.0,0.05,0.61,3.55,0.0,0.6,25.07,17.18,0.7,15.65,64.41
IX,LAUTARO,32.0,169.71,53.87,4.31,5.36,0.0,17.14,356.04,12.95,2.0,39.2,660.58
IX,PERQUENCO,6.0,186.0,0.0,222.0,5.0,0.0,161.7,32.5,19.53,216.8,434.37,1277.90
IX,GALVARINO,140.0,475.89,1365.54,489.77,2506.95,0.0,646.24,1004.61,988.18,1719.16,296.4,9492.74
IX,NUEVAIMPERIAL,44.0,7.42,27.8,15.37,64.58,0.0,38.04,55.48,201.58,146.71,37.11,594.09
IX,CARAHUE,50.0,85.21,120.37,41.08,29.27,0.0,4.46,457.77,31.69,0.0,49.52,819.37
IX,SAAVEDRA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.8,2.70
IX,VILCUN,15.0,6.54,0.0,3.54,68.77,0.0,23.63,32.06,6.62,128.73,57.99,327.88
IX,CHOLCHOL,48.0,107.93,83.2,69.52,577.83,0.0,47.54,364.53,229.21,40.45,28.49,1548.70
IX,FREIRE,20.0,5.0,0.0,1.0,3.23,0.0,4.1,23.44,27.19,21.5,4.38,89.84
IX,CUNCO,6.0,0.0,0.0,0.0,0.0,0.0,0.65,31.26,5.49,0.0,0.0,37.40
IX,PITRUFQUEN,17.0,0.0,0.0,0.15,1.8,0.0,1.0,10.44,7.91,4.0,15.0,40.30
IX,GORBEA,19.0,0.5,0.0,0.01,1.52,0.07,0.27,5.12,3.41,1.6,0.0,12.50
IX,TOLTEN,7.0,0.0,0.0,0.0,1.4,0.0,21.32,3.91,20.98,0.0,0.0,47.61
IX,LONCOCHE,15.0,5.0,0.0,0.0,16.0,0.0,8.2,4.74,1.84,0.0,0.73,36.51
IX,VILLARRICA,28.0,0.0,0.0,0.0,0.0,0.0,0.96,4.21,5.93,0.0,2.43,13.53
IX,PUCON,5.0,0.1,0.0,0.0,0.0,0.0,0.01,0.55,0.16,0.0,0.5,1.32
IX,CURARREHUE,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01
IX,MELIPEUCO,7.0,272.47,0.0,0.0,1.0,0.0,222.03,83.55,0.01,0.0,18.87,597.93
IX,TEODOROSCHMIDT,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.3,0.32
IX,PADRELASCASAS,46.0,0.45,193.46,15.76,37.05,0.0,1.86,98.06,25.85,8.13,8.12,388.74
