REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,EUCALIPTO,OTRAS SP.,ARBOLADO,MATORRAL,PASTIZAL,AGRICOLA,DESECHOS,TOTAL SUPERFICIE AFECTADA
II,TOCOPILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
II,MARIAELENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
III,COPIAPÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
III,CALDERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
III,TIERRAAMARILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
III,CHAÑARAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
III,DIEGODEALMAGRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
III,VALLENAR,10.0,0.0,0.0,0.0,0.93,0.1,0.63,18.71,7.99,0.0,0.0,28.36
III,ALTODELCARMEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.03
III,FREIRINA,1.0,0.0,0.0,0.0,6.4,0.0,0.9,0.0,1.9,0.0,0.0,9.20
III,HUASCO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.3,0.0,4.65
IV,ANDACOLLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,COQUIMBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,LAHIGUERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,LASERENA,29.0,0.0,0.0,0.0,37.71,0.0,0.31,8.52,1.6,0.0,0.0,48.14
IV,PAIHUANO,3.0,0.0,0.0,0.0,4.0,0.0,16.0,22.0,8.7,1.3,0.0,52.00
IV,VICUNA,2.0,0.0,0.0,0.0,0.0,0.0,0.9,1.8,1.0,0.0,0.0,3.70
IV,COMBARBALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,MONTEPATRIA,1.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.50
IV,OVALLE,50.0,0.0,0.0,0.0,25.7,0.0,78.7,166.23,37.02,1.0,0.01,308.66
IV,PUNITAQUI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,RIOHURTADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,CANELA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,2.00
IV,ILLAPEL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,16.0,0.0,0.0,20.32
IV,LOSVILOS,11.0,0.0,0.0,0.0,4.5,0.0,910.2,2019.05,224.76,0.0,0.0,3158.51
IV,MINCHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV,SALAMANCA,3.0,0.0,0.0,0.0,0.0,0.0,10.25,10.75,22.0,0.0,0.0,43.00
V,CABILDO,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.6,2.4,0.0,0.0,3.01
V,LALIGUA,38.0,0.0,0.0,0.3,0.96,2.55,713.47,389.91,1745.69,0.0,3.6,2856.48
V,PAPUDO,6.0,0.0,0.0,0.0,0.0,0.0,0.54,2.07,2.22,0.0,0.0,4.83
V,PETORCA,2.0,0.0,0.0,0.0,0.0,2.9,0.0,10.0,14.0,0.0,0.0,26.90
V,ZAPALLAR,14.0,0.0,0.0,0.0,1.0,0.0,327.4,314.83,172.41,0.0,0.0,815.64
V,CALLELARGA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.7,0.0,0.0,9.00
V,LOSANDES,4.0,0.0,0.0,0.0,1.5,0.0,0.0,14.1,20.6,0.0,0.0,36.20
V,RINCONADA,2.0,0.0,0.0,0.0,0.0,1.3,0.0,0.05,0.3,0.0,0.05,1.70
V,SANESTEBAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,250.0,0.0,0.0,300.00
V,CATEMU,8.0,0.0,0.0,0.0,2.84,0.0,0.2,42.4,89.44,0.0,0.0,134.88
V,LLAILLAY,8.0,0.0,0.0,0.0,0.0,0.0,60.35,342.28,1250.17,0.0,0.0,1652.79
V,PANQUEHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,PUTAENDO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.23,0.05,0.0,1.75
V,SANFELIPE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,2.03,0.0,0.06,3.35
V,SANTAMARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,HIJUELAS,9.0,0.0,0.1,0.0,0.1,2.1,90.41,85.03,131.41,0.0,0.0,309.15
V,CALERA,4.0,0.0,0.0,0.0,4.0,0.0,0.0,9.06,30.02,0.0,0.0,43.08
V,LACRUZ,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,5.0,0.0,0.0,8.06
V,LIMACHE,37.0,0.0,4.0,0.0,30.43,0.0,172.54,603.02,512.35,3.62,1.26,1327.22
V,NOGALES,28.0,0.0,0.0,0.0,26.96,0.0,123.26,113.67,124.17,0.0,0.0,388.06
V,OLMUE,10.0,0.0,0.0,0.0,0.1,6.0,7.66,39.48,24.54,0.0,0.0,77.78
V,QUILLOTA,44.0,1.0,0.0,0.0,5.05,0.05,77.53,92.11,115.93,1.3,0.5,293.47
V,CASABLANCA,38.0,0.0,8.5,59.85,198.78,1.57,808.62,1337.2,755.11,12.5,1.0,3183.13
V,CONCON,14.0,0.0,0.03,0.0,33.2,0.0,0.3,8.33,18.4,0.0,0.01,60.27
V,PUCHUNCAVI,15.0,0.0,0.0,0.0,5.88,0.0,2.0,5.26,7.56,2.5,0.0,23.20
V,QUILPUE,95.0,1.0,7.82,0.0,38.48,0.02,129.78,244.62,176.79,0.0,0.29,598.80
V,QUINTERO,22.0,0.5,0.1,0.0,4.96,0.0,59.1,85.36,150.68,0.0,0.2,300.90
V,VALPARAISO,135.0,5.53,4.87,139.17,174.64,0.08,126.49,374.92,169.07,0.0,20.65,1015.42
V,VILLAALEMANA,121.0,0.0,0.0,0.3,44.19,0.0,253.44,1041.7,478.66,39.2,1.46,1858.95
V,VINADELMAR,62.0,0.0,0.2,0.0,6.81,0.0,3.99,19.4,32.35,0.0,0.6,63.35
V,JUANFERNANDEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,ALGARROBO,20.0,0.0,1.66,0.0,25.6,0.0,42.25,24.22,193.37,0.0,0.04,287.14
V,CARTAGENA,44.0,0.0,5.0,183.95,627.73,0.0,170.27,671.26,1463.82,0.0,10.8,3132.83
V,ELQUISCO,17.0,0.2,0.28,0.11,4.16,0.0,0.0,5.59,8.36,0.0,0.03,18.73
V,ELTABO,12.0,0.7,0.01,0.0,0.61,0.0,0.12,0.27,1.13,0.0,0.04,2.88
V,SANANTONIO,71.0,0.03,0.75,38.52,284.42,3.6,304.87,232.92,1162.12,0.0,1.91,2029.14
V,SANTODOMINGO,24.0,0.0,0.0,56.49,653.68,65.27,1643.12,629.84,2755.12,0.0,0.01,5803.53
V,ISLADEPASCUA,32.0,0.0,0.0,0.0,20.0,0.0,15.01,0.0,411.51,0.0,0.0,446.52
VI,RANCAGUA,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.2,3.8,0.0,0.0,15.00
VI,MACHALI,12.0,0.0,0.0,0.0,0.1,0.0,34.92,29.54,14.78,0.0,0.0,79.33
VI,GRANEROS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.05
VI,CODEGUA,4.0,0.0,0.0,0.0,2.1,0.0,1.0,0.75,1.2,0.0,0.0,5.05
VI,MOSTAZAL,7.0,0.0,0.0,0.0,0.0,0.0,484.6,63.2,23.8,0.0,0.0,571.60
VI,REQUINOA,8.0,0.0,0.0,0.0,0.15,0.0,237.6,178.0,1.55,0.0,0.0,417.30
VI,OLIVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VI,RENGO,12.0,0.0,0.0,0.0,49.3,0.0,59.81,47.5,4.9,0.0,1.0,162.51
VI,QUINTADETILCOCO,3.0,0.0,0.0,0.0,0.0,0.0,12.0,3.5,6.0,0.0,0.0,21.50
VI,MALLOA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3,0.0,0.2,5.50
VI,SANVICENTETAGUATAGUA,15.0,0.0,0.0,0.0,0.6,0.1,64.2,25.28,26.05,0.0,0.12,116.35
VI,DONIHUE,3.0,0.0,0.0,0.0,1.0,0.0,10.1,6.0,6.0,0.0,0.0,23.10
VI,COINCO,3.0,0.0,0.0,0.0,0.2,0.0,451.5,0.0,199.3,0.0,0.0,651.00
VI,COLTAUCO,9.0,0.0,0.0,0.0,0.2,0.0,3.95,1.95,2.8,0.0,0.0,8.90
VI,PICHIDEGUA,9.0,0.0,0.0,0.0,10.0,0.0,1192.8,400.92,154.68,0.0,0.0,1758.40
VI,PEUMO,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.2,1.40
VI,LASCABRAS,18.0,0.0,0.0,0.0,0.5,0.0,192.0,80.25,54.4,0.0,0.0,327.15
VI,SANFERNANDO,23.0,0.0,0.0,0.0,3.6,0.0,16.25,14.5,20.86,5.0,0.0,60.21
VI,CHIMBARONGO,3.0,0.0,0.0,0.0,0.72,0.0,0.05,0.12,0.41,0.1,0.0,1.40
VI,NANCAGUA,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.1,0.1,0.0,0.0,0.43
VI,PLACILLA,2.0,0.0,0.0,0.0,0.0,0.0,0.95,3.25,0.0,0.0,0.0,4.20
VI,CHEPICA,3.0,0.0,0.0,272.0,20.0,0.0,394.05,0.0,56.0,0.0,4.0,746.05
VI,SANTACRUZ,13.0,7.3,0.0,12.0,0.1,0.0,4415.5,4573.2,406.23,1022.0,0.0,10436.33
VI,PALMILLA,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,28.00
VI,LOLOL,4.0,798.0,0.0,824.0,0.0,0.0,938.5,2287.0,323.4,761.0,0.0,5931.90
VI,PUMANQUE,3.0,3068.0,0.0,14059.0,244.02,417.0,10116.0,10513.03,554.03,7519.0,0.0,46490.08
VI,PERALILLO,3.0,0.0,0.0,0.0,0.5,0.0,0.5,6.0,7.5,0.0,0.0,14.50
VI,PICHILEMU,15.0,55.26,0.0,14.01,0.82,0.05,22.57,3.96,2.24,0.0,5.12,104.03
VI,PAREDONES,8.0,387.0,5.0,10796.0,4092.0,0.0,1922.0,5326.8,2136.0,0.0,121.0,24785.80
VI,MARCHIHUE,17.0,8.0,483.0,352.0,505.53,15.0,1191.1,305.17,250.6,71.0,10.0,3191.40
VI,LITUECHE,27.0,257.5,0.0,1.4,404.7,0.0,924.56,1315.4,2149.66,25.0,69.0,5147.21
VI,LAESTRELLA,8.0,0.0,0.0,0.0,0.5,16.25,65.0,1027.5,713.0,39.25,0.0,1861.50
VI,NAVIDAD,9.0,0.0,0.0,299.0,36.7,0.0,339.45,1819.0,56.4,25.0,0.2,2575.75
VII,CURICO,20.0,0.0,0.0,6.0,10.2,0.0,23.6,43.2,72.95,0.2,0.0,156.15
VII,RAUCO,7.0,0.0,0.0,0.0,0.0,0.0,1.0,95.9,65.6,0.0,0.0,162.50
VII,ROMERAL,10.0,0.0,0.0,0.0,29.2,0.0,25.0,89.53,44.9,6.0,0.0,194.63
VII,TENO,10.0,0.0,0.0,0.0,5.1,0.0,0.0,20.9,28.65,3.0,0.0,57.65
VII,VICHUQUEN,34.0,12530.5,0.8,15782.06,2592.68,592.7,1768.18,11139.63,387.46,566.44,2.6,45363.05
VII,LICANTEN,5.0,0.4,19.6,0.0,25.0,0.0,0.0,2.73,1.0,0.0,0.0,48.73
VII,HUALANE,9.0,20.0,0.0,0.0,0.0,0.0,0.0,24.1,20.81,0.0,0.0,64.91
VII,MOLINA,21.0,0.0,0.26,0.1,15.37,0.0,14.4,56.5,87.15,0.0,0.01,173.79
VII,SAGRADAFAMILIA,17.0,0.5,0.0,0.05,2.5,0.0,61.3,98.6,145.4,0.0,0.18,308.53
VII,TALCA,43.0,0.0,0.0,0.0,2.1,0.0,1.2,21.55,29.9,0.0,1.65,56.40
VII,SANCLEMENTE,24.0,0.0,0.0,44.57,1.39,0.0,69.31,92.37,13.15,29.62,21.65,272.06
VII,PELARCO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,2.26,0.0,0.0,3.18
VII,RIOCLARO,38.0,1.0,0.0,19.7,79.2,0.0,35.2,161.39,266.5,23.5,17.66,604.15
VII,PENCAHUE,16.0,0.5,0.34,9.89,0.0,0.0,0.77,4.76,6.44,0.0,2.13,24.83
VII,MAULE,34.0,186.81,0.0,641.1,75.17,108.19,115.81,2381.12,259.32,231.64,0.06,3999.22
VII,CUREPTO,23.0,613.76,640.0,2153.08,127.94,74.03,555.72,1330.89,379.91,65.86,969.4,6910.59
VII,CONSTITUCION,66.0,19.94,23.0,27.46,11.47,0.0,0.88,61.34,13.32,0.0,1.01,158.43
VII,EMPEDRADO,8.0,30.15,0.0,40.0,0.0,0.0,0.0,11.11,10.4,0.0,0.2,91.86
VII,SANRAFAEL,18.0,0.0,0.25,0.0,43.52,0.0,72.0,109.94,222.15,0.0,5.02,452.88
VII,LINARES,17.0,101.63,0.0,1053.93,41.91,46.37,948.87,421.41,40.78,101.2,0.0,2756.10
VII,YERBASBUENAS,9.0,0.0,0.0,0.0,1.0,0.0,2.9,11.0,22.5,0.0,2.0,39.40
VII,COLBUN,6.0,0.0,4.0,0.0,0.0,0.0,2.2,3.5,0.7,0.0,0.0,10.40
VII,LONGAVI,19.0,0.35,0.0,0.0,0.0,0.0,13.61,18.51,39.05,31.08,0.07,102.67
VII,PARRAL,24.0,540.7,0.0,890.55,165.1,0.2,55.0,446.59,348.77,7.0,29.71,2483.62
VII,RETIRO,13.0,0.5,0.0,0.0,10.0,2.0,24.5,360.55,785.25,50.0,26.55,1259.35
VII,SANJAVIER,58.0,15.19,765.0,1500.0,749.45,0.0,89.83,1089.28,999.02,40.9,1.12,5249.79
VII,VILLAALEGRE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.02,0.1,0.1,1.62
VII,CAUQUENES,56.0,39773.27,683.02,78753.22,7675.23,3173.2,22640.78,19551.97,2683.05,6513.86,6.48,181454.08
VII,CHANCO,11.0,25.3,45.6,1.5,0.85,0.0,0.0,3.65,1.25,0.0,0.0,78.15
VII,PELLUHUE,9.0,0.0,2.4,0.0,2.5,0.0,0.0,7.23,5.25,0.0,0.01,17.39
VIII,CHILLAN,62.0,101.08,0.0,125.5,10.89,2.0,81.9,124.5,94.39,73.5,19.86,633.61
VIII,PINTO,9.0,36.77,0.0,0.45,0.39,0.0,2.14,2.22,2.0,3.19,3.0,50.16
VIII,PORTEZUELO,5.0,378.52,0.0,1018.0,733.0,0.0,1421.3,404.06,81.6,330.6,1.5,4368.58
VIII,SANCARLOS,35.0,0.0,0.0,0.0,0.0,0.0,0.6,29.44,66.85,3.4,6.65,106.94
VIII,NIQUEN,20.0,315.65,120.25,91.61,83.38,6.0,145.0,115.93,58.4,2.6,141.75,1080.57
VIII,SANFABIAN,24.0,0.48,0.02,0.0,4.1,0.0,243.3,6.88,15.6,0.0,0.0,270.38
VIII,COIHUECO,45.0,49.86,0.44,55.0,0.0,0.0,21.1,73.49,36.48,10.14,36.04,282.54
VIII,SANIGNACIO,7.0,0.0,0.0,0.0,0.1,0.0,0.4,10.39,23.5,0.97,34.09,69.45
VIII,ELCARMEN,11.0,0.0,0.0,2.1,0.0,1.22,2.0,12.14,7.0,80.0,0.0,104.46
VIII,YUNGAY,29.0,2.5,1.26,0.35,0.01,3.0,30.0,42.08,10.72,0.0,28.7,118.62
VIII,PEMUCO,14.0,95.8,34.3,19.0,2.4,0.0,0.0,312.43,2.36,8.52,214.0,688.81
VIII,BULNES,22.0,204.0,65.0,15.5,27.53,0.42,40.87,79.84,92.27,4.0,32.61,562.04
VIII,QUILLON,44.0,8.83,200.0,116.04,205.0,0.0,141.46,383.08,360.8,154.94,0.03,1570.18
VIII,COELEMU,43.0,29.33,12.05,1.39,9.54,0.0,1.5,11.61,2.65,0.0,5.3,73.37
VIII,TREGUACO,4.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.11
VIII,RANQUIL,13.0,0.28,0.0,0.3,0.0,0.0,0.0,4.22,1.54,0.0,0.0,6.34
VIII,COBQUECURA,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.52,0.04,0.0,0.51,1.17
VIII,QUIRIHUE,26.0,2833.94,124.82,2654.7,1232.02,0.0,796.8,2506.42,473.79,859.5,6.68,11488.67
VIII,NINHUE,8.0,3.7,14.6,0.0,0.7,0.0,0.0,9.35,14.29,0.1,0.0,42.74
VIII,SANNICOLAS,15.0,404.6,0.0,1422.19,3115.27,7.7,494.5,3385.04,672.38,2854.02,1.7,12357.40
VIII,CHILLANVIEJO,31.0,2.06,0.0,0.2,79.6,0.0,0.55,47.8,108.93,44.0,0.5,283.64
VIII,LOSANGELES,165.0,266.43,33.4,440.41,44.44,14.51,154.5,186.97,217.01,76.28,37.98,1471.94
VIII,LAJA,38.0,27.56,25.83,0.0,0.0,0.0,0.0,31.59,14.33,0.0,3.4,102.71
VIII,SANROSENDO,7.0,11.37,0.0,0.0,0.6,0.0,0.0,1.61,78.43,0.0,2.21,94.22
VIII,YUMBEL,45.0,1614.99,1.09,2739.98,2329.46,0.7,2257.85,2177.39,144.83,865.0,24.07,12155.36
VIII,CABRERO,33.0,0.05,1.32,1.12,0.0,0.0,0.0,6.55,5.47,2.0,0.01,16.51
VIII,TUCAPEL,31.0,0.0,0.0,0.0,1.62,0.0,1.2,75.4,1.4,2.74,0.08,82.44
VIII,QUILLECO,25.0,0.93,1.14,0.0,0.0,6.3,0.5,3.05,2.26,5.3,3.0,22.48
VIII,SANTABARBARA,11.0,1.4,0.01,0.24,2.03,0.25,0.0,24.2,32.0,0.0,1.01,61.14
VIII,ALTOBIOBIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIII,QUILACO,10.0,0.06,0.0,0.0,1.26,0.0,0.0,6.96,11.4,0.0,2.76,22.44
VIII,MULCHEN,86.0,10.54,0.01,191.61,1289.25,1.0,399.8,141.58,160.97,575.4,200.47,2970.63
VIII,NACIMIENTO,21.0,0.0,0.53,0.03,1.45,0.0,0.25,4.94,0.3,0.93,2.02,10.45
VIII,NEGRETE,21.0,0.0,0.0,0.2,5.07,0.0,0.0,7.14,6.1,1.66,0.0,20.17
VIII,ANTUCO,4.0,6.3,0.0,0.0,3.2,6.4,2.0,0.01,0.01,0.0,21.92,39.84
VIII,CONCEPCION,22.0,627.3,0.0,4747.2,6180.64,24.5,3722.0,2553.51,719.7,384.0,0.0,18958.85
VIII,TALCAHUANO,27.0,1.03,0.5,0.2,30.97,0.0,5.5,15.11,11.3,0.0,0.21,64.82
VIII,HUALPEN,8.0,0.03,0.0,0.7,0.3,0.0,0.2,0.5,1.87,0.0,0.3,3.90
VIII,PENCO,56.0,0.3,0.0,10.13,222.52,0.0,7.9,120.36,17.07,4.0,0.0,382.28
VIII,TOME,155.0,316.09,20.65,926.6,1158.98,6.03,718.6,627.62,29.62,165.3,3.28,3972.76
VIII,FLORIDA,42.0,2745.48,0.9,7106.4,7165.2,23.5,4728.2,3386.87,854.0,4523.7,3.0,30537.25
VIII,HUALQUI,58.0,571.05,0.02,2311.8,2478.6,3.0,2280.18,1686.61,279.34,287.5,3.84,9901.94
VIII,SANTAJUANA,19.0,253.96,56.66,4.05,17.07,0.0,3.16,195.41,0.17,0.0,27.93,558.41
VIII,LOTA,42.0,0.0,0.0,0.0,0.0,0.0,0.6,5.57,0.15,0.0,0.0,6.32
VIII,CORONEL,33.0,0.0,0.0,0.0,0.55,0.0,0.0,15.06,58.94,0.0,0.31,74.86
VIII,SANPEDRODELAPAZ,25.0,1.51,1.07,0.0,2.7,0.0,0.0,10.73,27.34,0.0,0.1,43.45
VIII,CHIGUAYANTE,14.0,0.0,0.0,0.0,1.25,0.0,0.8,6.14,3.6,0.0,0.2,11.99
VIII,LEBU,77.0,1329.92,216.99,51.32,28.14,0.0,13.33,1070.06,10.12,0.0,74.72,2794.60
VIII,CURANILAHUE,113.0,1.7,1.3,0.0,4.23,0.0,0.0,15.14,0.12,0.0,2.12,24.60
VIII,ARAUCO,52.0,0.15,2.86,0.0,1.96,0.0,0.0,98.23,236.23,0.0,0.5,339.93
VIII,LOSALAMOS,103.0,0.18,0.0,0.48,4.67,0.0,0.0,18.48,0.25,0.0,1.06,25.12
VIII,CANETE,63.0,21.63,4.11,3.2,18.62,1.16,2.4,13.05,12.71,0.0,37.57,114.45
VIII,CONTULMO,28.0,5.25,2.54,5.15,23.3,0.5,0.7,31.23,0.4,0.0,0.93,70.00
VIII,TIRUA,48.0,10.32,4.2,14.85,37.71,10.0,0.21,11.85,68.57,2.5,132.95,293.16
IX,ANGOL,52.0,1.5,0.0,5.0,146.31,0.0,1.9,322.46,60.29,0.0,21.53,558.99
IX,PUREN,12.0,0.0,0.0,8.0,54.06,0.3,30.82,2.62,11.7,0.02,24.15,131.67
IX,LOSSAUCES,37.0,0.55,7.33,4.91,52.6,0.0,1.09,21.85,19.45,0.0,27.85,135.63
IX,RENAICO,6.0,23.44,0.0,0.15,98.45,0.0,0.3,5.7,1.0,0.0,5.05,134.09
IX,COLLIPULLI,137.0,46.23,51.1,64.72,1405.17,4.55,45.57,504.46,170.66,39.06,222.52,2554.04
IX,ERCILLA,53.0,17.6,0.0,0.0,131.74,0.0,2.1,93.65,16.8,42.8,7.0,311.69
IX,TRAIGUEN,22.0,0.8,38.76,4.95,169.03,0.0,130.5,269.43,241.72,20.0,0.92,876.11
IX,LUMACO,80.0,140.94,8.74,673.67,363.74,0.0,378.18,158.83,110.92,0.01,306.5,2141.53
IX,VICTORIA,29.0,0.0,0.0,0.8,2.0,0.0,0.4,11.97,20.33,5.5,35.63,76.63
IX,CURACAUTIN,4.0,0.0,0.0,0.0,0.5,0.0,0.1,0.8,0.5,0.0,2.02,3.92
IX,LONQUIMAY,7.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01,40.0,0.0,0.0,40.26
IX,TEMUCO,46.0,0.05,0.2,0.0,6.65,0.0,1.12,17.5,13.4,5.0,4.83,48.74
IX,LAUTARO,18.0,0.8,3.35,0.4,4.8,0.0,0.5,7.66,3.51,0.0,50.46,71.48
IX,PERQUENCO,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.3,0.1,0.0,19.01,29.41
IX,GALVARINO,86.0,180.83,56.21,48.56,179.6,7.6,38.63,79.24,116.17,70.5,198.5,975.84
IX,NUEVAIMPERIAL,18.0,0.0,0.0,0.0,4.1,0.0,0.0,8.26,7.5,0.5,7.01,27.37
IX,CARAHUE,32.0,12.98,0.0,19.82,36.77,0.0,0.0,16.5,0.32,0.7,2.02,89.11
IX,SAAVEDRA,1.0,0.0,0.0,0.05,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.12
IX,VILCUN,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.2,0.0,2.5,4.70
IX,CHOLCHOL,46.0,11.74,0.04,6.01,24.96,0.0,0.4,12.06,12.23,0.0,5.1,72.53
IX,FREIRE,6.0,0.0,0.0,0.0,0.1,0.0,0.6,3.0,0.5,0.0,3.3,7.50
IX,CUNCO,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.61,0.0,0.0,1.1,1.91
IX,PITRUFQUEN,3.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.2,0.0,0.0,1.10
IX,GORBEA,3.0,0.01,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,1.3,1.42
IX,TOLTEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.40
IX,LONCOCHE,5.0,0.0,0.0,0.0,2.0,0.0,0.5,0.87,0.0,0.0,5.0,8.37
IX,VILLARRICA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.31,0.41
IX,PUCON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,1.00
IX,CURARREHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IX,MELIPEUCO,6.0,0.0,0.0,0.0,0.15,0.0,0.11,0.55,0.05,0.0,0.11,0.97
IX,TEODOROSCHMIDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IX,PADRELASCASAS,26.0,0.12,0.0,0.02,0.61,0.0,6.0,6.92,0.06,0.0,38.81,52.54
XIV,VALDIVIA,8.0,0.0,0.0,0.0,0.02,0.0,3.2,1.58,0.08,0.0,0.3,5.18
